,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Sharks vs Broncos,2019
1,Error,Jack Williams,,,,Sharks,79:20,Sharks vs Broncos,2019
2,Error,Josh Dugan,,,,Sharks,77:57,Sharks vs Broncos,2019
3,Interchange #8,,                   Aaron Woods,                   Braden Hamlin-Uele,,Sharks,77:48,Sharks vs Broncos,2019
4,Penalties - Other,Kotoni Staggs,,,,Broncos,77:05,Sharks vs Broncos,2019
5,Penalty - Marker Not Square,Kotoni Staggs,,,,Broncos,76:58,Sharks vs Broncos,2019
6,Kick Bomb,Jake Turpin,,,,Broncos,76:45,Sharks vs Broncos,2019
7,Interchange #7,,                   Shaun Johnson,                   Jayden Brailey,,Sharks,76:01,Sharks vs Broncos,2019
8,Conversion-Made,Kotoni Staggs,,,22-24,Broncos,75:58,Sharks vs Broncos,2019
9,Try,Jake Turpin,,,22-22,Broncos,74:29,Sharks vs Broncos,2019
10,Linebreak,Jake Turpin,,,,Broncos,74:27,Sharks vs Broncos,2019
11,Penalty - Ball Strip,Aaron Woods,,,,Sharks,74:01,Sharks vs Broncos,2019
12,Line Dropout,Shaun Johnson,,,,Sharks,73:50,Sharks vs Broncos,2019
13,Kick Bomb,Jake Turpin,,,,Broncos,73:03,Sharks vs Broncos,2019
14,Error,Jayson Bukuya,,,,Sharks,71:49,Sharks vs Broncos,2019
15,Error,James Segeyaro,,,,Broncos,68:59,Sharks vs Broncos,2019
16,Penalty - Marker Not Square,Aaron Woods,,,,Sharks,68:25,Sharks vs Broncos,2019
17,Error,Jayson Bukuya,,,,Sharks,67:30,Sharks vs Broncos,2019
18,Error,Chad Townsend,,,,Sharks,66:49,Sharks vs Broncos,2019
19,Interchange #8,,                   Patrick Carrigan,                   Matthew Lodge,,Broncos,65:48,Sharks vs Broncos,2019
20,Error,Josh Morris,,,,Sharks,65:07,Sharks vs Broncos,2019
21,Line Dropout,Andrew McCullough,,,,Broncos,64:00,Sharks vs Broncos,2019
22,Penalty - Offside Downtown,Keenan Palasia,,,,Broncos,62:07,Sharks vs Broncos,2019
23,Kick Bomb,Andrew McCullough,,,,Broncos,62:03,Sharks vs Broncos,2019
24,Interchange #6,,                   Braden Hamlin-Uele,                   Matt Prior,,Sharks,61:10,Sharks vs Broncos,2019
25,Conversion-Made,Kotoni Staggs,,,22-18,Broncos,61:09,Sharks vs Broncos,2019
26,Try,Payne Haas,,,22-16,Broncos,59:56,Sharks vs Broncos,2019
27,Linebreak,Payne Haas,,,,Broncos,59:55,Sharks vs Broncos,2019
28,Linebreak,Andrew McCullough,,,,Broncos,59:30,Sharks vs Broncos,2019
29,Penalty - Slow Peel,Aaron Woods,,,,Sharks,58:48,Sharks vs Broncos,2019
30,Interchange #7,,                   Matthew Lodge,                   Thomas Flegler,,Broncos,58:42,Sharks vs Broncos,2019
31,On Report,Kyle Flanagan,,,,Sharks,58:36,Sharks vs Broncos,2019
32,Penalty - Crowding,Kyle Flanagan,,,,Sharks,58:30,Sharks vs Broncos,2019
33,Interchange #5,,                   Matt Moylan,                   Aaron Woods,,Sharks,57:42,Sharks vs Broncos,2019
34,Line Dropout,Andrew McCullough,,,,Broncos,57:34,Sharks vs Broncos,2019
35,Conversion-Made,Kyle Flanagan,,,22-12,Sharks,56:05,Sharks vs Broncos,2019
36,Try,Josh Morris,,,20-12,Sharks,54:35,Sharks vs Broncos,2019
37,Linebreak,Bronson Xerri,,,,Sharks,54:32,Sharks vs Broncos,2019
38,Interchange #4,,                   Jayden Brailey,                   Kyle Flanagan,,Sharks,53:49,Sharks vs Broncos,2019
39,Kick Bomb,Chad Townsend,,,,Sharks,52:50,Sharks vs Broncos,2019
40,Interchange #6,,                   Gehamat Shibasaki,                   Keenan Palasia,,Broncos,51:43,Sharks vs Broncos,2019
41,Interchange #5,,                   Rhys Kennedy,                   Payne Haas,,Broncos,51:43,Sharks vs Broncos,2019
42,Conversion-Missed,Chad Townsend,,,,Sharks,51:43,Sharks vs Broncos,2019
43,Try,Josh Morris,,,16-12,Sharks,50:05,Sharks vs Broncos,2019
44,Linebreak,Jack Williams,,,,Sharks,49:56,Sharks vs Broncos,2019
45,Conversion-Missed,Chad Townsend,,,,Sharks,46:11,Sharks vs Broncos,2019
46,Try,Josh Morris,,,12-12,Sharks,44:36,Sharks vs Broncos,2019
47,Linebreak,Josh Morris,,,,Sharks,44:35,Sharks vs Broncos,2019
48,Line Dropout,Andrew McCullough,,,,Broncos,43:43,Sharks vs Broncos,2019
49,Error,James Segeyaro,,,,Broncos,41:47,Sharks vs Broncos,2019
50,Interchange #4,,                   Sean O'Sullivan,                   James Segeyaro,,Broncos,40:01,Sharks vs Broncos,2019
51,Error,Sean O'Sullivan,,,,Broncos,39:41,Sharks vs Broncos,2019
52,Error,Jack Williams,,,,Sharks,38:30,Sharks vs Broncos,2019
53,Error,Rhys Kennedy,,,,Broncos,37:40,Sharks vs Broncos,2019
54,Error,Josh Dugan,,,,Sharks,36:30,Sharks vs Broncos,2019
55,Error,Xavier Coates,,,,Broncos,33:46,Sharks vs Broncos,2019
56,Error,Matt Moylan,,,,Sharks,32:51,Sharks vs Broncos,2019
57,Conversion-Made,Kotoni Staggs,,,8-12,Broncos,31:52,Sharks vs Broncos,2019
58,Interchange #3,,                   Payne Haas,                   Matthew Lodge,,Broncos,30:50,Sharks vs Broncos,2019
59,Interchange #3,,                   Aaron Woods,                   Jayson Bukuya,,Sharks,30:50,Sharks vs Broncos,2019
60,Video Referee,Try,,,,Broncos,30:50,Sharks vs Broncos,2019
61,Try,Tevita Pangai Junior,,,8-10,Broncos,30:48,Sharks vs Broncos,2019
62,Linebreak,Alex Glenn,,,,Broncos,30:05,Sharks vs Broncos,2019
63,Error,Josh Dugan,,,,Sharks,29:11,Sharks vs Broncos,2019
64,Linebreak,Darius Boyd,,,,Broncos,29:09,Sharks vs Broncos,2019
65,Error,Shaun Johnson,,,,Sharks,28:09,Sharks vs Broncos,2019
66,Error,Payne Haas,,,,Broncos,26:25,Sharks vs Broncos,2019
67,Interchange #2,,                   Thomas Flegler,                   Rhys Kennedy,,Broncos,25:44,Sharks vs Broncos,2019
68,Penalty - Slow Peel,Kurt Capewell,,,,Sharks,25:41,Sharks vs Broncos,2019
69,Kick Bomb,Shaun Johnson,,,,Sharks,25:28,Sharks vs Broncos,2019
70,Interchange #2,,                   Matt Prior,                   Jack Williams,,Sharks,24:43,Sharks vs Broncos,2019
71,Interchange #1,,                   Paul Gallen,                   Braden Hamlin-Uele,,Sharks,23:12,Sharks vs Broncos,2019
72,Error,Xavier Coates,,,,Broncos,22:09,Sharks vs Broncos,2019
73,Kick Bomb,Jake Turpin,,,,Broncos,22:05,Sharks vs Broncos,2019
74,Interchange #1,,                   Matthew Lodge,                   Patrick Carrigan,,Broncos,21:51,Sharks vs Broncos,2019
75,Error,Jayden Brailey,,,,Sharks,20:30,Sharks vs Broncos,2019
76,Error,Sean O'Sullivan,,,,Broncos,19:52,Sharks vs Broncos,2019
77,Conversion-Missed,Chad Townsend,,,,Sharks,19:13,Sharks vs Broncos,2019
78,Try,Chad Townsend,,,8-6,Sharks,17:40,Sharks vs Broncos,2019
79,Error,Xavier Coates,,,,Broncos,17:39,Sharks vs Broncos,2019
80,Penalty - Offside inside 10m,Alex Glenn,,,,Broncos,16:49,Sharks vs Broncos,2019
81,Linebreak,Josh Morris,,,,Sharks,16:39,Sharks vs Broncos,2019
82,Conversion-Missed,Chad Townsend,,,,Sharks,14:41,Sharks vs Broncos,2019
83,Video Referee,Try,,,,Sharks,13:18,Sharks vs Broncos,2019
84,Try,Josh Dugan,,,4-6,Sharks,13:09,Sharks vs Broncos,2019
85,Linebreak,Josh Dugan,,,,Sharks,13:09,Sharks vs Broncos,2019
86,Penalty - Slow Peel,Thomas Flegler,,,,Broncos,11:50,Sharks vs Broncos,2019
87,Kick Bomb,Jake Turpin,,,,Broncos,11:30,Sharks vs Broncos,2019
88,Kick Bomb,Chad Townsend,,,,Sharks,10:42,Sharks vs Broncos,2019
89,Conversion-Made,Kotoni Staggs,,,0-6,Broncos,08:48,Sharks vs Broncos,2019
90,Try,Xavier Coates,,,0-4,Broncos,07:19,Sharks vs Broncos,2019
91,Kick Bomb,Jake Turpin,,,,Broncos,07:14,Sharks vs Broncos,2019
92,Kick Bomb,Chad Townsend,,,,Sharks,04:32,Sharks vs Broncos,2019
93,Kick Bomb,Chad Townsend,,,,Sharks,02:51,Sharks vs Broncos,2019
94,Kick Bomb,Chad Townsend,,,,Sharks,00:59,Sharks vs Broncos,2019
95,KICK OFF,,,,,,00:00,Sharks vs Broncos,2019
