,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Titans vs Sharks,2019
1,Conversion-Made,Paul Gallen,,,18-26,Sharks,79:58,Titans vs Sharks,2019
2,Try,Paul Gallen,,,18-24,Sharks,79:31,Titans vs Sharks,2019
3,Linebreak,Paul Gallen,,,,Sharks,79:30,Titans vs Sharks,2019
4,Penalty - Dangerous Tackle,Tyrone Peachey,,,,Titans,77:58,Titans vs Sharks,2019
5,Kick Bomb,Chad Townsend,,,,Sharks,76:10,Titans vs Sharks,2019
6,Error,Anthony Don,,,,Titans,74:57,Titans vs Sharks,2019
7,Error,Bronson Xerri,,,,Sharks,74:56,Titans vs Sharks,2019
8,Penalty Shot-Made,Kyle Flanagan,,,18-20,Sharks,74:21,Titans vs Sharks,2019
9,Penalty - Working on the Ground,Tyrone Peachey,,,,Titans,72:52,Titans vs Sharks,2019
10,Linebreak,Kyle Flanagan,,,,Sharks,72:46,Titans vs Sharks,2019
11,Interchange #6,,                   Jack Stockwell,                   Bryce Cartwright,,Titans,72:00,Titans vs Sharks,2019
12,Kick Bomb,Chad Townsend,,,,Sharks,71:30,Titans vs Sharks,2019
13,Kick Bomb,Ashley Taylor,,,,Titans,70:40,Titans vs Sharks,2019
14,Kick Bomb,Ashley Taylor,,,,Titans,68:15,Titans vs Sharks,2019
15,Kick Bomb,Chad Townsend,,,,Sharks,67:12,Titans vs Sharks,2019
16,Interchange #6,,                   Jayden Brailey,                   Jack Williams,,Sharks,66:45,Titans vs Sharks,2019
17,Penalty - Dangerous Tackle,Paul Gallen,,,,Sharks,64:44,Titans vs Sharks,2019
18,Interchange #5,,                   Max King,                   Jai Arrow,,Titans,64:16,Titans vs Sharks,2019
19,Penalty - Obstruction,Briton Nikora,,,,Sharks,64:11,Titans vs Sharks,2019
20,Error,Michael Gordon,,,,Titans,62:39,Titans vs Sharks,2019
21,Interchange #5,,                   Braden Hamlin-Uele,                   Paul Gallen,,Sharks,61:55,Titans vs Sharks,2019
22,Kick Bomb,Ashley Taylor,,,,Titans,61:43,Titans vs Sharks,2019
23,Interchange #4,,                   Bryce Cartwright,                   Jarrod Wallace,,Titans,61:07,Titans vs Sharks,2019
24,Conversion-Missed,Kyle Flanagan,,,,Sharks,59:59,Titans vs Sharks,2019
25,Try,Aaron Gray,,,18-18,Sharks,58:31,Titans vs Sharks,2019
26,Linebreak,Aaron Gray,,,,Sharks,58:30,Titans vs Sharks,2019
27,Line Dropout,Ashley Taylor,,,,Titans,57:37,Titans vs Sharks,2019
28,Penalty - Escorts,Brian Kelly,,,,Titans,56:01,Titans vs Sharks,2019
29,Error,Alexander Brimson,,,,Titans,55:20,Titans vs Sharks,2019
30,Kick Bomb,Ashley Taylor,,,,Titans,55:16,Titans vs Sharks,2019
31,Interchange #3,,                   Moeaki Fotuaika,                   Jack Stockwell,,Titans,54:32,Titans vs Sharks,2019
32,Error,Kurt Capewell,,,,Sharks,51:53,Titans vs Sharks,2019
33,Interchange #4,,                   Jack Williams,                   Blayke Brailey,,Sharks,51:33,Titans vs Sharks,2019
34,Line Dropout,Ashley Taylor,,,,Titans,51:24,Titans vs Sharks,2019
35,Interchange #2,,                   Jai Arrow,                   Max King,,Titans,51:16,Titans vs Sharks,2019
36,Penalty - Ball Strip,Mitch Rein,,,,Titans,49:18,Titans vs Sharks,2019
37,Conversion-Missed,Kyle Flanagan,,,,Sharks,48:53,Titans vs Sharks,2019
38,Try,Aaron Gray,,,18-14,Sharks,47:08,Titans vs Sharks,2019
39,Linebreak,Aaron Gray,,,,Sharks,47:08,Titans vs Sharks,2019
40,Error,Jesse Arthars,,,,Titans,47:05,Titans vs Sharks,2019
41,Error,Brian Kelly,,,,Titans,46:49,Titans vs Sharks,2019
42,Interchange #3,,                   Paul Gallen,                   Jayson Bukuya,,Sharks,46:04,Titans vs Sharks,2019
43,Kick Bomb,Chad Townsend,,,,Sharks,44:07,Titans vs Sharks,2019
44,Error,Brian Kelly,,,,Titans,42:48,Titans vs Sharks,2019
45,Conversion-Made,Michael Gordon,,,18-10,Titans,37:35,Titans vs Sharks,2019
46,Try,Tyrone Peachey,,,16-10,Titans,36:03,Titans vs Sharks,2019
47,Penalty - Flop,Jack Williams,,,,Sharks,35:10,Titans vs Sharks,2019
48,Error,Jesse Arthars,,,,Titans,33:14,Titans vs Sharks,2019
49,Penalty - Holding Down,Jayden Brailey,,,,Sharks,31:53,Titans vs Sharks,2019
50,Error,Jack Williams,,,,Sharks,30:37,Titans vs Sharks,2019
51,Penalty - Dangerous Tackle,Tyrone Peachey,,,,Titans,29:26,Titans vs Sharks,2019
52,Conversion-Made,Michael Gordon,,,12-10,Titans,27:02,Titans vs Sharks,2019
