,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Bulldogs vs Sea Eagles,2015
1,Interchange - Sin Bin Return,Curtis Rona,,,,Bulldogs,80:00,Bulldogs vs Sea Eagles,2015
2,Line Dropout,Trent Hodkinson,,,,Bulldogs,79:57,Bulldogs vs Sea Eagles,2015
3,Eagles Interchange - Sin Bin Return,Cheyse Blair,,,,Sea,79:17,Bulldogs vs Sea Eagles,2015
4,Interchange - Sin Bin Return,Josh Jackson,,,,Bulldogs,78:12,Bulldogs vs Sea Eagles,2015
5,Conversion-Missed,Trent Hodkinson,,,,Bulldogs,78:01,Bulldogs vs Sea Eagles,2015
6,Try,Corey Thompson,,,28-16,Bulldogs,76:29,Bulldogs vs Sea Eagles,2015
7,Linebreak,Corey Thompson,,,,Bulldogs,76:29,Bulldogs vs Sea Eagles,2015
8,Kick Bomb,Trent Hodkinson,,,,Bulldogs,73:38,Bulldogs vs Sea Eagles,2015
9,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,71:22,Bulldogs vs Sea Eagles,2015
10,Conversion-Missed,Jamie Lyon,,,,Sea Eagles,69:57,Bulldogs vs Sea Eagles,2015
11,Try,Steve Matai,,,24-16,Sea Eagles,69:02,Bulldogs vs Sea Eagles,2015
12,Kick Bomb,Jamie Lyon,,,,Sea Eagles,68:51,Bulldogs vs Sea Eagles,2015
13,Kick Bomb,Trent Hodkinson,,,,Bulldogs,68:06,Bulldogs vs Sea Eagles,2015
14,Conversion-Missed,Trent Hodkinson,,,,Bulldogs,66:39,Bulldogs vs Sea Eagles,2015
15,Try,Moses Mbye,,,24-12,Bulldogs,65:02,Bulldogs vs Sea Eagles,2015
16,Eagles Interchange - Sin Bin Return,Jamie Lyon,,,,Sea,64:43,Bulldogs vs Sea Eagles,2015
17,Penalty - Slow Peel,Michael Lichaa,,,,Bulldogs,64:00,Bulldogs vs Sea Eagles,2015
18,Penalty - Holding Down,Brayden Wiliame,,,,Sea Eagles,58:55,Bulldogs vs Sea Eagles,2015
19,Conversion-Missed,Trent Hodkinson,,,,Bulldogs,58:00,Bulldogs vs Sea Eagles,2015
20,Try,Curtis Rona,,,20-12,Bulldogs,56:20,Bulldogs vs Sea Eagles,2015
21,Linebreak,Curtis Rona,,,,Bulldogs,56:20,Bulldogs vs Sea Eagles,2015
22,Penalty - Dangerous Tackle,Jamie Lyon,,,,Sea Eagles,54:03,Bulldogs vs Sea Eagles,2015
23,Conversion-Made,Trent Hodkinson,,,16-12,Bulldogs,52:45,Bulldogs vs Sea Eagles,2015
24,Try,Frank Pritchard,,,14-12,Bulldogs,51:14,Bulldogs vs Sea Eagles,2015
25,Linebreak,Moses Mbye,,,,Bulldogs,51:08,Bulldogs vs Sea Eagles,2015
26,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,50:06,Bulldogs vs Sea Eagles,2015
27,Conversion-Missed,Jamie Lyon,,,,Sea Eagles,48:53,Bulldogs vs Sea Eagles,2015
28,Try,Peta Hiku,,,10-12,Sea Eagles,47:23,Bulldogs vs Sea Eagles,2015
29,Linebreak,Peta Hiku,,,,Sea Eagles,47:23,Bulldogs vs Sea Eagles,2015
30,On Report,Tony Williams,,,,Bulldogs,46:28,Bulldogs vs Sea Eagles,2015
31,Penalty - Dangerous Tackle,Tony Williams,,,,Bulldogs,46:23,Bulldogs vs Sea Eagles,2015
32,Penalty - Holding Down,Jayden Hodges,,,,Sea Eagles,41:53,Bulldogs vs Sea Eagles,2015
33,Kick Bomb,Trent Hodkinson,,,,Bulldogs,40:48,Bulldogs vs Sea Eagles,2015
34,Penalty Shot-Made,Jamie Lyon,,,10-8,Sea Eagles,40:00,Bulldogs vs Sea Eagles,2015
35,Penalty - Escorts,Tony Williams,,,,Bulldogs,39:30,Bulldogs vs Sea Eagles,2015
36,Interchange - Sin Bin Return,Curtis Rona,,,,Bulldogs,38:15,Bulldogs vs Sea Eagles,2015
37,Penalty - Hand in the Ruck,Jamie Buhrer,,,,Sea Eagles,37:41,Bulldogs vs Sea Eagles,2015
38,Conversion-Made,Jamie Lyon,,,10-6,Sea Eagles,28:55,Bulldogs vs Sea Eagles,2015
39,Try,Daly Cherry-Evans,,,10-4,Sea Eagles,27:36,Bulldogs vs Sea Eagles,2015
40,Interchange - Sin Bin Return,Josh Reynolds,,,,Bulldogs,27:33,Bulldogs vs Sea Eagles,2015
41,Penalty - Hand in the Ruck,Trent Hodkinson,,,,Bulldogs,26:11,Bulldogs vs Sea Eagles,2015
42,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,25:16,Bulldogs vs Sea Eagles,2015
43,Penalty - Hand in the Ruck,Matt Ballin,,,,Sea Eagles,22:48,Bulldogs vs Sea Eagles,2015
44,Penalty - Working on the Ground,Moses Mbye,,,,Bulldogs,18:34,Bulldogs vs Sea Eagles,2015
45,Penalty - Lying in the Ruck,Matt Ballin,,,,Sea Eagles,15:25,Bulldogs vs Sea Eagles,2015
46,Eagles Interchange - Sin Bin Return,Brayden Wiliame,,,,Sea,14:20,Bulldogs vs Sea Eagles,2015
47,Eagles Interchange - Sin Bin Return,Peta Hiku,,,,Sea,12:49,Bulldogs vs Sea Eagles,2015
48,Penalty - Hand in the Ruck,Moses Mbye,,,,Bulldogs,11:40,Bulldogs vs Sea Eagles,2015
49,Linebreak,Greg Eastwood,,,,Bulldogs,10:34,Bulldogs vs Sea Eagles,2015
50,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,09:51,Bulldogs vs Sea Eagles,2015
51,Conversion-Made,Trent Hodkinson,,,10-0,Bulldogs,07:39,Bulldogs vs Sea Eagles,2015
52,Try,Chase Stanley,,,8-0,Bulldogs,06:00,Bulldogs vs Sea Eagles,2015
53,Linebreak,Chase Stanley,,,,Bulldogs,05:59,Bulldogs vs Sea Eagles,2015
54,Penalty - 2nd Effort,Daly Cherry-Evans,,,,Sea Eagles,05:13,Bulldogs vs Sea Eagles,2015
55,Conversion-Missed,Trent Hodkinson,,,,Bulldogs,02:36,Bulldogs vs Sea Eagles,2015
56,Try,Curtis Rona,,,4-0,Bulldogs,01:00,Bulldogs vs Sea Eagles,2015
57,Linebreak,Curtis Rona,,,,Bulldogs,00:59,Bulldogs vs Sea Eagles,2015
58,KICK OFF,,,,,,00:00,Bulldogs vs Sea Eagles,2015
