,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Raiders vs Titans,2014
1,Conversion-Made,Greg Bird,,,12-24,Titans,80:00,Raiders vs Titans,2014
2,Try,Albert Kelly,,,12-24,Titans,80:00,Raiders vs Titans,2014
3,Penalty - Offside General,Mark Minichiello,,,,Titans,80:00,Raiders vs Titans,2014
4,Drop Goal-Missed,Albert Kelly,,,,Titans,80:00,Raiders vs Titans,2014
5,Penalties - Other,Anthony Milford,,,,Raiders,80:00,Raiders vs Titans,2014
6,Conversion-Missed,Greg Bird,,,,Titans,80:00,Raiders vs Titans,2014
7,Try,Albert Kelly,,,12-18,Titans,78:01,Raiders vs Titans,2014
8,Linebreak,Albert Kelly,,,,Titans,77:57,Raiders vs Titans,2014
9,Penalty Shot-Missed,Greg Bird,,,,Titans,77:21,Raiders vs Titans,2014
10,Penalty - Ball Strip,Matt McIlwrick,,,,Raiders,76:13,Raiders vs Titans,2014
11,Interchange - Sin Bin Return,Jarrod Croker,,,,Raiders,75:15,Raiders vs Titans,2014
12,Penalty - Leg Pull,Luke Bailey,,,,Titans,73:53,Raiders vs Titans,2014
13,Linebreak,Brett White,,,,Raiders,72:16,Raiders vs Titans,2014
14,Line Dropout,Albert Kelly,,,,Titans,71:39,Raiders vs Titans,2014
15,Penalty - Crowding,Greg Bird,,,,Titans,69:55,Raiders vs Titans,2014
16,Linebreak,Jarrod Croker,,,,Raiders,69:44,Raiders vs Titans,2014
17,Penalty - 2nd Effort,Brett White,,,,Raiders,67:48,Raiders vs Titans,2014
18,Penalty - Holding Down,Mark Minichiello,,,,Titans,65:44,Raiders vs Titans,2014
19,Interchange - Sin Bin Return,Matt White,,,,Titans,64:48,Raiders vs Titans,2014
20,Penalty - Dangerous Tackle,Albert Kelly,,,,Titans,59:26,Raiders vs Titans,2014
21,Penalty - Hand in the Ruck,Luke Douglas,,,,Titans,58:41,Raiders vs Titans,2014
22,Linebreak,Jarrod Croker,,,,Raiders,54:36,Raiders vs Titans,2014
23,Penalty - Offside inside 10m,Paul Carter,,,,Titans,53:45,Raiders vs Titans,2014
24,Penalty - Ball Strip,Josh McCrone,,,,Raiders,51:51,Raiders vs Titans,2014
25,Interchange - Sin Bin Return,Anthony Milford,,,,Raiders,50:39,Raiders vs Titans,2014
26,Kick Bomb,Terry Campese,,,,Raiders,49:48,Raiders vs Titans,2014
27,Penalty - 2nd Effort,Mark Minichiello,,,,Titans,48:36,Raiders vs Titans,2014
28,Penalty Shot-Made,Greg Bird,,,12-14,Titans,45:45,Raiders vs Titans,2014
29,Penalty - Slow Peel,Jarrad Kennedy,,,,Raiders,44:28,Raiders vs Titans,2014
30,Linebreak,Greg Bird,,,,Titans,44:17,Raiders vs Titans,2014
31,Conversion-Made,Greg Bird,,,12-12,Titans,43:22,Raiders vs Titans,2014
32,Try,Paul Carter,,,12-10,Titans,42:24,Raiders vs Titans,2014
33,Linebreak,Paul Carter,,,,Titans,42:23,Raiders vs Titans,2014
34,Penalty - 2nd Effort,Jack Wighton,,,,Raiders,41:29,Raiders vs Titans,2014
35,Conversion-Made,Jarrod Croker,,,12-6,Raiders,38:05,Raiders vs Titans,2014
36,Try,Anthony Milford,,,10-6,Raiders,36:07,Raiders vs Titans,2014
37,Linebreak,Anthony Milford,,,,Raiders,36:06,Raiders vs Titans,2014
38,Penalty - Leg Pull,Mark Minichiello,,,,Titans,35:12,Raiders vs Titans,2014
39,Penalty - Escorts,Brad Takairangi,,,,Titans,32:01,Raiders vs Titans,2014
40,Kick Bomb,Dane Tilse,,,,Raiders,28:30,Raiders vs Titans,2014
41,Penalty - Offside inside 10m,Beau Falloon,,,,Titans,27:19,Raiders vs Titans,2014
42,Interchange - Sin Bin Return,Jack Wighton,,,,Raiders,25:48,Raiders vs Titans,2014
43,Conversion-Made,Jarrod Croker,,,6-6,Raiders,24:25,Raiders vs Titans,2014
44,Try,Jarrod Croker,,,4-6,Raiders,23:27,Raiders vs Titans,2014
45,Penalty - Slow Peel,David Mead,,,,Titans,22:08,Raiders vs Titans,2014
46,Interchange - Sin Bin Return,Jarrad Kennedy,,,,Raiders,18:30,Raiders vs Titans,2014
47,Penalty - Offside inside 10m,Brad Takairangi,,,,Titans,18:14,Raiders vs Titans,2014
48,Penalty - Offside inside 10m,Dave Taylor,,,,Titans,17:27,Raiders vs Titans,2014
49,Conversion-Made,Greg Bird,,,0-6,Titans,15:25,Raiders vs Titans,2014
50,Try,Beau Falloon,,,0-4,Titans,14:44,Raiders vs Titans,2014
51,Linebreak,Beau Falloon,,,,Titans,14:43,Raiders vs Titans,2014
52,Penalty - Holding Down,Shannon Boyd,,,,Raiders,13:04,Raiders vs Titans,2014
53,Kick Bomb,Albert Kelly,,,,Titans,10:58,Raiders vs Titans,2014
54,Kick Bomb,Terry Campese,,,,Raiders,08:42,Raiders vs Titans,2014
55,Interchange - Sin Bin Return,Albert Kelly,,,,Titans,07:20,Raiders vs Titans,2014
56,Line Dropout,Terry Campese,,,,Raiders,06:56,Raiders vs Titans,2014
57,Penalty - Dangerous Tackle,Shannon Boyd,,,,Raiders,05:18,Raiders vs Titans,2014
58,Interchange - Sin Bin Return,Joel Edwards,,,,Raiders,04:53,Raiders vs Titans,2014
59,Line Dropout,Albert Kelly,,,,Titans,02:14,Raiders vs Titans,2014
60,Kick Bomb,Terry Campese,,,,Raiders,01:37,Raiders vs Titans,2014
