,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Raiders vs Cowboys,2017
1,Error,Dave Taylor,,,,Raiders,78:01,Raiders vs Cowboys,2017
2,Interchange,,,,,Raiders,77:31,Raiders vs Cowboys,2017
3,Sin Bin,Joseph Leilua,,,,Raiders,77:31,Raiders vs Cowboys,2017
4,Penalty - Holding Down,Kyle Feldt,,,,Cowboys,77:13,Raiders vs Cowboys,2017
5,Error,Jason Taumalolo,,,,Cowboys,76:48,Raiders vs Cowboys,2017
6,Penalty - Verbal Dissent,Luke Bateman,,,,Raiders,75:41,Raiders vs Cowboys,2017
7,Error,Jordan Rapana,,,,Raiders,75:37,Raiders vs Cowboys,2017
8,Interchange,,,,,Cowboys,75:31,Raiders vs Cowboys,2017
9,Interchange,,,,,Raiders,75:31,Raiders vs Cowboys,2017
10,Conversion-Made,Ethan Lowe,,,18-31,Cowboys,75:27,Raiders vs Cowboys,2017
11,Try,Te Maire Martin,,,18-29,Cowboys,73:57,Raiders vs Cowboys,2017
12,Linebreak,Michael Morgan,,,,Cowboys,73:54,Raiders vs Cowboys,2017
13,Error,Joseph Leilua,,,,Raiders,73:16,Raiders vs Cowboys,2017
14,Interchange,,                   Joseph Tapine,                   Kurt Baptiste,,Raiders,72:29,Raiders vs Cowboys,2017
15,Interchange - Sin Bin Return,Gavin Cooper,,,,Cowboys,72:06,Raiders vs Cowboys,2017
16,Error,Gavin Cooper,,,,Cowboys,72:06,Raiders vs Cowboys,2017
17,Interchange - Sin Bin Return,Jack Wighton,,,,Raiders,70:38,Raiders vs Cowboys,2017
18,Error,Jack Wighton,,,,Raiders,70:38,Raiders vs Cowboys,2017
19,Interchange,,                   Jason Taumalolo,                   Coen Hess,,Cowboys,69:37,Raiders vs Cowboys,2017
20,Conversion-Made,Aidan Sezer,,,18-25,Raiders,67:46,Raiders vs Cowboys,2017
21,Try,Nick Cotric,,,16-25,Raiders,67:02,Raiders vs Cowboys,2017
22,Linebreak,Nick Cotric,,,,Raiders,66:57,Raiders vs Cowboys,2017
23,Interchange,,                   Ben Hampton,                   Jake Granville,,Cowboys,66:00,Raiders vs Cowboys,2017
24,Interchange,,                   Coen Hess,                   Shaun Fensom,,Cowboys,64:12,Raiders vs Cowboys,2017
25,Penalty - Verbal Dissent,Jordan Rapana,,,,Raiders,62:58,Raiders vs Cowboys,2017
26,Error,Aidan Sezer,,,,Raiders,62:52,Raiders vs Cowboys,2017
27,Interchange,,                   Kurt Baptiste,                   Scott Sorensen,,Raiders,62:45,Raiders vs Cowboys,2017
28,Interchange,,                   Shannon Boyd,                   Junior Paulo,,Raiders,62:38,Raiders vs Cowboys,2017
29,Conversion-Made,Ethan Lowe,,,12-25,Cowboys,59:51,Raiders vs Cowboys,2017
30,Video Referee,Try,,,,Cowboys,58:56,Raiders vs Cowboys,2017
31,Try,Michael Morgan,,,12-23,Cowboys,58:48,Raiders vs Cowboys,2017
32,Interchange - Sin Bin Return,Jack Wighton,,,,Raiders,58:47,Raiders vs Cowboys,2017
33,Error,Jack Wighton,,,,Raiders,58:47,Raiders vs Cowboys,2017
34,Kick Bomb,Michael Morgan,,,,Cowboys,56:55,Raiders vs Cowboys,2017
35,Conversion-Made,Ethan Lowe,,,12-19,Cowboys,55:39,Raiders vs Cowboys,2017
36,Try,Michael Morgan,,,12-17,Cowboys,54:17,Raiders vs Cowboys,2017
37,Linebreak,Michael Morgan,,,,Cowboys,54:17,Raiders vs Cowboys,2017
38,Interchange,,                   Dave Taylor,                   Shannon Boyd,,Raiders,52:54,Raiders vs Cowboys,2017
39,Interchange - Sin Bin Return,Aidan Sezer,,,,Raiders,52:46,Raiders vs Cowboys,2017
40,Error,Aidan Sezer,,,,Raiders,52:46,Raiders vs Cowboys,2017
41,Kick Bomb,Michael Morgan,,,,Cowboys,52:03,Raiders vs Cowboys,2017
42,Interchange,,                   Jake Granville,                   Ben Hampton,,Cowboys,51:09,Raiders vs Cowboys,2017
43,Interchange,,                   Shaun Fensom,                   Scott Bolton,,Cowboys,49:34,Raiders vs Cowboys,2017
44,Interchange,,                   John Asiata,                   Jason Taumalolo,,Cowboys,48:49,Raiders vs Cowboys,2017
45,Error,Joseph Leilua,,,,Raiders,47:53,Raiders vs Cowboys,2017
46,Penalty - Working on the Ground,Ethan Lowe,,,,Cowboys,46:55,Raiders vs Cowboys,2017
