,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,81:00,Roosters vs Warriors,2016
1,Try,Roger Tuivasa-Sheck,,,28-32,Warriors,81:00,Roosters vs Warriors,2016
2,Linebreak,Tuimoala Lolohea,,,,Warriors,80:50,Roosters vs Warriors,2016
3,Kick Bomb,Jackson Hastings,,,,Roosters,80:43,Roosters vs Warriors,2016
4,Drop Goal-Missed,Shaun Johnson,,,,Warriors,80:00,Roosters vs Warriors,2016
5,Drop Goal-Missed,Shaun Johnson,,,,Warriors,79:42,Roosters vs Warriors,2016
6,Penalty - Dangerous Tackle,Dylan Napa,,,,Roosters,78:59,Roosters vs Warriors,2016
7,Drop Goal-Missed,Latrell Mitchell,,,,Roosters,78:40,Roosters vs Warriors,2016
8,Linebreak,Jackson Hastings,,,,Roosters,78:25,Roosters vs Warriors,2016
9,Drop Goal-Missed,Shaun Johnson,,,,Warriors,77:27,Roosters vs Warriors,2016
10,Interchange,,                   Charlie Gubb,                   Albert Vete,,Warriors,76:50,Roosters vs Warriors,2016
11,Error,Shaun Kenny-Dowall,,,,Roosters,76:05,Roosters vs Warriors,2016
12,Kick Bomb,Shaun Johnson,,,,Warriors,75:30,Roosters vs Warriors,2016
13,Penalty Shot-Made,Shaun Johnson,,,28-28,Warriors,74:06,Roosters vs Warriors,2016
14,Interchange,,                   Mitchell Aubusson,                   Aidan Guerra,,Roosters,73:53,Roosters vs Warriors,2016
15,Penalty - Hand in the Ruck,Sam Moa,,,,Roosters,73:13,Roosters vs Warriors,2016
16,Interchange - Sin Bin Return,Isaac Liu,,,,Roosters,72:46,Roosters vs Warriors,2016
17,Error,Isaac Liu,,,,Roosters,72:46,Roosters vs Warriors,2016
18,Error,Jeff Robson,,,,Warriors,72:08,Roosters vs Warriors,2016
19,Interchange,,                   Jazz Tevaga,                   Charlie Gubb,,Warriors,70:25,Roosters vs Warriors,2016
20,Error,Jayden Nikorima,,,,Roosters,70:06,Roosters vs Warriors,2016
21,Interchange,,                   Kane Evans,                   Sam Moa,,Roosters,69:12,Roosters vs Warriors,2016
