,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Nick
                
                  Meaney",1.0,Fullback,,80:00,,2,-,1,2,-,50%,-,,25.0,,20.0,130.0,30,,44.0,-,-,-,-,1,-,18.0,3.48s,2,21,-,,-,-,11,31.0,0.55,,77.8%,7.0,2,-,-,6,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Bulldogs,9,2019-05-11T05:00:00Z,Bulldogs vs Knights,2019
1,,"Jayden
                
                  Okunbor",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,10.0,,11.0,101.0,6,,32.0,-,-,-,-,1,-,9.0,3.28s,-,-,-,,-,-,1,13.0,0.09,,75%,6.0,2,-,-,1,,-,-,-,-,-,-,-,-,,3,2,-,-,-,-,-,,80:00,-,Bulldogs,9,2019-05-11T05:00:00Z,Bulldogs vs Knights,2019
2,,"Marcelo
                
                  Montoya",21.0,Centre,,80:00,,-,-,-,-,-,-,-,,39.0,,13.0,162.0,-,,38.0,1,-,-,-,2,-,11.0,3.62s,-,-,-,,1,-,8,18.0,0.62,,87.5%,14.0,2,-,-,-,,1,25,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Bulldogs,9,2019-05-11T05:00:00Z,Bulldogs vs Knights,2019
3,,"Will
                
                  Hopoate",4.0,Centre,,80:00,,4,1,-,-,-,-,-,,35.0,,15.0,112.0,1,,33.0,1,-,-,-,1,-,13.0,3.72s,1,8,-,,-,-,3,18.0,0.2,,83.3%,20.0,4,-,-,1,,-,-,-,-,-,-,-,-,,1,1,-,1,-,-,-,,80:00,-,Bulldogs,9,2019-05-11T05:00:00Z,Bulldogs vs Knights,2019
4,,"Reimis
                
                  Smith",5.0,Winger,,80:00,,4,1,-,-,-,-,-,,26.0,,7.0,147.0,-,,24.0,-,-,-,-,-,1,6.0,2.73s,-,-,-,,-,-,-,8.0,-,,83.3%,5.0,1,-,1,1,,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,,80:00,-,Bulldogs,9,2019-05-11T05:00:00Z,Bulldogs vs Knights,2019
5,,"Jack
                
                  Cogger",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,29.0,,8.0,41.0,-,,3.0,-,-,-,-,-,-,2.0,3.82s,-,-,-,,-,-,43,58.0,5.38,,71.4%,15.0,3,3,-,-,,13,321,1,6,1,-,4,-,,-,-,-,1,-,-,-,,80:00,-,Bulldogs,9,2019-05-11T05:00:00Z,Bulldogs vs Knights,2019
6,,"Kieran
                
                  Foran",19.0,Halfback,,80:00,,-,-,-,-,-,-,-,,28.0,,12.0,84.0,-,,13.0,-,1,-,-,-,-,2.0,3.22s,-,-,-,,-,-,35,40.0,2.92,,89.5%,17.0,2,-,-,-,,2,32,2,-,2,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Bulldogs,9,2019-05-11T05:00:00Z,Bulldogs vs Knights,2019
7,,"Aiden
                
                  Tolman",8.0,Prop,,65:00,,-,-,-,-,-,-,-,,50.0,,16.0,148.0,15,,46.0,-,-,-,-,-,14,12.0,3.29s,-,-,-,,2,-,5,20.0,0.31,,90.5%,38.0,2,2,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,52:25,12:46,Bulldogs,9,2019-05-11T05:00:00Z,Bulldogs vs Knights,2019
8,,"Jeremy
                
                  Marshall-King",9.0,Hooker,,71:00,,-,-,-,-,-,-,-,,29.0,,2.0,22.0,-,,5.0,-,-,-,-,-,-,2.0,3.04s,2,22,-,,-,-,91,92.0,45.5,,84.6%,33.0,5,1,-,-,,2,80,-,-,-,-,-,-,,-,-,-,-,-,-,-,,71:01,-,Bulldogs,9,2019-05-11T05:00:00Z,Bulldogs vs Knights,2019
9,,"Dylan
                
                  Napa",10.0,Prop,,51:00,,-,-,-,-,-,-,-,,31.0,,20.0,185.0,37,,52.0,-,-,-,-,2,15,16.0,3.33s,-,-,-,,-,-,3,21.0,0.15,,82.6%,19.0,4,-,-,-,,-,-,-,-,-,-,-,-,,2,2,-,-,-,-,-,,21:43,28:52,Bulldogs,9,2019-05-11T05:00:00Z,Bulldogs vs Knights,2019
