,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Cowboys vs Broncos,2015
1,Conversion-Missed,Johnathan Thurston,,,,Cowboys,79:36,Cowboys vs Broncos,2015
2,Try,Michael Morgan,,,31-20,Cowboys,78:01,Cowboys vs Broncos,2015
3,Linebreak,Michael Morgan,,,,Cowboys,78:00,Cowboys vs Broncos,2015
4,Drop Goal-Made,Lachlan Coote,,,27-20,Cowboys,74:29,Cowboys vs Broncos,2015
5,Conversion-Made,Johnathan Thurston,,,26-20,Cowboys,71:36,Cowboys vs Broncos,2015
6,Video Referee,Try,,,,Cowboys,69:52,Cowboys vs Broncos,2015
7,Try,Michael Morgan,,,24-20,Cowboys,69:52,Cowboys vs Broncos,2015
8,Linebreak,Michael Morgan,,,,Cowboys,69:52,Cowboys vs Broncos,2015
9,Line Dropout,Ben Hunt,,,,Broncos,63:43,Cowboys vs Broncos,2015
10,Line Dropout,Ben Hunt,,,,Broncos,61:56,Cowboys vs Broncos,2015
11,Line Dropout,Ben Hunt,,,,Broncos,60:30,Cowboys vs Broncos,2015
12,Penalty - Offside Downtown,Jack Reed,,,,Broncos,57:59,Cowboys vs Broncos,2015
13,Kick Bomb,Ben Hunt,,,,Broncos,57:52,Cowboys vs Broncos,2015
14,Penalty Shot-Made,Corey Parker,,,20-20,Broncos,56:27,Cowboys vs Broncos,2015
15,Penalty - Ball Strip,Ray Thompson,,,,Cowboys,55:09,Cowboys vs Broncos,2015
16,Kick Bomb,Ben Hunt,,,,Broncos,53:38,Cowboys vs Broncos,2015
17,Conversion-Made,Corey Parker,,,20-18,Broncos,52:11,Cowboys vs Broncos,2015
18,Try,Lachlan Maranta,,,20-16,Broncos,50:46,Cowboys vs Broncos,2015
19,Linebreak,Anthony Milford,,,,Broncos,50:43,Cowboys vs Broncos,2015
20,Penalty - Slow Peel,Ben Spina,,,,Cowboys,49:58,Cowboys vs Broncos,2015
21,Conversion-Made,Johnathan Thurston,,,20-12,Cowboys,45:52,Cowboys vs Broncos,2015
22,Try,Gavin Cooper,,,18-12,Cowboys,44:09,Cowboys vs Broncos,2015
23,Penalty - Holding Down,Alex Glenn,,,,Broncos,42:49,Cowboys vs Broncos,2015
24,Kick Bomb,Johnathan Thurston,,,,Cowboys,41:34,Cowboys vs Broncos,2015
25,Penalty Shot-Made,Johnathan Thurston,,,14-12,Cowboys,40:00,Cowboys vs Broncos,2015
26,Penalty - Marker Not Square,Andrew McCullough,,,,Broncos,39:09,Cowboys vs Broncos,2015
27,Kick Bomb,Johnathan Thurston,,,,Cowboys,38:32,Cowboys vs Broncos,2015
28,Conversion-Made,Johnathan Thurston,,,12-12,Cowboys,35:41,Cowboys vs Broncos,2015
29,Try,Ethan Lowe,,,10-12,Cowboys,34:01,Cowboys vs Broncos,2015
30,Linebreak,Ethan Lowe,,,,Cowboys,34:00,Cowboys vs Broncos,2015
31,Kick Bomb,Anthony Milford,,,,Broncos,33:10,Cowboys vs Broncos,2015
32,Penalty - Marker Not Square,Adam Blair,,,,Broncos,27:18,Cowboys vs Broncos,2015
33,Interchange - Sin Bin Return,Kane Linnett,,,,Cowboys,25:31,Cowboys vs Broncos,2015
34,Penalty - Slow Peel,Ben Spina,,,,Cowboys,24:07,Cowboys vs Broncos,2015
35,Conversion-Made,Johnathan Thurston,,,6-12,Cowboys,22:11,Cowboys vs Broncos,2015
36,Try,Michael Morgan,,,4-12,Cowboys,20:37,Cowboys vs Broncos,2015
37,Linebreak,Michael Morgan,,,,Cowboys,20:37,Cowboys vs Broncos,2015
38,Interchange - Sin Bin Return,Adam Blair,,,,Broncos,19:33,Cowboys vs Broncos,2015
39,Conversion-Made,Corey Parker,,,0-12,Broncos,18:52,Cowboys vs Broncos,2015
40,Try,Jordan Kahu,,,0-10,Broncos,17:19,Cowboys vs Broncos,2015
41,Linebreak,Jordan Kahu,,,,Broncos,17:19,Cowboys vs Broncos,2015
42,Linebreak,Anthony Milford,,,,Broncos,16:59,Cowboys vs Broncos,2015
43,Line Dropout,Ben Hunt,,,,Broncos,12:30,Cowboys vs Broncos,2015
44,Kick Bomb,Johnathan Thurston,,,,Cowboys,10:05,Cowboys vs Broncos,2015
45,Kick Bomb,Ben Hunt,,,,Broncos,09:18,Cowboys vs Broncos,2015
46,Conversion-Made,Corey Parker,,,0-6,Broncos,07:59,Cowboys vs Broncos,2015
47,Video Referee,Try,,,,Broncos,06:55,Cowboys vs Broncos,2015
48,Try,Lachlan Maranta,,,0-4,Broncos,06:55,Cowboys vs Broncos,2015
49,Linebreak,Lachlan Maranta,,,,Broncos,06:55,Cowboys vs Broncos,2015
50,Linebreak,Alex Glenn,,,,Broncos,06:46,Cowboys vs Broncos,2015
51,Linebreak,Jack Reed,,,,Broncos,06:13,Cowboys vs Broncos,2015
52,Kick Bomb,Johnathan Thurston,,,,Cowboys,05:27,Cowboys vs Broncos,2015
53,Kick Bomb,Ben Hunt,,,,Broncos,03:03,Cowboys vs Broncos,2015
54,KICK OFF,,,,,,00:00,Cowboys vs Broncos,2015
