,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Sea Eagles vs Warriors,2019
1,Conversion-Missed,Daly Cherry-Evans,,,,Sea Eagles,79:41,Sea Eagles vs Warriors,2019
2,Try,Reuben Garrick,,,46-12,Sea Eagles,78:10,Sea Eagles vs Warriors,2019
3,Error,Ken Maumalo,,,,Warriors,78:07,Sea Eagles vs Warriors,2019
4,Error,Ken Maumalo,,,,Warriors,77:34,Sea Eagles vs Warriors,2019
5,Error,Peta Hiku,,,,Warriors,76:44,Sea Eagles vs Warriors,2019
6,Eagles Interchange #8,,                   Manase Fainu,                   Apisai Koroisau,,Sea,74:40,Sea Eagles vs Warriors,2019
7,Penalty - Hand in the Ruck,Toafofoa Sipley,,,,Sea Eagles,73:52,Sea Eagles vs Warriors,2019
8,Penalty - Slow Peel,Toafofoa Sipley,,,,Sea Eagles,72:55,Sea Eagles vs Warriors,2019
9,Conversion-Missed,Daly Cherry-Evans,,,,Sea Eagles,71:42,Sea Eagles vs Warriors,2019
10,Interchange #7,,                   Bunty Afoa,                   Leeson Ah Mau,,Warriors,70:18,Sea Eagles vs Warriors,2019
11,Try,Jorge Taufua,,,42-12,Sea Eagles,70:16,Sea Eagles vs Warriors,2019
12,Eagles Interchange #7,,                   Addin Fonua-Blake,                   Toafofoa Sipley,,Sea,70:13,Sea Eagles vs Warriors,2019
13,Linebreak,Brad Parker,,,,Sea Eagles,70:11,Sea Eagles vs Warriors,2019
14,Line Dropout,Adam Keighran,,,,Warriors,69:35,Sea Eagles vs Warriors,2019
15,Error,Adam Keighran,,,,Warriors,67:00,Sea Eagles vs Warriors,2019
16,Penalty - Crowding,Bunty Afoa,,,,Warriors,66:01,Sea Eagles vs Warriors,2019
17,Eagles Interchange #6,,                   Joel Thompson,                   Jack Gosiewski,,Sea,65:48,Sea Eagles vs Warriors,2019
18,Conversion-Made,Daly Cherry-Evans,,,38-12,Sea Eagles,65:44,Sea Eagles vs Warriors,2019
19,Video Referee,Try,,,,Sea Eagles,64:58,Sea Eagles vs Warriors,2019
20,Try,Tom Trbojevic,,,36-12,Sea Eagles,64:47,Sea Eagles vs Warriors,2019
21,Penalty Shot-Made,Daly Cherry-Evans,,,32-12,Sea Eagles,62:56,Sea Eagles vs Warriors,2019
22,Penalty - Crowding,Agnatius Paasi,,,,Warriors,61:47,Sea Eagles vs Warriors,2019
23,Penalty - Offside inside 10m,Roger Tuivasa-Sheck,,,,Warriors,61:03,Sea Eagles vs Warriors,2019
24,Linebreak,Daly Cherry-Evans,,,,Sea Eagles,60:58,Sea Eagles vs Warriors,2019
25,Penalty - Holding Down,Adam Blair,,,,Warriors,60:05,Sea Eagles vs Warriors,2019
26,Interchange #6,,                   Lachlan Burr,                   Agnatius Paasi,,Warriors,59:36,Sea Eagles vs Warriors,2019
27,Conversion-Made,Daly Cherry-Evans,,,30-12,Sea Eagles,59:34,Sea Eagles vs Warriors,2019
28,Try,Daly Cherry-Evans,,,28-12,Sea Eagles,58:05,Sea Eagles vs Warriors,2019
29,Linebreak,Tom Trbojevic,,,,Sea Eagles,57:59,Sea Eagles vs Warriors,2019
30,Error,Roger Tuivasa-Sheck,,,,Warriors,56:33,Sea Eagles vs Warriors,2019
31,Error,Moses Suli,,,,Sea Eagles,55:10,Sea Eagles vs Warriors,2019
32,Interchange #5,,                   Leeson Ah Mau,                   Bunty Afoa,,Warriors,54:33,Sea Eagles vs Warriors,2019
33,Error,Brad Parker,,,,Sea Eagles,53:48,Sea Eagles vs Warriors,2019
34,Eagles Interchange #5,,                   Corey Waddell,                   Martin Taupau,,Sea,53:19,Sea Eagles vs Warriors,2019
35,Error,Jazz Tevaga,,,,Warriors,52:26,Sea Eagles vs Warriors,2019
36,Linebreak,Lachlan Burr,,,,Warriors,52:24,Sea Eagles vs Warriors,2019
37,Error,Jazz Tevaga,,,,Warriors,51:19,Sea Eagles vs Warriors,2019
38,Line Dropout,Daly Cherry-Evans,,,,Sea Eagles,50:28,Sea Eagles vs Warriors,2019
39,Penalty - Dangerous Tackle,Manase Fainu,,,,Sea Eagles,48:38,Sea Eagles vs Warriors,2019
40,Penalty - Offside Downtown,Jake Trbojevic,,,,Sea Eagles,46:55,Sea Eagles vs Warriors,2019
41,Line Dropout,Daly Cherry-Evans,,,,Sea Eagles,45:00,Sea Eagles vs Warriors,2019
42,Eagles Interchange #4,,                   Toafofoa Sipley,                   Addin Fonua-Blake,,Sea,44:35,Sea Eagles vs Warriors,2019
