,Time,Event Type,Player,Team,Player On,Player Off,Score,Match,Year
0,80:00,FULL TIME,,,,,,Sea Eagles vs Wests Tigers,2019
1,79:52,Error,Tom Trbojevic,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
2,79:27,Error,Elijah Taylor,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
3,79:13,Error,Benji Marshall,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
4,78:33,Tigers Interchange - HIA,,Wests,                   Oliver Clark,                   Matthew Eisenhuth,,Sea Eagles vs Wests Tigers,2019
5,78:29,Conversion-Made,Reuben Garrick,Sea Eagles,,,32-12,Sea Eagles vs Wests Tigers,2019
6,77:37,Video Referee,Try,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
7,77:32,Try,Addin Fonua-Blake,Sea Eagles,,,30-12,Sea Eagles vs Wests Tigers,2019
8,77:31,Linebreak,Addin Fonua-Blake,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
9,76:58,Error,Corey Thompson,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
10,76:45,Eagles Interchange #8,,Sea,                   Taniela Paseka,                   Jake Trbojevic,,Sea Eagles vs Wests Tigers,2019
11,73:30,Linebreak,Benji Marshall,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
12,72:40,Eagles Interchange #7,,Sea,                   Apisai Koroisau,                   Daly Cherry-Evans,,Sea Eagles vs Wests Tigers,2019
13,72:38,Conversion-Made,Paul Momirovski,Wests Tigers,,,26-12,Sea Eagles vs Wests Tigers,2019
14,71:43,Try,Luke Brooks,Wests Tigers,,,26-10,Sea Eagles vs Wests Tigers,2019
15,71:37,Linebreak,Chris Lawrence,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
16,71:23,Tigers Interchange #8,,Wests,                   Thomas Mikaele,                   Oliver Clark,,Sea Eagles vs Wests Tigers,2019
17,69:25,Conversion-Missed,Reuben Garrick,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
18,67:55,Try,Moses Suli,Sea Eagles,,,26-6,Sea Eagles vs Wests Tigers,2019
19,67:55,Linebreak,Moses Suli,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
20,66:57,Penalties - Other,Luke Brooks,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
21,66:50,Conversion-Missed,Reuben Garrick,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
22,66:17,Tigers Interchange #7,,Wests,                   Ryan Matterson,                   Alex Twal,,Sea Eagles vs Wests Tigers,2019
23,65:21,Try,Jorge Taufua,Sea Eagles,,,22-6,Sea Eagles vs Wests Tigers,2019
24,65:21,Linebreak,Jorge Taufua,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
25,64:24,Line Dropout,Benji Marshall,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
26,63:53,Error,David Nofoaluma,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
27,61:15,Error,Daly Cherry-Evans,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
28,60:48,Linebreak,Brendan Elliot,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
29,60:32,Eagles Interchange #6,,Sea,                   Corey Waddell,                   Jack Gosiewski,,Sea Eagles vs Wests Tigers,2019
30,58:40,Error,Jake Trbojevic,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
31,58:06,Line Dropout,Benji Marshall,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
32,54:58,Tigers Interchange #6,,Wests,                   Oliver Clark,                   Chris McQueen,,Sea Eagles vs Wests Tigers,2019
33,54:44,Line Dropout,Benji Marshall,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
34,54:20,Tigers Interchange #5,,Wests,                   Matthew Eisenhuth,                   Ryan Matterson,,Sea Eagles vs Wests Tigers,2019
35,54:05,Kick Bomb,Dylan Walker,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
36,53:20,Eagles Interchange #5,,Sea,                   Martin Taupau,                   Morgan Boyle,,Sea Eagles vs Wests Tigers,2019
37,51:27,Linebreak,Moses Suli,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
38,50:22,Tigers Interchange #4,,Wests,                   Chris McQueen,                   Thomas Mikaele,,Sea Eagles vs Wests Tigers,2019
39,49:52,Kick Bomb,Daly Cherry-Evans,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
40,49:25,Eagles Interchange #4,,Sea,                   Addin Fonua-Blake,                   Taniela Paseka,,Sea Eagles vs Wests Tigers,2019
41,48:15,Error,Tommy Talau,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
42,47:19,Error,Moses Suli,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
43,46:28,Line Dropout,Benji Marshall,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
44,44:08,Error,Benji Marshall,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
45,41:48,Kick Bomb,Dylan Walker,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
46,39:24,Error,Reuben Garrick,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
47,38:39,Conversion-Made,Reuben Garrick,Sea Eagles,,,18-6,Sea Eagles vs Wests Tigers,2019
48,38:27,Video Referee,Try,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
49,38:18,Try,Dylan Walker,Sea Eagles,,,16-6,Sea Eagles vs Wests Tigers,2019
50,38:12,Linebreak,Tom Trbojevic,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
51,37:02,Conversion-Made,Reuben Garrick,Sea Eagles,,,12-6,Sea Eagles vs Wests Tigers,2019
52,36:26,Video Referee,Try,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
53,36:24,Try,Jack Gosiewski,Sea Eagles,,,10-6,Sea Eagles vs Wests Tigers,2019
54,36:23,Linebreak,Jack Gosiewski,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
55,35:30,Line Dropout,Benji Marshall,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
56,33:24,Penalty - Dangerous Tackle,Benji Marshall,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
57,31:54,Penalty - Offside Downtown,Benji Marshall,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
58,30:09,Penalty - Obstruction,Jack Gosiewski,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
59,28:08,Tigers Interchange #3,,Wests,                   Thomas Mikaele,                   Matthew Eisenhuth,,Sea Eagles vs Wests Tigers,2019
60,27:47,Penalty - Dangerous Tackle,Matthew Eisenhuth,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
61,27:45,Eagles Interchange #3,,Sea,                   Morgan Boyle,                   Martin Taupau,,Sea Eagles vs Wests Tigers,2019
62,27:33,Kick Bomb,Benji Marshall,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
63,26:46,Linebreak,Tommy Talau,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
64,26:31,Conversion-Made,Paul Momirovski,Wests Tigers,,,6-6,Sea Eagles vs Wests Tigers,2019
65,25:59,Eagles Interchange #2,,Sea,                   Manase Fainu,                   Apisai Koroisau,,Sea Eagles vs Wests Tigers,2019
66,25:46,Video Referee,Try,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
67,25:43,Try,David Nofoaluma,Wests Tigers,,,6-4,Sea Eagles vs Wests Tigers,2019
68,25:40,Linebreak,David Nofoaluma,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
69,25:24,Penalty - Slow Peel,Apisai Koroisau,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
70,24:26,Error,Apisai Koroisau,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
71,23:11,Kick Bomb,Daly Cherry-Evans,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
72,22:56,Eagles Interchange #1,,Sea,                   Taniela Paseka,                   Addin Fonua-Blake,,Sea Eagles vs Wests Tigers,2019
73,21:26,Kick Bomb,Daly Cherry-Evans,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
74,20:23,Conversion-Made,Reuben Garrick,Sea Eagles,,,6-0,Sea Eagles vs Wests Tigers,2019
75,18:51,Try,Jack Gosiewski,Sea Eagles,,,4-0,Sea Eagles vs Wests Tigers,2019
76,18:11,Tigers Interchange #2,,Wests,                   Alex Twal,                   Oliver Clark,,Sea Eagles vs Wests Tigers,2019
77,17:54,Penalty - Flop,Corey Thompson,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
78,16:58,Error,Tommy Talau,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
79,14:49,Error,Moses Suli,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
80,14:11,Penalty - Hand in the Ruck,Michael Chee-Kam,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
81,13:54,Error,Paul Momirovski,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
82,13:49,Kick Bomb,Luke Brooks,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
83,12:35,Error,Daly Cherry-Evans,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
84,12:20,Linebreak,Brendan Elliot,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
85,11:30,Error,Ryan Matterson,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
86,10:31,Error,Jack Gosiewski,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
87,08:23,Error,Jorge Taufua,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
88,07:35,On Report,Luke Brooks,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
89,07:24,Penalties - Other,Luke Brooks,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
90,06:39,Kick Bomb,Luke Brooks,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
91,05:53,Kick Bomb,Daly Cherry-Evans,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
92,05:36,Tigers Interchange #1,,Wests,                   Elijah Taylor,                   Jacob Liddle,,Sea Eagles vs Wests Tigers,2019
93,04:11,Error,Tommy Talau,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
94,03:29,Error,Addin Fonua-Blake,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
95,02:33,Penalty - Escorts,Paul Momirovski,Wests Tigers,,,,Sea Eagles vs Wests Tigers,2019
96,02:30,Kick Bomb,Daly Cherry-Evans,Sea Eagles,,,,Sea Eagles vs Wests Tigers,2019
97,00:00,KICK OFF,,,,,,Sea Eagles vs Wests Tigers,2019
