,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Panthers vs Sharks,2018
1,Error,Waqa Blake,,,,Panthers,79:09,Panthers vs Sharks,2018
2,Linebreak,Viliame Kikau,,,,Panthers,79:03,Panthers vs Sharks,2018
3,Conversion-Made,Chad Townsend,,,12-24,Sharks,77:21,Panthers vs Sharks,2018
4,Interchange,,                   Trent Merrin,                   Isaah Yeo,,Panthers,77:20,Panthers vs Sharks,2018
5,Try,Valentine Holmes,,,12-22,Sharks,75:52,Panthers vs Sharks,2018
6,Linebreak,Matt Moylan,,,,Sharks,75:44,Panthers vs Sharks,2018
7,Kick Bomb,Jarome Luai,,,,Panthers,72:48,Panthers vs Sharks,2018
8,Interchange,,                   James Segeyaro,                   Jayden Brailey,,Sharks,71:04,Panthers vs Sharks,2018
9,Error,Christian Crichton,,,,Panthers,71:00,Panthers vs Sharks,2018
10,Linebreak,Jarome Luai,,,,Panthers,70:57,Panthers vs Sharks,2018
11,Conversion-Made,Jarome Luai,,,12-18,Panthers,69:47,Panthers vs Sharks,2018
12,Try,Corey Harawira-Naera,,,10-18,Panthers,68:20,Panthers vs Sharks,2018
13,Linebreak,Corey Harawira-Naera,,,,Panthers,68:19,Panthers vs Sharks,2018
14,Line Dropout,Valentine Holmes,,,,Sharks,67:32,Panthers vs Sharks,2018
15,Interchange,,                   Aaron Woods,                   Andrew Fifita,,Sharks,67:03,Panthers vs Sharks,2018
16,Interchange,,                   Isaah Yeo,                   James Tamou,,Panthers,66:12,Panthers vs Sharks,2018
17,Kick Bomb,Jarome Luai,,,,Panthers,64:39,Panthers vs Sharks,2018
18,Interchange,,                   Paul Gallen,                   Joseph Paulo,,Sharks,62:59,Panthers vs Sharks,2018
19,Error,Jarome Luai,,,,Panthers,62:48,Panthers vs Sharks,2018
20,Penalty - Holding Down,Matt Prior,,,,Sharks,61:31,Panthers vs Sharks,2018
21,Penalty - Flop,Valentine Holmes,,,,Sharks,61:00,Panthers vs Sharks,2018
22,Error,Wade Graham,,,,Sharks,59:16,Panthers vs Sharks,2018
23,Interchange,,                   Jack Hetherington,                   Trent Merrin,,Panthers,58:52,Panthers vs Sharks,2018
24,Linebreak,Caleb Aekins,,,,Panthers,58:38,Panthers vs Sharks,2018
25,Kick Bomb,Chad Townsend,,,,Sharks,58:29,Panthers vs Sharks,2018
26,Conversion-Made,Chad Townsend,,,6-18,Sharks,55:36,Panthers vs Sharks,2018
27,Interchange,,                   Sione Katoa,                   Wayde Egan,,Panthers,55:18,Panthers vs Sharks,2018
