,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Matt
                
                  Moylan",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,4,,12.0,95.0,36,,27.0,-,-,-,-,-,-,-,-,1,10,-,,-,-,25,36.0,2.08,,50%,2.0,1,1,-,6,,2,36,1,-,1,-,-,-,,-,1,-,-,-,-,-,,80:00,-,Panthers,6,2014-04-11T09:40:00Z,Panthers vs Rabbitohs,2014
1,,"Dallin
                
                  Watene-Zelezniak",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,-,,8.0,78.0,23,,23.0,-,-,-,-,-,2,-,-,1,10,-,,-,-,1,12.0,0.12,,33.3%,1.0,2,-,-,2,,1,28,-,-,-,-,-,-,,-,1,-,-,-,-,-,,80:00,-,Panthers,6,2014-04-11T09:40:00Z,Panthers vs Rabbitohs,2014
2,,"Dean
                
                  Whare",3.0,Centre,,80:00,,-,-,-,-,-,-,-,,16,,12.0,88.0,-,,27.0,-,-,-,-,1,2,-,-,2,10,-,,1,1,9,16.0,0.75,,90.9%,10.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,,80:00,-,Panthers,6,2014-04-11T09:40:00Z,Panthers vs Rabbitohs,2014
3,,"Jamal
                
                  Idris",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,14,,16.0,147.0,-,,57.0,-,-,-,-,1,9,-,-,1,1,-,,1,-,4,21.0,0.25,,90.9%,10.0,1,-,-,1,,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,,80:00,-,Panthers,6,2014-04-11T09:40:00Z,Panthers vs Rabbitohs,2014
4,,"Josh
                
                  Mansour",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,13,,14.0,148.0,48,,55.0,-,-,-,-,1,4,-,-,-,-,-,,2,-,2,19.0,0.14,,80%,4.0,-,1,-,4,,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,,80:00,-,Panthers,6,2014-04-11T09:40:00Z,Panthers vs Rabbitohs,2014
5,,"Jamie
                
                  Soward",6.0,Five-Eighth,,80:00,,2,-,-,-,1,100%,-,,22,,4.0,13.0,-,,1.0,-,-,-,-,-,-,-,-,-,-,-,,-,-,24,39.0,6,,64.7%,11.0,5,1,-,-,,11,307,3,1,2,-,2,-,,-,-,-,1,1,-,-,,80:00,-,Panthers,6,2014-04-11T09:40:00Z,Panthers vs Rabbitohs,2014
6,,"Peter
                
                  Wallace",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,25,,6.0,29.0,1,,6.0,-,-,-,-,1,-,-,-,-,-,-,,-,1,42,54.0,7,,85%,17.0,3,-,-,1,,7,161,-,2,2,-,1,-,,-,-,-,1,-,-,-,,80:00,-,Panthers,6,2014-04-11T09:40:00Z,Panthers vs Rabbitohs,2014
7,,"Brent
                
                  Kite",23.0,Prop,,53:00,,-,-,-,-,-,-,-,,24,,16.0,125.0,29,,31.0,-,-,-,-,-,13,-,-,-,-,-,,-,-,-,18.0,-,,86.2%,25.0,3,1,-,-,,-,-,-,-,-,-,-,-,,-,1,-,1,-,-,-,,53:00,-,Panthers,6,2014-04-11T09:40:00Z,Panthers vs Rabbitohs,2014
8,,"Kevin
                
                  Kingston",9.0,Hooker,,43:00,,-,-,-,-,-,-,-,,22,,5.0,38.0,-,,13.0,-,-,-,-,-,-,-,-,3,25,-,,-,1,45,52.0,9,,95.8%,23.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,,43:00,-,Panthers,6,2014-04-11T09:40:00Z,Panthers vs Rabbitohs,2014
9,,"Tim
                
                  Grant",10.0,Prop,,48:00,,-,-,-,-,-,-,-,,22,,13.0,108.0,32,,38.0,-,-,-,-,-,10,-,-,-,-,-,,-,1,1,14.0,0.08,,100%,22.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,48:00,-,Panthers,6,2014-04-11T09:40:00Z,Panthers vs Rabbitohs,2014
