,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Rabbitohs vs Bulldogs,2016
1,Interchange - Sin Bin Return,Paul Carter,,,,Rabbitohs,78:46,Rabbitohs vs Bulldogs,2016
2,Error,Paul Carter,,,,Rabbitohs,78:46,Rabbitohs vs Bulldogs,2016
3,Penalty - Slow Peel,Sam Kasiano,,,,Bulldogs,78:14,Rabbitohs vs Bulldogs,2016
4,Error,Sam Kasiano,,,,Bulldogs,77:25,Rabbitohs vs Bulldogs,2016
5,Line Dropout,Greg Inglis,,,,Rabbitohs,77:14,Rabbitohs vs Bulldogs,2016
6,Interchange,,                   Kyle Turner,                   Paul Carter,,Rabbitohs,76:55,Rabbitohs vs Bulldogs,2016
7,Conversion-Made,Moses Mbye,,,12-42,Bulldogs,72:56,Rabbitohs vs Bulldogs,2016
8,Interchange,,                   Aiden Tolman,                   Sam Kasiano,,Bulldogs,72:17,Rabbitohs vs Bulldogs,2016
9,Video Referee,Try,,,,Bulldogs,71:42,Rabbitohs vs Bulldogs,2016
10,Try,Chase Stanley,,,12-40,Bulldogs,71:36,Rabbitohs vs Bulldogs,2016
11,Linebreak,Chase Stanley,,,,Bulldogs,71:35,Rabbitohs vs Bulldogs,2016
12,Interchange,,                   Nathan Brown,                   David Tyrrell,,Rabbitohs,70:32,Rabbitohs vs Bulldogs,2016
13,Penalty - Slow Peel,Nathan Brown,,,,Rabbitohs,70:13,Rabbitohs vs Bulldogs,2016
14,Linebreak,Chase Stanley,,,,Bulldogs,70:02,Rabbitohs vs Bulldogs,2016
15,Interchange,,                   Tim Browne,                   James Graham,,Bulldogs,69:46,Rabbitohs vs Bulldogs,2016
16,Conversion-Made,Damien Cook,,,12-36,Rabbitohs,67:52,Rabbitohs vs Bulldogs,2016
17,Try,Chris Grevsmuhl,,,10-36,Rabbitohs,66:52,Rabbitohs vs Bulldogs,2016
18,Linebreak,Chris Grevsmuhl,,,,Rabbitohs,66:52,Rabbitohs vs Bulldogs,2016
19,Penalty - Marker Not Square,Will Hopoate,,,,Bulldogs,66:18,Rabbitohs vs Bulldogs,2016
20,Linebreak,Luke Keary,,,,Rabbitohs,66:11,Rabbitohs vs Bulldogs,2016
21,Kick Bomb,Cody Walker,,,,Rabbitohs,64:24,Rabbitohs vs Bulldogs,2016
22,Interchange,,                   Bryson Goodwin,                   Cameron McInnes,,Rabbitohs,64:22,Rabbitohs vs Bulldogs,2016
23,Conversion-Made,Damien Cook,,,6-36,Rabbitohs,62:52,Rabbitohs vs Bulldogs,2016
24,Try,Michael Oldfield,,,4-36,Rabbitohs,61:33,Rabbitohs vs Bulldogs,2016
25,Linebreak,Hymel Hunt,,,,Rabbitohs,61:28,Rabbitohs vs Bulldogs,2016
26,Conversion-Missed,Moses Mbye,,,,Bulldogs,59:22,Rabbitohs vs Bulldogs,2016
27,Video Referee,Try,,,,Bulldogs,58:08,Rabbitohs vs Bulldogs,2016
28,Try,Curtis Rona,,,0-36,Bulldogs,58:02,Rabbitohs vs Bulldogs,2016
29,Linebreak,Curtis Rona,,,,Bulldogs,58:01,Rabbitohs vs Bulldogs,2016
30,Error,Greg Inglis,,,,Rabbitohs,56:36,Rabbitohs vs Bulldogs,2016
31,Error,Josh Morris,,,,Bulldogs,54:22,Rabbitohs vs Bulldogs,2016
32,Interchange,,                   Jason Clark,                   George Burgess,,Rabbitohs,53:19,Rabbitohs vs Bulldogs,2016
33,Penalty - Obstruction,Kirisome Auva'a,,,,Rabbitohs,53:09,Rabbitohs vs Bulldogs,2016
34,Line Dropout,Chase Stanley,,,,Bulldogs,52:17,Rabbitohs vs Bulldogs,2016
35,Interchange,,                   Greg Eastwood,                   Adam Elliott,,Bulldogs,51:55,Rabbitohs vs Bulldogs,2016
36,Error,Greg Eastwood,,,,Bulldogs,51:41,Rabbitohs vs Bulldogs,2016
37,Penalty - Leg Pull,Greg Eastwood,,,,Bulldogs,50:26,Rabbitohs vs Bulldogs,2016
38,Line Dropout,Chase Stanley,,,,Bulldogs,50:00,Rabbitohs vs Bulldogs,2016
39,Interchange,,                   Cameron McInnes,                   Damien Cook,,Rabbitohs,49:48,Rabbitohs vs Bulldogs,2016
40,Error,Chase Stanley,,,,Bulldogs,48:01,Rabbitohs vs Bulldogs,2016
41,Error,Curtis Rona,,,,Bulldogs,46:15,Rabbitohs vs Bulldogs,2016
42,Interchange,,                   Sam Kasiano,                   Tim Browne,,Bulldogs,45:29,Rabbitohs vs Bulldogs,2016
43,Interchange,,                   James Graham,                   Aiden Tolman,,Bulldogs,45:18,Rabbitohs vs Bulldogs,2016
44,Interchange - Sin Bin Return,Aaron Gray,,,,Rabbitohs,45:02,Rabbitohs vs Bulldogs,2016
45,Error,Aaron Gray,,,,Rabbitohs,45:02,Rabbitohs vs Bulldogs,2016
46,Penalty - Offside inside 10m,Craig Garvey,,,,Bulldogs,42:06,Rabbitohs vs Bulldogs,2016
47,Kick Bomb,Luke Keary,,,,Rabbitohs,40:49,Rabbitohs vs Bulldogs,2016
48,Interchange - HIA Cleared,,                   Adam Elliott,                   Moses Mbye,,Bulldogs,40:01,Rabbitohs vs Bulldogs,2016
49,Drop Goal-Missed,Josh Reynolds,,,,Bulldogs,38:26,Rabbitohs vs Bulldogs,2016
50,Interchange - HIA,,                   Tony Williams,                   Adam Elliott,,Bulldogs,37:40,Rabbitohs vs Bulldogs,2016
51,Error,Chris Grevsmuhl,,,,Rabbitohs,36:52,Rabbitohs vs Bulldogs,2016
52,Penalty - Lying in the Ruck,Josh Jackson,,,,Bulldogs,36:22,Rabbitohs vs Bulldogs,2016
53,Interchange,,                   Paul Carter,                   Kirisome Auva'a,,Rabbitohs,36:14,Rabbitohs vs Bulldogs,2016
54,Interchange - HIA,,                   Moses Mbye,                   Greg Eastwood,,Bulldogs,35:55,Rabbitohs vs Bulldogs,2016
55,Error,Paul Carter,,,,Rabbitohs,34:36,Rabbitohs vs Bulldogs,2016
56,Interchange - Sin Bin Return,Josh Morris,,,,Bulldogs,33:52,Rabbitohs vs Bulldogs,2016
57,Error,Josh Morris,,,,Bulldogs,33:52,Rabbitohs vs Bulldogs,2016
58,Error,Paul Carter,,,,Rabbitohs,33:07,Rabbitohs vs Bulldogs,2016
59,Error,Sam Kasiano,,,,Bulldogs,33:03,Rabbitohs vs Bulldogs,2016
60,Conversion-Missed,Moses Mbye,,,,Bulldogs,31:20,Rabbitohs vs Bulldogs,2016
