,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Warriors vs Sea Eagles,2015
1,Penalty - Ball Strip,Simon Mannering,,,,Warriors,78:12,Warriors vs Sea Eagles,2015
2,Conversion-Made,Jamie Lyon,,,12-32,Sea Eagles,77:21,Warriors vs Sea Eagles,2015
3,Try,Matt Ballin,,,12-30,Sea Eagles,75:56,Warriors vs Sea Eagles,2015
4,Linebreak,Matt Ballin,,,,Sea Eagles,75:56,Warriors vs Sea Eagles,2015
5,Line Dropout,Sam Tomkins,,,,Warriors,75:03,Warriors vs Sea Eagles,2015
6,Conversion-Made,Tuimoala Lolohea,,,12-26,Warriors,72:11,Warriors vs Sea Eagles,2015
7,Try,Albert Vete,,,10-26,Warriors,71:33,Warriors vs Sea Eagles,2015
8,Linebreak,Albert Vete,,,,Warriors,71:33,Warriors vs Sea Eagles,2015
9,Penalty - Hand in the Ruck,Willie Mason,,,,Sea Eagles,71:10,Warriors vs Sea Eagles,2015
10,Line Dropout,Daly Cherry-Evans,,,,Sea Eagles,70:34,Warriors vs Sea Eagles,2015
11,Eagles Interchange - Sin Bin Return,James Hasson,,,,Sea,68:18,Warriors vs Sea Eagles,2015
12,Penalties - Other,James Hasson,,,,Sea Eagles,68:18,Warriors vs Sea Eagles,2015
13,Conversion-Missed,Jamie Lyon,,,,Sea Eagles,67:50,Warriors vs Sea Eagles,2015
14,Video Referee,Try,,,,Sea Eagles,66:50,Warriors vs Sea Eagles,2015
15,Try,Brett Stewart,,,6-26,Sea Eagles,66:50,Warriors vs Sea Eagles,2015
16,Interchange - Sin Bin Return,Simon Mannering,,,,Warriors,65:27,Warriors vs Sea Eagles,2015
17,Kick Bomb,Chad Townsend,,,,Warriors,64:36,Warriors vs Sea Eagles,2015
18,Penalty - Crowding,Simon Mannering,,,,Warriors,61:56,Warriors vs Sea Eagles,2015
19,Penalty - Dangerous Tackle,Simon Mannering,,,,Warriors,61:07,Warriors vs Sea Eagles,2015
20,Penalty - Slow Peel,Willie Mason,,,,Sea Eagles,60:43,Warriors vs Sea Eagles,2015
21,Penalty - Hand in the Ruck,Matt Ballin,,,,Sea Eagles,60:28,Warriors vs Sea Eagles,2015
22,Interchange - Sin Bin Return,Glen Fisiiahi,,,,Warriors,58:47,Warriors vs Sea Eagles,2015
23,Penalty - Pressure on Kicker,Kieran Foran,,,,Sea Eagles,57:50,Warriors vs Sea Eagles,2015
24,Line Dropout,Daly Cherry-Evans,,,,Sea Eagles,56:46,Warriors vs Sea Eagles,2015
25,Conversion-Made,Jamie Lyon,,,6-22,Sea Eagles,52:55,Warriors vs Sea Eagles,2015
26,Video Referee,Try,,,,Sea Eagles,51:44,Warriors vs Sea Eagles,2015
27,Try,Jorge Taufua,,,6-20,Sea Eagles,51:44,Warriors vs Sea Eagles,2015
28,Linebreak,Jorge Taufua,,,,Sea Eagles,51:44,Warriors vs Sea Eagles,2015
29,Penalty - Dangerous Tackle,Ben Matulino,,,,Warriors,51:03,Warriors vs Sea Eagles,2015
30,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,49:20,Warriors vs Sea Eagles,2015
31,Conversion-Made,Jamie Lyon,,,6-16,Sea Eagles,47:46,Warriors vs Sea Eagles,2015
32,Video Referee,Try,,,,Sea Eagles,47:02,Warriors vs Sea Eagles,2015
33,Try,Brett Stewart,,,6-14,Sea Eagles,47:02,Warriors vs Sea Eagles,2015
34,Interchange - Sin Bin Return,Nathan Friend,,,,Warriors,47:00,Warriors vs Sea Eagles,2015
35,Conversion-Missed,Jamie Lyon,,,,Sea Eagles,45:25,Warriors vs Sea Eagles,2015
36,Try,Jorge Taufua,,,6-10,Sea Eagles,43:54,Warriors vs Sea Eagles,2015
37,Linebreak,Jorge Taufua,,,,Sea Eagles,43:53,Warriors vs Sea Eagles,2015
38,Line Dropout,Sam Tomkins,,,,Warriors,43:22,Warriors vs Sea Eagles,2015
39,Penalty - Dangerous Tackle,Daly Cherry-Evans,,,,Sea Eagles,40:58,Warriors vs Sea Eagles,2015
40,Eagles Interchange - Sin Bin Return,Tom Symonds,,,,Sea,37:49,Warriors vs Sea Eagles,2015
41,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,35:36,Warriors vs Sea Eagles,2015
