,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Bulldogs vs Roosters,2015
1,Linebreak,Frank Pritchard,,,,Bulldogs,79:47,Bulldogs vs Roosters,2015
2,Conversion-Made,Trent Hodkinson,,,10-24,Bulldogs,78:48,Bulldogs vs Roosters,2015
3,Try,Moses Mbye,,,8-24,Bulldogs,77:46,Bulldogs vs Roosters,2015
4,Interchange - Sin Bin Return,Sam Perrett,,,,Bulldogs,76:42,Bulldogs vs Roosters,2015
5,Interchange - Sin Bin Return,James Maloney,,,,Roosters,75:51,Bulldogs vs Roosters,2015
6,Interchange - Sin Bin Return,Curtis Rona,,,,Bulldogs,75:12,Bulldogs vs Roosters,2015
7,Kick Bomb,Mitchell Pearce,,,,Roosters,73:43,Bulldogs vs Roosters,2015
8,Conversion-Made,James Maloney,,,4-24,Roosters,72:26,Bulldogs vs Roosters,2015
9,Try,Aidan Guerra,,,4-22,Roosters,70:45,Bulldogs vs Roosters,2015
10,Linebreak,Aidan Guerra,,,,Roosters,70:44,Bulldogs vs Roosters,2015
11,Kick Bomb,James Maloney,,,,Roosters,68:54,Bulldogs vs Roosters,2015
12,Kick Bomb,James Maloney,,,,Roosters,66:55,Bulldogs vs Roosters,2015
13,Interchange - Sin Bin Return,Roger Tuivasa-Sheck,,,,Roosters,64:30,Bulldogs vs Roosters,2015
14,Conversion-Made,James Maloney,,,4-18,Roosters,63:42,Bulldogs vs Roosters,2015
15,Try,Mitchell Aubusson,,,4-16,Roosters,62:09,Bulldogs vs Roosters,2015
16,Kick Bomb,Mitchell Pearce,,,,Roosters,62:02,Bulldogs vs Roosters,2015
17,Penalty Shot-Made,James Maloney,,,4-12,Roosters,60:52,Bulldogs vs Roosters,2015
18,Penalty - 2nd Effort,Tim Browne,,,,Bulldogs,59:29,Bulldogs vs Roosters,2015
19,Linebreak,James Maloney,,,,Roosters,57:12,Bulldogs vs Roosters,2015
20,Line Dropout,James Maloney,,,,Roosters,50:47,Bulldogs vs Roosters,2015
21,Interchange - Sin Bin Return,Shaun Kenny-Dowall,,,,Roosters,48:47,Bulldogs vs Roosters,2015
22,Interchange - Sin Bin Return,Daniel Tupou,,,,Roosters,47:29,Bulldogs vs Roosters,2015
23,Interchange - Sin Bin Return,Josh Morris,,,,Bulldogs,45:49,Bulldogs vs Roosters,2015
24,Conversion-Made,James Maloney,,,4-10,Roosters,39:44,Bulldogs vs Roosters,2015
25,Try,Roger Tuivasa-Sheck,,,4-8,Roosters,38:10,Bulldogs vs Roosters,2015
26,Linebreak,Roger Tuivasa-Sheck,,,,Roosters,38:09,Bulldogs vs Roosters,2015
27,Penalty - Ball Strip,David Klemmer,,,,Bulldogs,36:56,Bulldogs vs Roosters,2015
28,Conversion-Missed,James Maloney,,,,Roosters,36:06,Bulldogs vs Roosters,2015
29,Try,Daniel Tupou,,,4-4,Roosters,34:34,Bulldogs vs Roosters,2015
30,Linebreak,Daniel Tupou,,,,Roosters,34:33,Bulldogs vs Roosters,2015
31,Line Dropout,Trent Hodkinson,,,,Bulldogs,34:03,Bulldogs vs Roosters,2015
32,Line Dropout,Trent Hodkinson,,,,Bulldogs,30:18,Bulldogs vs Roosters,2015
33,Linebreak,Roger Tuivasa-Sheck,,,,Roosters,28:42,Bulldogs vs Roosters,2015
34,Kick Bomb,Trent Hodkinson,,,,Bulldogs,28:30,Bulldogs vs Roosters,2015
35,Penalty - Ball Strip,Mitchell Pearce,,,,Roosters,27:20,Bulldogs vs Roosters,2015
36,Penalty - Dangerous Tackle,David Klemmer,,,,Bulldogs,25:38,Bulldogs vs Roosters,2015
37,Kick Bomb,Mitchell Pearce,,,,Roosters,24:08,Bulldogs vs Roosters,2015
38,Penalty - Obstruction,James Maloney,,,,Roosters,20:04,Bulldogs vs Roosters,2015
39,Penalty - Offside inside 10m,Frank Pritchard,,,,Bulldogs,18:35,Bulldogs vs Roosters,2015
40,Penalty - Working on the Ground,Moses Mbye,,,,Bulldogs,17:55,Bulldogs vs Roosters,2015
41,Kick Bomb,Trent Hodkinson,,,,Bulldogs,17:31,Bulldogs vs Roosters,2015
42,Penalty - Slow Peel,Daniel Tupou,,,,Roosters,12:33,Bulldogs vs Roosters,2015
43,Interchange - Sin Bin Return,James Maloney,,,,Roosters,12:22,Bulldogs vs Roosters,2015
44,Conversion-Missed,Trent Hodkinson,,,,Bulldogs,10:12,Bulldogs vs Roosters,2015
45,Video Referee,Try,,,,Bulldogs,08:57,Bulldogs vs Roosters,2015
46,Try,Curtis Rona,,,4-0,Bulldogs,08:57,Bulldogs vs Roosters,2015
47,Linebreak,Curtis Rona,,,,Bulldogs,08:57,Bulldogs vs Roosters,2015
48,Line Dropout,James Maloney,,,,Roosters,07:55,Bulldogs vs Roosters,2015
49,Penalty - Offside inside 10m,Sam Moa,,,,Roosters,05:52,Bulldogs vs Roosters,2015
50,Penalty - Slow Peel,Josh Reynolds,,,,Bulldogs,02:18,Bulldogs vs Roosters,2015
51,Kick Bomb,Mitchell Pearce,,,,Roosters,00:56,Bulldogs vs Roosters,2015
52,KICK OFF,,,,,,00:00,Bulldogs vs Roosters,2015
