,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Cowboys vs Panthers,2018
1,Error,Coen Hess,,,,Cowboys,79:56,Cowboys vs Panthers,2018
2,Error,Tyrone Peachey,,,,Panthers,79:19,Cowboys vs Panthers,2018
3,Conversion-Made,James Maloney,,,14-33,Panthers,79:07,Cowboys vs Panthers,2018
4,Try,Moses Leota,,,14-31,Panthers,77:40,Cowboys vs Panthers,2018
5,Linebreak,Moses Leota,,,,Panthers,77:39,Cowboys vs Panthers,2018
6,Error,Kyle Feldt,,,,Cowboys,76:31,Cowboys vs Panthers,2018
7,Penalties - Other,Kyle Feldt,,,,Cowboys,76:30,Cowboys vs Panthers,2018
8,Drop Goal-Made,James Maloney,,,14-27,Panthers,76:15,Cowboys vs Panthers,2018
9,Error,John Asiata,,,,Cowboys,75:40,Cowboys vs Panthers,2018
10,Interchange,,                   Peter Wallace,                   Wayde Egan,,Panthers,73:11,Cowboys vs Panthers,2018
11,Conversion-Made,Johnathan Thurston,,,14-26,Cowboys,73:04,Cowboys vs Panthers,2018
12,Interchange,,                   James Tamou,                   Moses Leota,,Panthers,73:03,Cowboys vs Panthers,2018
13,Try,Kyle Feldt,,,12-26,Cowboys,72:13,Cowboys vs Panthers,2018
14,Linebreak,Kyle Feldt,,,,Cowboys,72:13,Cowboys vs Panthers,2018
15,Error,Dylan Edwards,,,,Panthers,71:18,Cowboys vs Panthers,2018
16,Interchange,,                   Te Maire Martin,                   Jake Granville,,Cowboys,70:33,Cowboys vs Panthers,2018
17,Penalty - Holding Down,Peter Wallace,,,,Panthers,70:06,Cowboys vs Panthers,2018
18,Error,Waqa Blake,,,,Panthers,69:22,Cowboys vs Panthers,2018
19,Line Dropout,James Maloney,,,,Panthers,68:33,Cowboys vs Panthers,2018
20,Interchange,,                   Trent Merrin,                   James Fisher-Harris,,Panthers,68:02,Cowboys vs Panthers,2018
21,Interchange,,                   Jordan McLean,                   John Asiata,,Cowboys,67:52,Cowboys vs Panthers,2018
22,Interchange - HIA Cleared,,                   Jake Granville,                   Antonio Winterstein,,Cowboys,67:02,Cowboys vs Panthers,2018
23,Penalty - Dangerous Tackle,Tyrone Peachey,,,,Panthers,66:23,Cowboys vs Panthers,2018
24,Penalty - Ball Strip,Te Maire Martin,,,,Cowboys,64:55,Cowboys vs Panthers,2018
25,Error,Gavin Cooper,,,,Cowboys,64:12,Cowboys vs Panthers,2018
26,Penalty - Slow Peel,Dylan Edwards,,,,Panthers,63:24,Cowboys vs Panthers,2018
27,Linebreak,Ben Hampton,,,,Cowboys,63:22,Cowboys vs Panthers,2018
28,Error,Kyle Feldt,,,,Cowboys,61:34,Cowboys vs Panthers,2018
29,Interchange,,                   Scott Bolton,                   Jason Taumalolo,,Cowboys,58:44,Cowboys vs Panthers,2018
30,Conversion-Made,James Maloney,,,8-26,Panthers,57:27,Cowboys vs Panthers,2018
31,Interchange,,                   John Asiata,                   Jordan McLean,,Cowboys,56:15,Cowboys vs Panthers,2018
32,Video Referee,Try,,,,Panthers,56:12,Cowboys vs Panthers,2018
33,Try,Waqa Blake,,,8-24,Panthers,56:01,Cowboys vs Panthers,2018
34,Interchange - HIA,,                   Antonio Winterstein,                   Te Maire Martin,,Cowboys,54:34,Cowboys vs Panthers,2018
