,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Knights vs Broncos,2015
1,Penalty - Offside inside 10m,Lachlan Maranta,,,,Broncos,77:38,Knights vs Broncos,2015
2,Linebreak,James McManus,,,,Knights,77:23,Knights vs Broncos,2015
3,Drop Goal-Made,Anthony Milford,,,18-31,Broncos,76:16,Knights vs Broncos,2015
4,Kick Bomb,Tyler Randell,,,,Knights,75:21,Knights vs Broncos,2015
5,Penalty - Leg Pull,David Stagg,,,,Broncos,72:28,Knights vs Broncos,2015
6,Linebreak,Corey Oates,,,,Broncos,67:18,Knights vs Broncos,2015
7,Penalty Shot-Made,Jordan Kahu,,,18-30,Broncos,66:03,Knights vs Broncos,2015
8,Penalty - Lying in the Ruck,Tariq Sims,,,,Knights,64:38,Knights vs Broncos,2015
9,Linebreak,Jordan Kahu,,,,Broncos,64:32,Knights vs Broncos,2015
10,Conversion-Made,Jordan Kahu,,,18-28,Broncos,61:45,Knights vs Broncos,2015
11,Try,Corey Oates,,,18-26,Broncos,60:11,Knights vs Broncos,2015
12,Linebreak,Jack Reed,,,,Broncos,60:06,Knights vs Broncos,2015
13,Penalty - Dangerous Tackle,David Fa'alogo,,,,Knights,55:56,Knights vs Broncos,2015
14,Kick Bomb,Tyler Randell,,,,Knights,55:52,Knights vs Broncos,2015
15,Kick Bomb,Ben Hunt,,,,Broncos,53:25,Knights vs Broncos,2015
16,Kick Bomb,Tyrone Roberts,,,,Knights,52:31,Knights vs Broncos,2015
17,Kick Bomb,Ben Hunt,,,,Broncos,49:57,Knights vs Broncos,2015
18,Conversion-Made,Jordan Kahu,,,18-22,Broncos,47:10,Knights vs Broncos,2015
19,Try,Andrew McCullough,,,18-20,Broncos,45:40,Knights vs Broncos,2015
20,Linebreak,Andrew McCullough,,,,Broncos,45:40,Knights vs Broncos,2015
21,Penalty - Dangerous Tackle,Chris Houston,,,,Knights,43:13,Knights vs Broncos,2015
22,Conversion-Made,Jordan Kahu,,,18-16,Broncos,42:15,Knights vs Broncos,2015
23,Try,Jack Reed,,,18-14,Broncos,40:49,Knights vs Broncos,2015
24,Linebreak,Jack Reed,,,,Broncos,40:48,Knights vs Broncos,2015
25,Linebreak,Jordan Kahu,,,,Broncos,40:07,Knights vs Broncos,2015
26,Conversion-Missed,Ben Hunt,,,,Broncos,39:38,Knights vs Broncos,2015
27,Video Referee,Try,,,,Broncos,38:29,Knights vs Broncos,2015
28,Try,Jack Reed,,,18-10,Broncos,38:29,Knights vs Broncos,2015
29,Line Dropout,Tyrone Roberts,,,,Knights,37:47,Knights vs Broncos,2015
30,Linebreak,Jack Reed,,,,Broncos,34:53,Knights vs Broncos,2015
31,Line Dropout,Ben Hunt,,,,Broncos,33:15,Knights vs Broncos,2015
32,Kick Bomb,Tyrone Roberts,,,,Knights,30:19,Knights vs Broncos,2015
33,Conversion-Made,Tyrone Roberts,,,18-6,Knights,29:00,Knights vs Broncos,2015
34,Try,Joseph Leilua,,,16-6,Knights,27:04,Knights vs Broncos,2015
35,Linebreak,Joseph Leilua,,,,Knights,27:04,Knights vs Broncos,2015
36,Linebreak,Tyrone Roberts,,,,Knights,26:34,Knights vs Broncos,2015
37,Kick Bomb,Tyrone Roberts,,,,Knights,25:30,Knights vs Broncos,2015
38,Linebreak,Lachlan Maranta,,,,Broncos,22:37,Knights vs Broncos,2015
39,Kick Bomb,Ben Hunt,,,,Broncos,21:14,Knights vs Broncos,2015
40,Conversion-Made,Tyrone Roberts,,,12-6,Knights,18:39,Knights vs Broncos,2015
41,Try,Korbin Sims,,,10-6,Knights,17:06,Knights vs Broncos,2015
42,Linebreak,Korbin Sims,,,,Knights,17:02,Knights vs Broncos,2015
43,Line Dropout,Ben Hunt,,,,Broncos,16:30,Knights vs Broncos,2015
44,Kick Bomb,Kurt Gidley,,,,Knights,15:48,Knights vs Broncos,2015
45,Interchange - Sin Bin Return,David Stagg,,,,Broncos,14:16,Knights vs Broncos,2015
46,Penalty - Ball Strip,Joe Ofahengaue,,,,Broncos,12:08,Knights vs Broncos,2015
47,Conversion-Made,Tyrone Roberts,,,6-6,Knights,11:00,Knights vs Broncos,2015
48,Video Referee,Try,,,,Knights,10:08,Knights vs Broncos,2015
49,Try,Tyler Randell,,,4-6,Knights,10:08,Knights vs Broncos,2015
50,Linebreak,Tyler Randell,,,,Knights,10:08,Knights vs Broncos,2015
51,Penalty - Marker Not Square,Jack Reed,,,,Broncos,09:22,Knights vs Broncos,2015
52,Penalty - 2nd Effort,Ben Hunt,,,,Broncos,08:20,Knights vs Broncos,2015
53,Kick Bomb,Ben Hunt,,,,Broncos,07:57,Knights vs Broncos,2015
54,Conversion-Made,Ben Hunt,,,0-6,Broncos,05:10,Knights vs Broncos,2015
55,Try,Anthony Milford,,,0-4,Broncos,03:39,Knights vs Broncos,2015
56,Linebreak,Anthony Milford,,,,Broncos,03:38,Knights vs Broncos,2015
57,Penalty - Offside inside 10m,Korbin Sims,,,,Knights,01:16,Knights vs Broncos,2015
58,KICK OFF,,,,,,00:00,Knights vs Broncos,2015
