,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Matt
                
                  Moylan",1.0,Fullback,,79:00,,-,-,-,-,-,-,-,,27.0,,15.0,114.0,61,,14.0,-,-,-,-,3,1,-,-,1,11,-,,1,5,31,42.0,2.07,,72.7%,8.0,3,-,-,3,,-,-,-,-,-,-,-,-,,-,2,-,-,-,-,-,,79:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
1,,"George
                
                  Jennings",2.0,Winger,,79:00,,4,1,-,-,-,-,-,,49.0,,17.0,190.0,19,,59.0,1,-,-,-,5,-,-,-,3,29,-,,-,1,2,20.0,0.12,,100%,2.0,-,-,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,79:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
2,,"Dean
                
                  Whare",3.0,Centre,,79:00,,-,-,-,-,-,-,-,,30.0,,10.0,82.0,-,,25.0,-,1,1,-,1,-,-,-,1,4,-,,-,1,7,12.0,0.7,,73.7%,14.0,1,4,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,79:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
3,,"Jamal
                
                  Idris",4.0,Centre,,79:00,,-,-,-,-,-,-,-,,31.0,,6.0,70.0,-,,26.0,-,-,-,-,2,-,-,-,-,-,-,,1,1,5,8.0,0.83,,81.5%,22.0,3,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,79:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
4,,"Dallin
                
                  Watene-Zelezniak",5.0,Winger,,79:00,,8,2,-,-,-,-,-,,54.0,,15.0,154.0,37,,44.0,2,-,-,-,5,-,-,-,4,34,-,,-,1,-,17.0,-,,75%,3.0,-,1,1,1,,-,-,-,-,-,-,-,-,,-,1,-,2,-,-,-,,79:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
5,,"Jamie
                
                  Soward",6.0,Five-Eighth,,79:00,,8,-,3,4,1,80%,-,,49.0,,3.0,15.0,-,,1.0,-,1,1,-,-,-,-,-,-,-,-,,-,1,18,34.0,6,,90.5%,19.0,2,-,-,1,,13,382,-,4,-,-,2,-,,-,-,-,1,-,-,-,,79:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
6,,"Peter
                
                  Wallace",7.0,Halfback,,79:00,,-,-,-,-,-,-,-,,28.0,,2.0,11.0,-,,1.0,-,-,-,-,-,-,-,-,-,-,-,,2,2,35,41.0,17.5,,83.9%,26.0,3,2,-,-,,4,108,-,2,-,-,1,-,,-,-,-,1,-,-,-,,79:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
7,,"Sam
                
                  McKendry",8.0,Prop,,33:00,,-,-,-,-,-,-,-,,20.0,,10.0,92.0,19,,27.0,-,-,-,-,-,8,-,-,-,-,-,,-,2,-,10.0,-,,88.2%,15.0,2,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,33:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
8,,"James
                
                  Segeyaro",9.0,Hooker,,79:00,,4,1,-,-,-,-,-,,82.0,,12.0,130.0,-,,11.0,2,-,-,-,7,2,-,-,6,44,-,,5,15,66,73.0,5.5,,78.9%,30.0,3,5,-,-,,1,45,-,-,-,-,-,-,,-,-,1,2,-,-,-,,79:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
9,,"Brent
                
                  Kite",10.0,Prop,,43:00,,-,-,-,-,-,-,-,,26.0,,9.0,84.0,-,,27.0,-,-,-,-,-,9,-,-,-,-,-,,-,2,-,9.0,-,,84.6%,22.0,2,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,43:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
10,,"Sika
                
                  Manu",11.0,2nd Row,,41:00,,-,-,-,-,-,-,-,,31.0,,8.0,82.0,-,,22.0,-,-,-,-,3,8,-,-,-,-,-,,-,-,1,9.0,0.12,,75.9%,22.0,4,3,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,41:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
11,,"Lewis
                
                  Brown",12.0,2nd Row,,46:00,,-,-,-,-,-,-,-,,22.0,,8.0,84.0,-,,33.0,-,-,-,-,-,5,-,-,3,37,-,,-,7,7,17.0,0.88,,78.3%,18.0,2,3,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,46:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
12,,"Elijah
                
                  Taylor",13.0,Lock,,67:00,,-,-,-,-,-,-,-,,46.0,,8.0,54.0,-,,16.0,-,-,-,-,-,5,-,-,-,-,-,,-,1,10,15.0,1.25,,92.2%,47.0,2,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,67:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
13,,"Tyrone
                
                  Peachey",14.0,Interchange,,53:00,,-,-,-,-,-,-,-,,36.0,,12.0,112.0,4,,44.0,-,-,-,-,3,9,-,-,-,-,-,,-,4,3,16.0,0.25,,85.7%,18.0,-,3,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,53:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
14,,"Jeremy
                
                  Latimore",15.0,Interchange,,46:00,,-,-,-,-,-,-,-,,45.0,,13.0,97.0,-,,38.0,-,-,-,-,1,13,-,-,-,-,-,,2,-,2,15.0,0.15,,88.6%,31.0,1,3,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,46:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
15,,"Reagan
                
                  Campbell-Gillard",16.0,Interchange,,34:00,,-,-,-,-,-,-,-,,23.0,,11.0,96.0,23,,31.0,-,-,-,-,-,9,-,-,-,-,-,,-,-,-,11.0,-,,88.9%,16.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,34:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
16,,"Bryce
                
                  Cartwright",17.0,Interchange,,44:00,,-,-,-,-,-,-,-,,13.0,,3.0,23.0,-,,8.0,-,-,-,-,-,2,-,-,1,7,-,,2,2,1,4.0,0.33,,76.5%,13.0,2,2,-,-,,-,-,-,-,-,-,-,-,,-,1,-,1,-,-,-,,44:00,-,Panthers,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
0,,"Brett
                
                  Morris",1.0,Fullback,,80:00,,4,1,-,-,-,-,-,,80.0,,15.0,195.0,44,,52.0,3,-,-,-,11,-,-,-,3,22,-,,3,1,19,34.0,1.27,,60%,3.0,2,-,-,3,,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,,80:00,-,Bulldogs,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
1,,"Curtis
                
                  Rona",2.0,Winger,,80:00,,4,1,-,-,-,-,-,,23.0,,7.0,66.0,25,,32.0,1,-,-,-,1,-,-,-,1,12,-,,-,1,3,12.0,0.43,,60%,3.0,1,1,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Bulldogs,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
2,,"Josh
                
                  Morris",3.0,Centre,,80:00,,-,-,-,-,-,-,-,,20.0,,7.0,79.0,-,,23.0,1,-,-,-,1,-,-,-,-,-,-,,-,-,7,10.0,1,,92.3%,12.0,1,-,1,-,,-,-,-,-,-,-,-,-,,-,-,-,2,-,-,-,,80:00,-,Bulldogs,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
3,,"Timoteo
                
                  Lafai",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,24.0,,15.0,82.0,-,,21.0,-,-,-,-,2,2,-,-,3,7,1,,2,3,6,17.0,0.4,,88.9%,8.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Bulldogs,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
4,,"Sam
                
                  Perrett",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,21.0,,17.0,116.0,8,,48.0,-,-,-,-,1,-,-,-,7,49,-,,-,2,7,29.0,0.41,,100%,4.0,-,-,1,3,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Bulldogs,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
5,,"Josh
                
                  Reynolds",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,44.0,,13.0,77.0,-,,21.0,-,2,-,-,4,3,-,-,1,9,-,,3,1,24,41.0,1.85,,72.4%,21.0,7,1,-,-,,8,206,-,-,2,1,2,-,,-,2,-,3,-,-,-,,80:00,-,Bulldogs,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
6,,"Trent
                
                  Hodkinson",7.0,Halfback,,80:00,,6,-,3,3,-,100%,-,,36.0,,6.0,29.0,-,,7.0,-,1,1,-,-,-,-,-,-,-,-,,-,-,33,42.0,5.5,,80%,16.0,4,-,-,-,,7,263,-,1,1,-,1,-,,-,-,-,-,-,-,-,,80:00,-,Bulldogs,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
7,,"Aiden
                
                  Tolman",8.0,Prop,,49:00,,-,-,-,-,-,-,-,,39.0,,12.0,96.0,15,,28.0,-,-,-,-,-,11,-,-,-,-,-,,-,2,1,14.0,0.08,,89.5%,34.0,2,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,49:00,-,Bulldogs,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
8,,"Michael
                
                  Lichaa",9.0,Hooker,,72:00,,-,-,-,-,-,-,-,,43.0,,9.0,55.0,-,,11.0,-,-,-,-,1,2,-,-,7,39,-,,1,5,75,76.0,8.33,,87.5%,35.0,1,4,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,72:00,-,Bulldogs,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
9,,"James
                
                  Graham",10.0,Prop,,56:00,,-,-,-,-,-,-,-,,52.0,,21.0,149.0,31,,36.0,-,1,1,-,2,14,-,-,-,-,-,,-,1,6,25.0,0.29,,90%,27.0,1,2,-,-,,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,,56:00,-,Bulldogs,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
10,,"Josh
                
                  Jackson",11.0,2nd Row,,56:00,,-,-,-,-,-,-,-,,22.0,,5.0,30.0,-,,10.0,-,-,-,-,1,4,-,-,1,2,-,,-,2,6,11.0,1.2,,86.7%,26.0,3,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,2,1,-,-,,56:00,-,Bulldogs,1,2015-03-08T05:00:00Z,Panthers vs Bulldogs,2015
