,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Panthers vs Bulldogs,2015
1,Interchange - Sin Bin Return,Dallin Watene-Zelezniak,,,,Panthers,78:17,Panthers vs Bulldogs,2015
2,Linebreak,Josh Morris,,,,Bulldogs,77:17,Panthers vs Bulldogs,2015
3,Conversion-Made,Trent Hodkinson,,,24-18,Bulldogs,77:02,Panthers vs Bulldogs,2015
4,Video Referee,Try,,,,Bulldogs,76:36,Panthers vs Bulldogs,2015
5,Try,Brett Morris,,,24-16,Bulldogs,76:36,Panthers vs Bulldogs,2015
6,Linebreak,Brett Morris,,,,Bulldogs,76:26,Panthers vs Bulldogs,2015
7,Conversion-Made,Trent Hodkinson,,,24-12,Bulldogs,72:05,Panthers vs Bulldogs,2015
8,Try,Curtis Rona,,,24-10,Bulldogs,71:17,Panthers vs Bulldogs,2015
9,Linebreak,Curtis Rona,,,,Bulldogs,71:15,Panthers vs Bulldogs,2015
10,Penalty - Hand in the Ruck,James Segeyaro,,,,Panthers,70:41,Panthers vs Bulldogs,2015
11,Linebreak,Brett Morris,,,,Bulldogs,70:40,Panthers vs Bulldogs,2015
12,Penalty - 2nd Effort,Dallin Watene-Zelezniak,,,,Panthers,69:33,Panthers vs Bulldogs,2015
13,Conversion-Made,Trent Hodkinson,,,24-6,Bulldogs,68:56,Panthers vs Bulldogs,2015
14,Try,Tim Browne,,,24-4,Bulldogs,68:26,Panthers vs Bulldogs,2015
15,Linebreak,Tim Browne,,,,Bulldogs,68:25,Panthers vs Bulldogs,2015
16,Penalty - Shoulder Charge,James Segeyaro,,,,Panthers,67:12,Panthers vs Bulldogs,2015
17,Penalty - Escorts,Josh Morris,,,,Bulldogs,65:07,Panthers vs Bulldogs,2015
18,Penalty - Dangerous Tackle,Tyrone Peachey,,,,Panthers,62:00,Panthers vs Bulldogs,2015
19,Linebreak,Brett Morris,,,,Bulldogs,60:37,Panthers vs Bulldogs,2015
20,Penalty - 2nd Effort,Jamie Soward,,,,Panthers,55:09,Panthers vs Bulldogs,2015
21,Conversion-Missed,Jamie Soward,,,,Panthers,52:49,Panthers vs Bulldogs,2015
22,Try,Dallin Watene-Zelezniak,,,24-0,Panthers,51:12,Panthers vs Bulldogs,2015
23,Linebreak,Dallin Watene-Zelezniak,,,,Panthers,51:10,Panthers vs Bulldogs,2015
24,Linebreak,James Segeyaro,,,,Panthers,50:29,Panthers vs Bulldogs,2015
25,Penalty - Holding Down,Bryce Cartwright,,,,Panthers,45:10,Panthers vs Bulldogs,2015
26,Kick Bomb,Jamie Soward,,,,Panthers,44:44,Panthers vs Bulldogs,2015
27,Conversion-Made,Jamie Soward,,,20-0,Panthers,43:23,Panthers vs Bulldogs,2015
28,Try,James Segeyaro,,,18-0,Panthers,41:40,Panthers vs Bulldogs,2015
29,Linebreak,James Segeyaro,,,,Panthers,41:38,Panthers vs Bulldogs,2015
30,Penalty Shot-Made,Jamie Soward,,,14-0,Panthers,38:50,Panthers vs Bulldogs,2015
31,Penalty - Dangerous Tackle,Josh Reynolds,,,,Bulldogs,37:23,Panthers vs Bulldogs,2015
32,Penalty - 2nd Effort,Sam Kasiano,,,,Bulldogs,36:44,Panthers vs Bulldogs,2015
33,Penalty - 2nd Effort,Josh Reynolds,,,,Bulldogs,36:02,Panthers vs Bulldogs,2015
34,Penalties - Other,Josh Reynolds,,,,Bulldogs,33:23,Panthers vs Bulldogs,2015
35,Interchange - Sin Bin Return,Matt Moylan,,,,Panthers,32:43,Panthers vs Bulldogs,2015
36,Kick Bomb,Jamie Soward,,,,Panthers,32:40,Panthers vs Bulldogs,2015
37,Penalty - Lying in the Ruck,Peter Wallace,,,,Panthers,31:09,Panthers vs Bulldogs,2015
38,Interchange - Sin Bin Return,Tyrone Peachey,,,,Panthers,30:22,Panthers vs Bulldogs,2015
39,Kick Bomb,Peter Wallace,,,,Panthers,30:19,Panthers vs Bulldogs,2015
40,Conversion-Made,Jamie Soward,,,12-0,Panthers,28:59,Panthers vs Bulldogs,2015
41,Try,George Jennings,,,10-0,Panthers,27:32,Panthers vs Bulldogs,2015
42,Linebreak,George Jennings,,,,Panthers,27:32,Panthers vs Bulldogs,2015
43,Penalty - Hand in the Ruck,Sam Kasiano,,,,Bulldogs,26:27,Panthers vs Bulldogs,2015
44,Penalty - Slow Peel,Josh Morris,,,,Bulldogs,25:12,Panthers vs Bulldogs,2015
45,Penalties - Other,Dallin Watene-Zelezniak,,,,Panthers,21:23,Panthers vs Bulldogs,2015
46,Interchange - Sin Bin Return,Sam Perrett,,,,Bulldogs,18:57,Panthers vs Bulldogs,2015
47,Penalty - Working on the Ground,Elijah Taylor,,,,Panthers,17:54,Panthers vs Bulldogs,2015
48,Kick Bomb,Jamie Soward,,,,Panthers,15:24,Panthers vs Bulldogs,2015
49,Conversion-Made,Jamie Soward,,,6-0,Panthers,12:50,Panthers vs Bulldogs,2015
50,Try,Dallin Watene-Zelezniak,,,4-0,Panthers,11:12,Panthers vs Bulldogs,2015
51,Linebreak,Dallin Watene-Zelezniak,,,,Panthers,11:12,Panthers vs Bulldogs,2015
52,On Report,Josh Jackson,,,,Bulldogs,10:37,Panthers vs Bulldogs,2015
53,Penalty - Dangerous Tackle,Josh Jackson,,,,Bulldogs,10:34,Panthers vs Bulldogs,2015
54,Kick Bomb,Peter Wallace,,,,Panthers,09:05,Panthers vs Bulldogs,2015
55,Interchange - Sin Bin Return,James Graham,,,,Bulldogs,07:49,Panthers vs Bulldogs,2015
56,Line Dropout,Jamie Soward,,,,Panthers,07:27,Panthers vs Bulldogs,2015
57,40/20 Kick,Josh Reynolds,,,,Bulldogs,06:16,Panthers vs Bulldogs,2015
58,Interchange - Sin Bin Return,Sam Perrett,,,,Bulldogs,04:53,Panthers vs Bulldogs,2015
59,Kick Bomb,Jamie Soward,,,,Panthers,04:49,Panthers vs Bulldogs,2015
60,Interchange - Sin Bin Return,Curtis Rona,,,,Bulldogs,02:58,Panthers vs Bulldogs,2015
61,Penalty - Leg Pull,Josh Jackson,,,,Bulldogs,01:42,Panthers vs Bulldogs,2015
62,Kick Bomb,Trent Hodkinson,,,,Bulldogs,01:23,Panthers vs Bulldogs,2015
63,KICK OFF,,,,,,00:00,Panthers vs Bulldogs,2015
