,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Dragons vs Broncos,2013
1,Penalty - Crowding,Trent Merrin,,,,Dragons,74:20,Dragons vs Broncos,2013
2,Penalties - Other,Chase Stanley,,,,Dragons,73:20,Dragons vs Broncos,2013
3,Conversion-Made,Scott Prince,,,6-22,Broncos,72:54,Dragons vs Broncos,2013
4,Try,Corey Norman,,,6-20,Broncos,71:25,Dragons vs Broncos,2013
5,Linebreak,Corey Norman,,,,Broncos,71:25,Dragons vs Broncos,2013
6,Kick Bomb,Peter Wallace,,,,Broncos,69:52,Dragons vs Broncos,2013
7,Kick Bomb,Peter Wallace,,,,Broncos,68:17,Dragons vs Broncos,2013
8,Interchange - Sin Bin Return,Michael Weyman,,,,Dragons,67:17,Dragons vs Broncos,2013
9,Penalty - Dangerous Tackle,Andrew McCullough,,,,Broncos,66:19,Dragons vs Broncos,2013
10,Linebreak,Brett Morris,,,,Dragons,65:43,Dragons vs Broncos,2013
11,Kick Bomb,Scott Prince,,,,Broncos,65:33,Dragons vs Broncos,2013
12,Conversion-Made,Scott Prince,,,6-16,Broncos,64:11,Dragons vs Broncos,2013
13,Try,David Stagg,,,6-14,Broncos,62:50,Dragons vs Broncos,2013
14,Linebreak,David Stagg,,,,Broncos,62:50,Dragons vs Broncos,2013
15,Line Dropout,Peter Wallace,,,,Broncos,58:17,Dragons vs Broncos,2013
16,Penalty - Hand in the Ruck,Peter Wallace,,,,Broncos,54:30,Dragons vs Broncos,2013
17,Line Dropout,Jamie Soward,,,,Dragons,53:18,Dragons vs Broncos,2013
18,Kick Bomb,Jamie Soward,,,,Dragons,49:26,Dragons vs Broncos,2013
19,Conversion-Missed,Scott Prince,,,,Broncos,47:10,Dragons vs Broncos,2013
20,Try,Josh Hoffman,,,6-10,Broncos,46:31,Dragons vs Broncos,2013
21,Interchange - Sin Bin Return,Jason Nightingale,,,,Dragons,46:28,Dragons vs Broncos,2013
22,Linebreak,Jack Reed,,,,Broncos,45:44,Dragons vs Broncos,2013
23,Kick Bomb,Nathan Fien,,,,Dragons,45:30,Dragons vs Broncos,2013
24,Interchange - Sin Bin Return,Alex Glenn,,,,Broncos,42:32,Dragons vs Broncos,2013
25,Interchange - Sin Bin Return,Gerard Beale,,,,Dragons,36:52,Dragons vs Broncos,2013
26,Penalty - Holding Down,Nathan Fien,,,,Dragons,34:31,Dragons vs Broncos,2013
27,Interchange - Sin Bin Return,Matthew Cooper,,,,Dragons,34:23,Dragons vs Broncos,2013
28,Sin Bin,Justin Hodges,,,,Broncos,33:30,Dragons vs Broncos,2013
29,Penalty - Professional Foul,Justin Hodges,,,,Broncos,33:20,Dragons vs Broncos,2013
30,Linebreak,Brett Morris,,,,Dragons,33:09,Dragons vs Broncos,2013
31,Kick Bomb,Corey Norman,,,,Broncos,33:01,Dragons vs Broncos,2013
32,Kick Bomb,Scott Prince,,,,Broncos,31:26,Dragons vs Broncos,2013
33,Conversion-Made,Jamie Soward,,,6-6,Dragons,29:41,Dragons vs Broncos,2013
34,Try,Michael Weyman,,,4-6,Dragons,29:15,Dragons vs Broncos,2013
35,Linebreak,Michael Weyman,,,,Dragons,29:15,Dragons vs Broncos,2013
36,Line Dropout,Peter Wallace,,,,Broncos,28:43,Dragons vs Broncos,2013
37,40/20 Kick,Jamie Soward,,,,Dragons,25:44,Dragons vs Broncos,2013
38,Kick Bomb,Scott Prince,,,,Broncos,25:06,Dragons vs Broncos,2013
39,Penalty - Slow Peel,Peter Wallace,,,,Broncos,23:11,Dragons vs Broncos,2013
40,Penalty - Escorts,Jack Reed,,,,Broncos,20:15,Dragons vs Broncos,2013
41,Line Dropout,Peter Wallace,,,,Broncos,19:10,Dragons vs Broncos,2013
42,Kick Bomb,Jamie Soward,,,,Dragons,18:34,Dragons vs Broncos,2013
43,Penalty - Obstruction,Bronson Harrison,,,,Dragons,15:56,Dragons vs Broncos,2013
44,Interchange - Sin Bin Return,Corey Norman,,,,Broncos,14:13,Dragons vs Broncos,2013
45,Kick Bomb,Nathan Fien,,,,Dragons,14:08,Dragons vs Broncos,2013
46,Penalty - Offside inside 10m,Chase Stanley,,,,Dragons,09:53,Dragons vs Broncos,2013
47,Penalty - Holding Down,Scott Prince,,,,Broncos,08:36,Dragons vs Broncos,2013
48,Penalty - Holding Down,Justin Hodges,,,,Broncos,07:29,Dragons vs Broncos,2013
49,Conversion-Made,Scott Prince,,,0-6,Broncos,05:31,Dragons vs Broncos,2013
50,Try,Ben Hannant,,,0-4,Broncos,04:29,Dragons vs Broncos,2013
51,Linebreak,Ben Hannant,,,,Broncos,04:29,Dragons vs Broncos,2013
52,Penalty - Slow Peel,Dan Hunt,,,,Dragons,03:22,Dragons vs Broncos,2013
53,Penalty - Offside inside 10m,Sam Thaiday,,,,Broncos,02:31,Dragons vs Broncos,2013
54,Kick Bomb,Scott Prince,,,,Broncos,02:05,Dragons vs Broncos,2013
55,KICK OFF,,,,,,00:00,Dragons vs Broncos,2013
