,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Moses
                
                  Mbye",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,54.0,,18.0,189.0,41,,48.0,-,1,-,-,7,-,16,3.54s,3,48,-,,1,-,11,30.0,0.61,,83.3%,10.0,1,1,-,3,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
1,,"Malakai
                
                  Watene-Zelezniak",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,18.0,,14.0,127.0,-,,39.0,1,-,-,-,3,-,12,3.43s,1,7,-,,-,2,2,18.0,0.14,,100%,3.0,-,-,-,-,,-,-,-,-,-,-,-,-,,5,3,-,-,-,-,-,,80:00,-,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
2,,"Esan
                
                  Marsters",3.0,Centre,,80:00,,4,-,2,2,-,100%,-,,26.0,,11.0,94.0,-,,24.0,-,-,-,-,2,-,8,3.42s,1,9,-,,-,2,7,14.0,0.64,,89.5%,17.0,1,1,-,-,,-,-,-,-,-,-,-,-,,2,1,-,2,-,-,-,,80:00,-,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
3,,"Kevin
                
                  Naiqama",4.0,Centre,,80:00,,4,1,-,-,-,-,-,,61.0,,6.0,136.0,-,,7.0,2,-,-,-,3,-,5,2.88s,-,-,-,,-,-,4,10.0,0.67,,89.7%,26.0,1,2,-,1,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
4,,"Corey
                
                  Thompson",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,10.0,,12.0,94.0,7,,35.0,-,-,-,-,3,-,9,3.48s,1,5,-,,-,2,7,22.0,0.58,,60%,6.0,2,2,-,-,,1,13,-,-,1,-,-,-,,4,3,-,1,-,-,-,,80:00,-,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
5,,"Josh
                
                  Reynolds",6.0,Five-Eighth,,80:00,,4,1,-,-,-,-,-,,63.0,,7.0,92.0,-,,8.0,1,-,-,-,6,-,3,4.11s,-,-,-,,2,1,15,24.0,2.14,,91.7%,22.0,1,1,-,-,,2,54,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
6,,"Luke
                
                  Brooks",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,21.0,,7.0,58.0,-,,5.0,-,1,-,-,1,-,-,-,-,-,-,,1,5,29,38.0,4.14,,68%,17.0,5,3,-,-,,5,162,-,3,-,-,-,-,,2,1,-,1,-,-,-,,80:00,-,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
7,,"Russell
                
                  Packer",8.0,Prop,,42:00,,-,-,-,-,-,-,-,,24.0,,5.0,31.0,-,,17.0,-,-,-,-,-,5,4,3.34s,-,-,-,,-,-,-,5.0,-,,90.6%,29.0,3,-,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,27:13,15:07,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
8,,"Robbie
                
                  Farah",9.0,Hooker,,80:00,,-,-,-,-,-,-,-,,79.0,,9.0,129.0,-,,14.0,1,1,-,-,4,3,4,3.34s,5,61,-,,2,4,75,83.0,8.33,,96.1%,49.0,2,-,-,-,,3,48,-,-,1,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
9,,"Alex
                
                  Twal",14.0,Prop,,30:00,,-,-,-,-,-,-,-,,34.0,,5.0,46.0,12,,8.0,-,-,-,-,1,4,5,3.3s,-,-,-,,-,1,-,5.0,-,,96.9%,31.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,24:14,06:08,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
10,,"Chris
                
                  Lawrence",11.0,2nd Row,,80:00,,-,-,-,-,-,-,-,,34.0,,7.0,57.0,-,,18.0,-,1,-,-,-,5,5,3.48s,1,-,-,,1,1,4,10.0,0.57,,87.9%,29.0,1,3,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
11,,"Chris
                
                  McQueen",21.0,2nd Row,,24:00,,-,-,-,-,-,-,-,,14.0,,4.0,33.0,-,,13.0,-,-,-,-,-,4,4,3.85s,-,-,-,,-,-,-,4.0,-,,88.2%,15.0,2,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,24:20,-,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
12,,"Elijah
                
                  Taylor",13.0,Lock,,54:00,,-,-,-,-,-,-,-,,44.0,,4.0,25.0,-,,7.0,-,-,-,-,-,3,3,2.83s,-,-,-,,-,1,8,11.0,2,,90.9%,50.0,3,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,35:08,18:44,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
13,,"Josh
                
                  Aloiai",12.0,Interchange,,38:00,,-,-,-,-,-,-,-,,35.0,,5.0,54.0,14,,19.0,-,-,-,-,1,4,6,3.19s,-,-,-,,-,-,-,6.0,-,,91.4%,32.0,3,-,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,26:43,10:41,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
14,,"Sauaso
                
                  Sue",15.0,Interchange,,23:00,,-,-,-,-,-,-,-,,15.0,,3.0,29.0,-,,12.0,-,-,-,-,-,3,3,2.73s,-,-,-,,-,1,-,4.0,-,,93.8%,15.0,-,1,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,04:53,15:22,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
15,,"Michael
                
                  Chee-Kam",16.0,Interchange,,56:00,,-,-,-,-,-,-,-,,34.0,,12.0,104.0,-,,40.0,-,-,-,-,-,10,8,2.63s,2,5,-,,3,-,-,12.0,-,,86.7%,26.0,3,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,1,-,-,,55:40,-,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
16,,"Matthew
                
                  Eisenhuth",17.0,Interchange,,54:00,,-,-,-,-,-,-,-,,50.0,,4.0,34.0,10,,8.0,-,-,-,-,1,3,5,3.54s,-,-,-,,-,-,5,10.0,1.25,,97.8%,45.0,1,-,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,53:29,-,Wests,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
0,,"Michael
                
                  Gordon",1.0,Fullback,,80:00,,10,-,4,5,1,83.33%,-,,26.0,,8.0,50.0,16,,16.0,-,-,-,-,1,-,8.0,2.66s,-,-,-,,-,3,14,22.0,1.75,,70%,7.0,3,-,-,2,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
1,,"Anthony
                
                  Don",2.0,Winger,,80:00,,4,1,-,-,-,-,-,,27.0,,11.0,148.0,22,,11.0,-,-,-,-,1,-,10.0,3.19s,-,-,-,,-,-,5,17.0,0.45,,50%,1.0,-,1,-,3,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
2,,"Dale
                
                  Copley",3.0,Centre,,80:00,,-,-,-,-,-,-,-,,20.0,,11.0,122.0,-,,34.0,-,-,-,-,1,2,7.0,3.15s,-,-,-,,2,-,4,12.0,0.36,,68.8%,11.0,3,2,-,-,,-,-,-,-,-,-,-,-,,1,1,-,1,-,-,-,,80:00,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
3,,"Brenko
                
                  Lee",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,26.0,,12.0,91.0,-,,28.0,-,-,-,-,3,1,12.0,3.79s,-,-,-,,1,1,5,17.0,0.42,,77.8%,14.0,4,-,-,-,,1,10,1,-,1,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
4,,"Phillip
                
                  Sami",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,22.0,,15.0,102.0,9,,35.0,-,-,-,-,3,2,13.0,3.1s,-,-,-,,1,1,1,17.0,0.07,,60%,3.0,2,-,-,2,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
5,,"Alexander
                
                  Brimson",6.0,Five-Eighth,,80:00,,4,1,-,-,-,-,-,,36.0,,11.0,67.0,-,,11.0,-,-,-,-,2,-,8.0,4.02s,-,-,-,,-,6,23,39.0,2.09,,72.7%,16.0,4,2,-,-,,6,163,-,3,1,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
6,,"Ashley
                
                  Taylor",7.0,Halfback,,80:00,,4,1,-,-,-,-,-,,54.0,,10.0,42.0,-,,2.0,1,-,-,-,3,-,1.0,5.08s,-,-,-,,3,2,40,59.0,4,,81.3%,13.0,1,2,-,-,,14,328,-,1,3,-,-,2,,2,2,-,-,-,-,-,,80:00,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
7,,"Jarrod
                
                  Wallace",8.0,Prop,,49:00,,-,-,-,-,-,-,-,,46.0,,23.0,179.0,12,,56.0,1,-,-,-,3,17,16.0,3.83s,-,-,-,,1,3,8,27.0,0.35,,85.7%,18.0,1,2,-,-,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,28:08,11:49,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
8,,"Nathan
                
                  Peats",9.0,Hooker,,75:00,,-,-,-,-,-,-,-,,45.0,,5.0,32.0,-,,4.0,-,2,1,-,-,2,2.0,4s,3,16,-,,-,2,111,115.0,22.2,,100%,32.0,-,-,-,-,,2,36,1,-,1,-,-,-,,1,1,-,-,-,-,-,,75:19,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
9,,"Ryan
                
                  James",10.0,Prop,,80:00,,4,1,-,-,-,-,-,,68.0,,24.0,167.0,15,,45.0,1,1,-,-,3,23,23.0,3.17s,-,-,-,,-,5,13,37.0,0.54,,91.7%,33.0,2,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
10,,"Kevin
                
                  Proctor",11.0,2nd Row,,80:00,,-,-,-,-,-,-,-,,37.0,,9.0,72.0,-,,27.0,1,-,-,-,2,9,9.0,3.38s,-,-,-,,-,1,-,9.0,-,,90.3%,28.0,3,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
11,,"Keegan
                
                  Hipgrave",12.0,2nd Row,,56:00,,-,-,-,-,-,-,-,,26.0,,14.0,111.0,-,,25.0,-,-,-,-,2,14,12.0,3.54s,-,-,-,,-,4,-,14.0,-,,74.2%,23.0,6,2,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,55:33,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
12,,"Jai
                
                  Arrow",13.0,Lock,,66:00,,4,1,-,-,-,-,-,,75.0,,23.0,190.0,14,,59.0,1,-,-,-,6,22,18.0,2.89s,-,-,-,,4,1,3,27.0,0.13,,92.3%,24.0,2,-,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,60:55,04:41,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
13,,"Mitch
                
                  Rein",14.0,Interchange,,19:00,,-,-,-,-,-,-,-,,13.0,,4.0,34.0,-,,10.0,-,-,-,-,-,-,4.0,2.91s,4,34,-,,-,1,24,30.0,6,,92.9%,13.0,-,1,-,-,,1,39,-,-,-,-,-,-,,1,-,-,1,-,-,-,,19:05,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
14,,"Will
                
                  Matthews",15.0,Interchange,,19:00,,-,-,-,-,-,-,-,,11.0,,2.0,8.0,-,,4.0,-,-,1,-,-,2,2.0,2.42s,-,-,-,,-,-,-,3.0,-,,100%,6.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,19:24,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
15,,"Moeaki
                
                  Fotuaika",16.0,Interchange,,24:00,,-,-,-,-,-,-,-,,10.0,,8.0,78.0,11,,31.0,-,-,-,-,-,7,8.0,3.51s,-,-,-,,-,-,-,8.0,-,,100%,5.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,24:27,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
16,,"Jack
                
                  Stockwell",17.0,Interchange,,12:00,,-,-,-,-,-,-,-,,7.0,,5.0,53.0,28,,16.0,-,-,-,-,-,3,5.0,4.03s,-,-,-,,-,2,1,6.0,0.2,,80%,4.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,11:53,-,Titans,16,2018-07-01T04:00:00Z,Wests Tigers vs Titans,2018
