,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Raiders vs Eels,2018
1,Interchange - Sin Bin Return,Luke Bateman,,,,Raiders,78:51,Raiders vs Eels,2018
2,Error,Ata Hingano,,,,Raiders,78:26,Raiders vs Eels,2018
3,Interchange,,                   Junior Paulo,                   Josh Papalii,,Raiders,77:57,Raiders vs Eels,2018
4,Error,Bevan French,,,,Eels,77:18,Raiders vs Eels,2018
5,Error,Kaysa Pritchard,,,,Eels,75:28,Raiders vs Eels,2018
6,Interchange,,                   Tim Mannah,                   Manu Ma'u,,Eels,74:59,Raiders vs Eels,2018
7,Error,Nick Cotric,,,,Raiders,74:40,Raiders vs Eels,2018
8,Error,George Jennings,,,,Eels,73:55,Raiders vs Eels,2018
9,Line Dropout,Blake Austin,,,,Raiders,72:59,Raiders vs Eels,2018
10,Penalty - Ball Strip,Jordan Rapana,,,,Raiders,71:09,Raiders vs Eels,2018
11,Error,Ata Hingano,,,,Raiders,70:18,Raiders vs Eels,2018
12,Interchange,,                   Siliva Havili,                   Ata Hingano,,Raiders,69:36,Raiders vs Eels,2018
13,Penalty - Obstruction,Tim Mannah,,,,Eels,69:25,Raiders vs Eels,2018
14,Sin Bin,Luke Bateman,,,,Raiders,68:52,Raiders vs Eels,2018
15,Penalty - Slow Peel,Luke Bateman,,,,Raiders,68:50,Raiders vs Eels,2018
16,Interchange,,                   Dunamis Lui,                   Luke Bateman,,Raiders,68:32,Raiders vs Eels,2018
17,Penalty - Offside inside 10m,Jack Wighton,,,,Raiders,68:13,Raiders vs Eels,2018
18,Penalty - Slow Peel,Iosia Soliola,,,,Raiders,68:04,Raiders vs Eels,2018
19,Penalty - Offside inside 10m,Joseph Tapine,,,,Raiders,67:28,Raiders vs Eels,2018
20,Interchange,,                   Manu Ma'u,                   Tony Williams,,Eels,67:00,Raiders vs Eels,2018
21,Penalty - Ball Strip,Tim Mannah,,,,Eels,65:29,Raiders vs Eels,2018
22,Interchange - Sin Bin Return,Daniel Alvaro,,,,Eels,64:46,Raiders vs Eels,2018
23,Interchange,,                   Josh Papalii,                   Iosia Soliola,,Raiders,62:31,Raiders vs Eels,2018
24,Interchange,,                   Beau Scott,                   Tim Mannah,,Eels,61:22,Raiders vs Eels,2018
25,Error,Nick Cotric,,,,Raiders,60:13,Raiders vs Eels,2018
26,Line Dropout,Corey Norman,,,,Eels,59:38,Raiders vs Eels,2018
27,Error,Blake Austin,,,,Raiders,59:18,Raiders vs Eels,2018
28,Penalty - Marker Not Square,Kenny Edwards,,,,Eels,58:08,Raiders vs Eels,2018
29,Interchange,,                   Shannon Boyd,                   Junior Paulo,,Raiders,57:25,Raiders vs Eels,2018
30,Interchange,,                   Kane Evans,                   Peni Terepo,,Eels,55:48,Raiders vs Eels,2018
31,Sin Bin,Daniel Alvaro,,,,Eels,54:42,Raiders vs Eels,2018
32,Penalty - Slow Peel,Daniel Alvaro,,,,Eels,54:35,Raiders vs Eels,2018
33,Penalty - Dangerous Tackle,Mitchell Moses,,,,Eels,54:00,Raiders vs Eels,2018
34,Conversion-Made,Jarrod Croker,,,18-2,Raiders,53:28,Raiders vs Eels,2018
35,Video Referee,Try,,,,Raiders,52:31,Raiders vs Eels,2018
36,Try,Josh Papalii,,,16-2,Raiders,52:28,Raiders vs Eels,2018
37,Linebreak,Josh Papalii,,,,Raiders,52:28,Raiders vs Eels,2018
38,Penalty - Slow Peel,Daniel Alvaro,,,,Eels,51:32,Raiders vs Eels,2018
39,Line Dropout,Corey Norman,,,,Eels,51:01,Raiders vs Eels,2018
40,Interchange,,                   Luke Bateman,                   Dunamis Lui,,Raiders,49:46,Raiders vs Eels,2018
41,Error,Michael Jennings,,,,Eels,48:44,Raiders vs Eels,2018
42,Linebreak,Siliva Havili,,,,Raiders,47:58,Raiders vs Eels,2018
43,Error,Daniel Alvaro,,,,Eels,47:09,Raiders vs Eels,2018
44,Kick Bomb,Blake Austin,,,,Raiders,46:25,Raiders vs Eels,2018
45,Penalty Shot-Made,Jarrod Croker,,,12-2,Raiders,44:59,Raiders vs Eels,2018
46,Penalty - Offside inside 10m,Beau Scott,,,,Eels,43:37,Raiders vs Eels,2018
47,Penalty - Slow Peel,Kirisome Auva'a,,,,Eels,42:24,Raiders vs Eels,2018
48,Kick Bomb,Mitchell Moses,,,,Eels,42:16,Raiders vs Eels,2018
49,Penalty Shot-Made,Mitchell Moses,,,10-2,Eels,39:58,Raiders vs Eels,2018
50,Penalty - Escorts,Shannon Boyd,,,,Raiders,39:55,Raiders vs Eels,2018
51,Kick Bomb,Corey Norman,,,,Eels,37:16,Raiders vs Eels,2018
52,Error,Jordan Rapana,,,,Raiders,35:32,Raiders vs Eels,2018
53,Line Dropout,Corey Norman,,,,Eels,34:47,Raiders vs Eels,2018
54,Interchange,,                   Tony Williams,                   Kenny Edwards,,Eels,34:39,Raiders vs Eels,2018
55,Penalty - Offside Downtown,Kaysa Pritchard,,,,Eels,32:37,Raiders vs Eels,2018
56,Kick Bomb,Corey Norman,,,,Eels,32:32,Raiders vs Eels,2018
57,Kick Bomb,Aidan Sezer,,,,Raiders,30:02,Raiders vs Eels,2018
58,Penalty - Shoulder Charge,Kane Evans,,,,Eels,26:56,Raiders vs Eels,2018
59,Line Dropout,Blake Austin,,,,Raiders,26:22,Raiders vs Eels,2018
60,Interchange,,                   Peni Terepo,                   Kane Evans,,Eels,26:11,Raiders vs Eels,2018
61,Interchange,,                   Iosia Soliola,                   Josh Papalii,,Raiders,26:07,Raiders vs Eels,2018
62,Penalty - Offside inside 10m,Joseph Tapine,,,,Raiders,24:39,Raiders vs Eels,2018
63,Line Dropout,Blake Austin,,,,Raiders,24:24,Raiders vs Eels,2018
64,Interchange,,                   Junior Paulo,                   Shannon Boyd,,Raiders,24:01,Raiders vs Eels,2018
65,Interchange,,                   Tim Mannah,                   Daniel Alvaro,,Eels,23:13,Raiders vs Eels,2018
66,Penalty - Holding Down,Joseph Leilua,,,,Raiders,21:57,Raiders vs Eels,2018
67,Penalty - Offside inside 10m,Joseph Leilua,,,,Raiders,21:10,Raiders vs Eels,2018
68,Error,Joseph Tapine,,,,Raiders,20:06,Raiders vs Eels,2018
69,Conversion-Made,Jarrod Croker,,,10-0,Raiders,19:20,Raiders vs Eels,2018
70,Try,Blake Austin,,,8-0,Raiders,17:48,Raiders vs Eels,2018
71,Linebreak,Blake Austin,,,,Raiders,17:47,Raiders vs Eels,2018
72,Penalty - Ball Strip,Kaysa Pritchard,,,,Eels,16:12,Raiders vs Eels,2018
73,Error,Jordan Rapana,,,,Raiders,14:16,Raiders vs Eels,2018
74,Penalty - Offside inside 10m,Mitchell Moses,,,,Eels,13:35,Raiders vs Eels,2018
75,Penalty - Slow Peel,Tepai Moeroa,,,,Eels,12:33,Raiders vs Eels,2018
76,Error,Peni Terepo,,,,Eels,12:22,Raiders vs Eels,2018
77,Conversion-Missed,Jarrod Croker,,,,Raiders,10:49,Raiders vs Eels,2018
78,Try,Jordan Rapana,,,4-0,Raiders,09:21,Raiders vs Eels,2018
79,Linebreak,Jordan Rapana,,,,Raiders,09:21,Raiders vs Eels,2018
80,Penalty - Offside inside 10m,Corey Norman,,,,Eels,08:03,Raiders vs Eels,2018
81,Line Dropout,Corey Norman,,,,Eels,07:42,Raiders vs Eels,2018
82,Penalty - Offside inside 10m,Tim Mannah,,,,Eels,05:37,Raiders vs Eels,2018
83,Penalty - Offside inside 10m,Luke Bateman,,,,Raiders,04:29,Raiders vs Eels,2018
84,Penalty - Slow Peel,Junior Paulo,,,,Raiders,03:41,Raiders vs Eels,2018
85,Error,Michael Jennings,,,,Eels,02:34,Raiders vs Eels,2018
86,KICK OFF,,,,,,00:00,Raiders vs Eels,2018
