,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Warriors vs Cowboys,2015
1,Conversion-Made,Johnathan Thurston,,,16-50,Cowboys,79:16,Warriors vs Cowboys,2015
2,Try,Justin O'Neill,,,16-48,Cowboys,77:51,Warriors vs Cowboys,2015
3,Linebreak,Justin O'Neill,,,,Cowboys,77:51,Warriors vs Cowboys,2015
4,Penalty - Ball Strip,Simon Mannering,,,,Warriors,76:50,Warriors vs Cowboys,2015
5,Penalty - Ball Strip,Albert Vete,,,,Warriors,75:35,Warriors vs Cowboys,2015
6,Conversion-Made,Johnathan Thurston,,,16-44,Cowboys,74:47,Warriors vs Cowboys,2015
7,Video Referee,Try,,,,Cowboys,73:48,Warriors vs Cowboys,2015
8,Try,Kane Linnett,,,16-42,Cowboys,73:48,Warriors vs Cowboys,2015
9,Linebreak,Kane Linnett,,,,Cowboys,73:48,Warriors vs Cowboys,2015
10,Penalties - Other,Sam Tomkins,,,,Warriors,72:48,Warriors vs Cowboys,2015
11,Line Dropout,Sam Tomkins,,,,Warriors,72:48,Warriors vs Cowboys,2015
12,Conversion-Missed,Johnathan Thurston,,,,Cowboys,65:48,Warriors vs Cowboys,2015
13,Try,Kyle Feldt,,,16-38,Cowboys,64:04,Warriors vs Cowboys,2015
14,Linebreak,Kyle Feldt,,,,Cowboys,64:04,Warriors vs Cowboys,2015
15,Line Dropout,Sam Tomkins,,,,Warriors,63:36,Warriors vs Cowboys,2015
16,Penalty - Hand in the Ruck,Ryan Hoffman,,,,Warriors,60:03,Warriors vs Cowboys,2015
17,Penalty - Offside Downtown,Kane Linnett,,,,Cowboys,58:45,Warriors vs Cowboys,2015
18,Conversion-Made,Johnathan Thurston,,,16-34,Cowboys,57:20,Warriors vs Cowboys,2015
19,Video Referee,Try,,,,Cowboys,56:22,Warriors vs Cowboys,2015
20,Try,Coen Hess,,,16-32,Cowboys,56:22,Warriors vs Cowboys,2015
21,Linebreak,Coen Hess,,,,Cowboys,56:21,Warriors vs Cowboys,2015
22,Penalty - Grapple,Charlie Gubb,,,,Warriors,54:49,Warriors vs Cowboys,2015
23,Interchange - Sin Bin Return,Mason Lino,,,,Warriors,54:25,Warriors vs Cowboys,2015
24,Penalty - Offside inside 10m,Jake Granville,,,,Cowboys,53:45,Warriors vs Cowboys,2015
25,Penalty - Leg Pull,Ben Hannant,,,,Cowboys,53:37,Warriors vs Cowboys,2015
26,Penalty - Verbal Dissent,Sam Tomkins,,,,Warriors,51:26,Warriors vs Cowboys,2015
27,Penalty - Slow Peel,Kane Linnett,,,,Cowboys,50:16,Warriors vs Cowboys,2015
28,Penalty - Offside inside 10m,Jake Granville,,,,Cowboys,49:26,Warriors vs Cowboys,2015
29,Kick Bomb,Johnathan Thurston,,,,Cowboys,48:57,Warriors vs Cowboys,2015
30,Conversion-Missed,Johnathan Thurston,,,,Cowboys,47:34,Warriors vs Cowboys,2015
31,Try,Ben Spina,,,16-28,Cowboys,46:06,Warriors vs Cowboys,2015
32,Interchange - Sin Bin Return,Jonathan Wright,,,,Warriors,44:02,Warriors vs Cowboys,2015
33,Penalty - Obstruction,Ryan Hoffman,,,,Warriors,42:53,Warriors vs Cowboys,2015
34,Penalty - 2nd Effort,Jason Taumalolo,,,,Cowboys,42:03,Warriors vs Cowboys,2015
35,Penalty - Holding Down,Rory Kostjasyn,,,,Cowboys,41:10,Warriors vs Cowboys,2015
36,Conversion-Made,Johnathan Thurston,,,16-24,Cowboys,40:00,Warriors vs Cowboys,2015
37,Try,Justin O'Neill,,,16-22,Cowboys,38:59,Warriors vs Cowboys,2015
38,Linebreak,Justin O'Neill,,,,Cowboys,38:58,Warriors vs Cowboys,2015
39,Interchange - Sin Bin Return,Ken Maumalo,,,,Warriors,38:22,Warriors vs Cowboys,2015
40,Conversion-Made,Johnathan Thurston,,,16-18,Cowboys,36:59,Warriors vs Cowboys,2015
41,Try,Kyle Feldt,,,16-16,Cowboys,35:37,Warriors vs Cowboys,2015
42,Linebreak,Kyle Feldt,,,,Cowboys,35:35,Warriors vs Cowboys,2015
43,Penalty - Dangerous Tackle,Solomone Kata,,,,Warriors,34:47,Warriors vs Cowboys,2015
44,Line Dropout,Sam Tomkins,,,,Warriors,33:44,Warriors vs Cowboys,2015
45,Interchange - Sin Bin Return,Solomone Kata,,,,Warriors,32:11,Warriors vs Cowboys,2015
46,Line Dropout,Sam Tomkins,,,,Warriors,31:15,Warriors vs Cowboys,2015
47,Line Dropout,Sam Tomkins,,,,Warriors,28:11,Warriors vs Cowboys,2015
48,On Report,Bodene Thompson,,,,Warriors,24:41,Warriors vs Cowboys,2015
49,Penalty - Dangerous Tackle,Bodene Thompson,,,,Warriors,24:33,Warriors vs Cowboys,2015
50,Conversion-Made,Johnathan Thurston,,,16-12,Cowboys,23:42,Warriors vs Cowboys,2015
51,Try,Johnathan Thurston,,,16-10,Cowboys,22:42,Warriors vs Cowboys,2015
52,Linebreak,Johnathan Thurston,,,,Cowboys,22:41,Warriors vs Cowboys,2015
53,Penalty - Hand in the Ruck,Solomone Kata,,,,Warriors,21:55,Warriors vs Cowboys,2015
54,Kick Bomb,Mason Lino,,,,Warriors,21:16,Warriors vs Cowboys,2015
55,Conversion-Made,Johnathan Thurston,,,16-6,Cowboys,19:11,Warriors vs Cowboys,2015
56,Video Referee,Try,,,,Cowboys,17:57,Warriors vs Cowboys,2015
57,Try,Kyle Feldt,,,16-4,Cowboys,17:57,Warriors vs Cowboys,2015
58,Linebreak,Kyle Feldt,,,,Cowboys,17:57,Warriors vs Cowboys,2015
59,Penalty - Slow Peel,Sione Lousi,,,,Warriors,16:38,Warriors vs Cowboys,2015
60,Kick Bomb,Tuimoala Lolohea,,,,Warriors,14:13,Warriors vs Cowboys,2015
61,Conversion-Made,Tuimoala Lolohea,,,16-0,Warriors,12:48,Warriors vs Cowboys,2015
62,Try,Dominique Peyroux,,,14-0,Warriors,11:18,Warriors vs Cowboys,2015
63,Linebreak,Tuimoala Lolohea,,,,Warriors,11:13,Warriors vs Cowboys,2015
64,Conversion-Missed,Tuimoala Lolohea,,,,Warriors,09:48,Warriors vs Cowboys,2015
65,Video Referee,Try,,,,Warriors,08:49,Warriors vs Cowboys,2015
66,Try,Ken Maumalo,,,10-0,Warriors,08:49,Warriors vs Cowboys,2015
67,Conversion-Made,Tuimoala Lolohea,,,6-0,Warriors,06:08,Warriors vs Cowboys,2015
68,Video Referee,Try,,,,Warriors,04:55,Warriors vs Cowboys,2015
