,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Broncos vs Sea Eagles,2018
1,Error,Shaun Lane,,,,Sea Eagles,79:59,Broncos vs Sea Eagles,2018
2,Penalty - Marker Not Square,Korbin Sims,,,,Broncos,78:33,Broncos vs Sea Eagles,2018
3,Error,Josh McGuire,,,,Broncos,76:15,Broncos vs Sea Eagles,2018
4,Conversion-Made,Jamayne Isaako,,,48-16,Broncos,75:34,Broncos vs Sea Eagles,2018
5,Try,Joe Ofahengaue,,,46-16,Broncos,74:08,Broncos vs Sea Eagles,2018
6,Linebreak,Joe Ofahengaue,,,,Broncos,74:07,Broncos vs Sea Eagles,2018
7,Penalty - Obstruction,Taniela Paseka,,,,Sea Eagles,73:02,Broncos vs Sea Eagles,2018
8,Eagles Interchange,,                   Addin Fonua-Blake,                   Taniela Paseka,,Sea,71:11,Broncos vs Sea Eagles,2018
9,Interchange,,                   Kotoni Staggs,                   Korbin Sims,,Broncos,71:09,Broncos vs Sea Eagles,2018
10,Conversion-Made,Jamayne Isaako,,,42-16,Broncos,71:08,Broncos vs Sea Eagles,2018
11,Try,Jamayne Isaako,,,40-16,Broncos,69:40,Broncos vs Sea Eagles,2018
12,Error,Joel Thompson,,,,Sea Eagles,69:29,Broncos vs Sea Eagles,2018
13,Error,Matthew Wright,,,,Sea Eagles,67:13,Broncos vs Sea Eagles,2018
14,Error,Anthony Milford,,,,Broncos,66:20,Broncos vs Sea Eagles,2018
15,Conversion-Made,Trent Hodkinson,,,36-16,Sea Eagles,65:35,Broncos vs Sea Eagles,2018
16,Eagles Interchange,,                   Jack Gosiewski,                   Shaun Lane,,Sea,65:00,Broncos vs Sea Eagles,2018
17,Try,Jake Trbojevic,,,36-14,Sea Eagles,64:28,Broncos vs Sea Eagles,2018
18,Error,Kotoni Staggs,,,,Broncos,63:06,Broncos vs Sea Eagles,2018
19,Error,Anthony Milford,,,,Broncos,61:51,Broncos vs Sea Eagles,2018
20,Interchange,,                   Jake Turpin,                   Sam Thaiday,,Broncos,61:37,Broncos vs Sea Eagles,2018
21,Conversion-Missed,Jamayne Isaako,,,,Broncos,59:27,Broncos vs Sea Eagles,2018
22,Eagles Interchange,,                   Kelepi Tanginoa,                   Addin Fonua-Blake,,Sea,59:12,Broncos vs Sea Eagles,2018
23,Video Referee,Try,,,,Broncos,58:01,Broncos vs Sea Eagles,2018
