,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Eels vs Bulldogs,2018
1,Error,Lachlan Lewis,,,,Bulldogs,78:18,Eels vs Bulldogs,2018
2,Kick Bomb,Lachlan Lewis,,,,Bulldogs,76:33,Eels vs Bulldogs,2018
3,Kick Bomb,Lachlan Lewis,,,,Bulldogs,74:35,Eels vs Bulldogs,2018
4,Penalty Shot-Made,Rhyse Martin,,,14-8,Bulldogs,72:52,Eels vs Bulldogs,2018
5,Interchange,,                   Brad Takairangi,                   Tepai Moeroa,,Eels,72:43,Eels vs Bulldogs,2018
6,Penalty - Slow Peel,Nathan Brown,,,,Eels,72:10,Eels vs Bulldogs,2018
7,Error,Jarryd Hayne,,,,Eels,71:53,Eels vs Bulldogs,2018
8,Interchange,,                   Peni Terepo,                   Siosaia Vave,,Eels,70:33,Eels vs Bulldogs,2018
9,Kick Bomb,Lachlan Lewis,,,,Bulldogs,70:23,Eels vs Bulldogs,2018
10,Penalty Shot-Made,Mitchell Moses,,,14-6,Eels,68:03,Eels vs Bulldogs,2018
11,Penalty - Holding Down,Adam Elliott,,,,Bulldogs,67:33,Eels vs Bulldogs,2018
12,Error,Lachlan Lewis,,,,Bulldogs,66:27,Eels vs Bulldogs,2018
13,Interchange,,                   Aiden Tolman,                   Adam Elliott,,Bulldogs,65:57,Eels vs Bulldogs,2018
14,Kick Bomb,Corey Norman,,,,Eels,65:40,Eels vs Bulldogs,2018
15,Interchange,,                   Tepai Moeroa,                   Daniel Alvaro,,Eels,65:04,Eels vs Bulldogs,2018
16,Error,Kerrod Holland,,,,Bulldogs,64:10,Eels vs Bulldogs,2018
17,Error,Bevan French,,,,Eels,62:25,Eels vs Bulldogs,2018
18,Error,Bevan French,,,,Eels,61:20,Eels vs Bulldogs,2018
19,Interchange,,                   Danny Fualalo,                   Greg Eastwood,,Bulldogs,61:06,Eels vs Bulldogs,2018
20,Kick Bomb,Brett Morris,,,,Bulldogs,60:00,Eels vs Bulldogs,2018
21,Interchange,,                   Tim Mannah,                   Marata Niukore,,Eels,58:46,Eels vs Bulldogs,2018
22,Error,Kerrod Holland,,,,Bulldogs,55:46,Eels vs Bulldogs,2018
23,Interchange,,                   Fa'amanu Brown,                   Michael Lichaa,,Bulldogs,53:59,Eels vs Bulldogs,2018
24,Conversion-Made,Clinton Gutherson,,,12-6,Eels,53:56,Eels vs Bulldogs,2018
25,Video Referee,Try,,,,Eels,53:08,Eels vs Bulldogs,2018
26,Try,Mitchell Moses,,,10-6,Eels,52:58,Eels vs Bulldogs,2018
27,Penalty - Slow Peel,Peni Terepo,,,,Eels,51:22,Eels vs Bulldogs,2018
28,Error,Brad Takairangi,,,,Eels,51:08,Eels vs Bulldogs,2018
29,Interchange,,                   Kaysa Pritchard,                   Reed Mahoney,,Eels,50:02,Eels vs Bulldogs,2018
30,Error,Josh Jackson,,,,Bulldogs,49:23,Eels vs Bulldogs,2018
31,Penalty - Hand in the Ruck,Jarryd Hayne,,,,Eels,48:28,Eels vs Bulldogs,2018
32,Error,George Jennings,,,,Eels,46:49,Eels vs Bulldogs,2018
33,Line Dropout,Lachlan Lewis,,,,Bulldogs,46:16,Eels vs Bulldogs,2018
34,Interchange,,                   Clay Priest,                   David Klemmer,,Bulldogs,46:08,Eels vs Bulldogs,2018
35,Kick Bomb,Jeremy Marshall-King,,,,Bulldogs,44:09,Eels vs Bulldogs,2018
36,Kick Bomb,Mitchell Moses,,,,Eels,43:19,Eels vs Bulldogs,2018
37,Kick Bomb,Lachlan Lewis,,,,Bulldogs,42:29,Eels vs Bulldogs,2018
38,Kick Bomb,Jeremy Marshall-King,,,,Bulldogs,40:52,Eels vs Bulldogs,2018
