,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Broncos vs Storm,2013
1,Interchange - Sin Bin Return,Sam Thaiday,,,,Broncos,78:15,Broncos vs Storm,2013
2,Drop Goal-Missed,Cooper Cronk,,,,Storm,77:39,Broncos vs Storm,2013
3,Conversion-Missed,Scott Prince,,,,Broncos,73:07,Broncos vs Storm,2013
4,Try,Alex Glenn,,,26-32,Broncos,71:25,Broncos vs Storm,2013
5,Linebreak,Alex Glenn,,,,Broncos,71:25,Broncos vs Storm,2013
6,Interchange - Sin Bin Return,Mahe Fonua,,,,Storm,70:59,Broncos vs Storm,2013
7,Kick Bomb,Cooper Cronk,,,,Storm,68:21,Broncos vs Storm,2013
8,Conversion-Made,Cameron Smith,,,22-32,Storm,67:06,Broncos vs Storm,2013
9,Try,Matt Duffie,,,22-30,Storm,65:41,Broncos vs Storm,2013
10,Linebreak,Matt Duffie,,,,Storm,65:41,Broncos vs Storm,2013
11,Conversion-Made,Cameron Smith,,,22-26,Storm,62:54,Broncos vs Storm,2013
12,Try,Billy Slater,,,22-24,Storm,61:30,Broncos vs Storm,2013
13,Kick Bomb,Cooper Cronk,,,,Storm,61:26,Broncos vs Storm,2013
14,Line Dropout,Peter Wallace,,,,Broncos,60:28,Broncos vs Storm,2013
15,Penalty - Ball Strip,Scott Prince,,,,Broncos,58:28,Broncos vs Storm,2013
16,Penalty - Obstruction,Kevin Proctor,,,,Storm,57:13,Broncos vs Storm,2013
17,Penalty - Escorts,Jack Reed,,,,Broncos,56:44,Broncos vs Storm,2013
18,Penalty - Offside Downtown,Ben Hunt,,,,Broncos,55:17,Broncos vs Storm,2013
19,Conversion-Missed,Scott Prince,,,,Broncos,54:02,Broncos vs Storm,2013
20,Try,Josh Hoffman,,,22-20,Broncos,52:22,Broncos vs Storm,2013
21,Linebreak,Josh Hoffman,,,,Broncos,52:22,Broncos vs Storm,2013
22,Line Dropout,Cameron Smith,,,,Storm,51:29,Broncos vs Storm,2013
23,Penalty - Hand in the Ruck,Tohu Harris,,,,Storm,49:20,Broncos vs Storm,2013
24,Interchange - Sin Bin Return,David Stagg,,,,Broncos,47:35,Broncos vs Storm,2013
25,Conversion-Made,Scott Prince,,,18-20,Broncos,46:34,Broncos vs Storm,2013
26,Try,Jack Reed,,,16-20,Broncos,45:07,Broncos vs Storm,2013
27,Linebreak,Jack Reed,,,,Broncos,45:06,Broncos vs Storm,2013
28,Penalty - 2nd Effort,Jason Ryles,,,,Storm,44:11,Broncos vs Storm,2013
29,Conversion-Made,Scott Prince,,,12-20,Broncos,43:22,Broncos vs Storm,2013
30,Try,Josh Hoffman,,,10-20,Broncos,41:39,Broncos vs Storm,2013
31,Linebreak,Josh Hoffman,,,,Broncos,41:39,Broncos vs Storm,2013
32,Penalty - Marker Not Square,Tohu Harris,,,,Storm,40:33,Broncos vs Storm,2013
33,Line Dropout,Peter Wallace,,,,Broncos,39:42,Broncos vs Storm,2013
34,Kick Bomb,Cooper Cronk,,,,Storm,37:22,Broncos vs Storm,2013
35,Conversion-Made,Cameron Smith,,,6-20,Storm,36:05,Broncos vs Storm,2013
36,Try,Matt Duffie,,,6-18,Storm,34:12,Broncos vs Storm,2013
37,Interchange - Sin Bin Return,Matt Duffie,,,,Storm,31:57,Broncos vs Storm,2013
38,Penalty - Slow Peel,Scott Prince,,,,Broncos,30:32,Broncos vs Storm,2013
39,Penalty - Marker Not Square,Lachlan Maranta,,,,Broncos,29:41,Broncos vs Storm,2013
40,Conversion-Made,Scott Prince,,,6-14,Broncos,28:09,Broncos vs Storm,2013
41,Try,Josh Hoffman,,,4-14,Broncos,26:38,Broncos vs Storm,2013
42,Linebreak,Josh Hoffman,,,,Broncos,26:35,Broncos vs Storm,2013
43,Penalty - Leg Pull,Mahe Fonua,,,,Storm,25:44,Broncos vs Storm,2013
44,Line Dropout,Cameron Smith,,,,Storm,23:06,Broncos vs Storm,2013
45,Line Dropout,Cameron Smith,,,,Storm,17:48,Broncos vs Storm,2013
46,Linebreak,Cameron Smith,,,,Storm,15:44,Broncos vs Storm,2013
47,Conversion-Made,Cameron Smith,,,0-14,Storm,14:49,Broncos vs Storm,2013
48,Try,Billy Slater,,,0-12,Storm,13:55,Broncos vs Storm,2013
49,Penalty - Escorts,Josh Hoffman,,,,Broncos,12:33,Broncos vs Storm,2013
50,Kick Bomb,Cooper Cronk,,,,Storm,12:30,Broncos vs Storm,2013
51,Conversion-Missed,Cameron Smith,,,,Storm,09:32,Broncos vs Storm,2013
52,Try,Billy Slater,,,0-8,Storm,07:57,Broncos vs Storm,2013
53,Linebreak,Billy Slater,,,,Storm,07:52,Broncos vs Storm,2013
54,Conversion-Missed,Cameron Smith,,,,Storm,05:18,Broncos vs Storm,2013
55,Try,Junior Sa'u,,,0-4,Storm,03:49,Broncos vs Storm,2013
56,Linebreak,Junior Sa'u,,,,Storm,03:48,Broncos vs Storm,2013
57,Penalty - Hand in the Ruck,Scott Prince,,,,Broncos,02:57,Broncos vs Storm,2013
58,Linebreak,Sam Thaiday,,,,Broncos,01:52,Broncos vs Storm,2013
59,Penalty - Hand in the Ruck,Bryan Norrie,,,,Storm,01:07,Broncos vs Storm,2013
60,KICK OFF,,,,,,00:00,Broncos vs Storm,2013
