,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Dragons vs Wests Tigers,2013
1,Interchange - Sin Bin Return,Brett Morris,,,,Dragons,77:01,Dragons vs Wests Tigers,2013
2,Line Dropout,Luke Brooks,,,,Wests Tigers,73:32,Dragons vs Wests Tigers,2013
3,Penalty - Obstruction,Lote Tuqiri,,,,Wests Tigers,71:05,Dragons vs Wests Tigers,2013
4,Linebreak,Lote Tuqiri,,,,Wests Tigers,70:58,Dragons vs Wests Tigers,2013
5,Interchange - Sin Bin Return,Nathan Fien,,,,Dragons,70:09,Dragons vs Wests Tigers,2013
6,Penalty - Slow Peel,Adam Blair,,,,Wests Tigers,69:35,Dragons vs Wests Tigers,2013
7,Penalty - 2nd Effort,Nathan Brown,,,,Wests Tigers,68:24,Dragons vs Wests Tigers,2013
8,Penalty - Dangerous Tackle,Nathan Brown,,,,Wests Tigers,67:32,Dragons vs Wests Tigers,2013
9,Linebreak,Ben Murdoch-Masila,,,,Wests Tigers,66:31,Dragons vs Wests Tigers,2013
10,Interchange - Sin Bin Return,Charly Runciman,,,,Dragons,65:36,Dragons vs Wests Tigers,2013
11,Conversion-Made,Benji Marshall,,,18-34,Wests Tigers,63:16,Dragons vs Wests Tigers,2013
12,Try,Luke Brooks,,,18-32,Wests Tigers,61:46,Dragons vs Wests Tigers,2013
13,Linebreak,Luke Brooks,,,,Wests Tigers,61:44,Dragons vs Wests Tigers,2013
14,Interchange - Sin Bin Return,Daniel Vidot,,,,Dragons,60:30,Dragons vs Wests Tigers,2013
15,Kick Bomb,Adam Quinlan,,,,Dragons,58:50,Dragons vs Wests Tigers,2013
16,Line Dropout,Chase Stanley,,,,Dragons,55:08,Dragons vs Wests Tigers,2013
17,Linebreak,James Tedesco,,,,Wests Tigers,54:39,Dragons vs Wests Tigers,2013
18,Conversion-Made,Benji Marshall,,,18-28,Wests Tigers,53:25,Dragons vs Wests Tigers,2013
19,Try,Tim Simona,,,18-26,Wests Tigers,52:21,Dragons vs Wests Tigers,2013
20,Penalty - Escorts,Tyson Frizell,,,,Dragons,51:22,Dragons vs Wests Tigers,2013
21,Kick Bomb,Luke Brooks,,,,Wests Tigers,51:20,Dragons vs Wests Tigers,2013
22,Penalty - Dangerous Tackle,Keith Galloway,,,,Wests Tigers,49:22,Dragons vs Wests Tigers,2013
23,Conversion-Made,Chase Stanley,,,18-22,Dragons,48:37,Dragons vs Wests Tigers,2013
24,Try,Ben Creagh,,,16-22,Dragons,47:12,Dragons vs Wests Tigers,2013
25,Linebreak,Ben Creagh,,,,Dragons,47:11,Dragons vs Wests Tigers,2013
26,Penalty - Ball Strip,David Nofoaluma,,,,Wests Tigers,46:27,Dragons vs Wests Tigers,2013
27,Conversion-Made,Chase Stanley,,,12-22,Dragons,45:25,Dragons vs Wests Tigers,2013
