,Time,Event Type,Player,Team,Player On,Player Off,Score,Match,Year
38,30:32,Interchange - Sin Bin Return,Elijah Taylor,Panthers,,,,Panthers vs Titans,2015
39,29:26,Line Dropout,Jamie Soward,Panthers,,,,Panthers vs Titans,2015
40,29:00,Interchange - Sin Bin Return,George Jennings,Panthers,,,,Panthers vs Titans,2015
41,28:23,Conversion-Missed,Jamie Soward,Panthers,,,,Panthers vs Titans,2015
42,27:26,Video Referee,Try,Panthers,,,,Panthers vs Titans,2015
43,27:26,Try,Dean Whare,Panthers,,,8-0,Panthers vs Titans,2015
44,27:23,Interchange - Sin Bin Return,Anthony Don,Titans,,,,Panthers vs Titans,2015
45,25:35,Penalty - Crowding,Nate Myles,Titans,,,,Panthers vs Titans,2015
46,24:40,Linebreak,David Mead,Titans,,,,Panthers vs Titans,2015
47,24:17,Penalty - Offside inside 10m,Lewis Brown,Panthers,,,,Panthers vs Titans,2015
48,23:40,Interchange - Sin Bin Return,Jamie Soward,Panthers,,,,Panthers vs Titans,2015
49,22:36,Penalty - Ball Strip,Eddy Pettybourne,Titans,,,,Panthers vs Titans,2015
50,21:32,Conversion-Missed,Jamie Soward,Panthers,,,,Panthers vs Titans,2015
51,20:10,Try,Jamal Idris,Panthers,,,4-0,Panthers vs Titans,2015
52,20:09,Linebreak,Jamal Idris,Panthers,,,,Panthers vs Titans,2015
53,18:06,Penalty - Obstruction,Brent Kite,Panthers,,,,Panthers vs Titans,2015
54,17:35,Penalty - Slow Peel,Eddy Pettybourne,Titans,,,,Panthers vs Titans,2015
55,16:49,Penalty - Offside inside 10m,Ryan James,Titans,,,,Panthers vs Titans,2015
56,16:08,Penalty - Slow Peel,Luke Douglas,Titans,,,,Panthers vs Titans,2015
57,15:47,Interchange - Sin Bin Return,Aidan Sezer,Titans,,,,Panthers vs Titans,2015
58,14:52,Interchange - Sin Bin Return,James Segeyaro,Panthers,,,,Panthers vs Titans,2015
59,13:54,Penalty - Ball Strip,Aidan Sezer,Titans,,,,Panthers vs Titans,2015
60,13:09,Penalty - Offside inside 10m,Sika Manu,Panthers,,,,Panthers vs Titans,2015
61,12:06,Kick Bomb,Daniel Mortimer,Titans,,,,Panthers vs Titans,2015
62,09:38,Penalty - Obstruction,Ryan James,Titans,,,,Panthers vs Titans,2015
63,09:15,Penalty - Slow Peel,Brent Kite,Panthers,,,,Panthers vs Titans,2015
64,08:13,Penalty - Marker Not Square,Peter Wallace,Panthers,,,,Panthers vs Titans,2015
65,07:13,Kick Bomb,Daniel Mortimer,Titans,,,,Panthers vs Titans,2015
66,05:43,Interchange - Sin Bin Return,Anthony Don,Titans,,,,Panthers vs Titans,2015
67,05:40,Penalty - Offside Downtown,Anthony Don,Titans,,,,Panthers vs Titans,2015
68,02:34,Interchange - Sin Bin Return,Jamal Idris,Panthers,,,,Panthers vs Titans,2015
69,00:47,Kick Bomb,Jamie Soward,Panthers,,,,Panthers vs Titans,2015
70,00:00,KICK OFF,,,,,,Panthers vs Titans,2015
