,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Josh
                
                  Dugan",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,44.0,,14,153,34,,50,-,-,-,-,5,-,-,-,-,-,-,,-,1,11,26,0.79,,87.5%,7,1,-,-,3,,2,27,-,-,1,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,7,2015-04-17T09:35:00Z,Dragons vs Broncos,2015
1,,"Etonia
                
                  Nabuli",2.0,Winger,,80:00,,4,1,-,-,-,-,-,,29.0,,10,89,9,,38,-,-,-,-,2,-,-,-,1,4,-,,-,-,5,17,0.5,,66.7%,8,4,-,-,2,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,7,2015-04-17T09:35:00Z,Dragons vs Broncos,2015
2,,"Euan
                
                  Aitken",3.0,Centre,,80:00,,-,-,-,-,-,-,-,,32.0,,15,126,-,,58,-,-,-,-,2,1,-,-,1,6,-,,-,-,3,21,0.2,,87.5%,14,1,1,-,-,,1,41,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,7,2015-04-17T09:35:00Z,Dragons vs Broncos,2015
3,,"Dylan
                
                  Farrell",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,30.0,,11,89,-,,23,-,-,-,-,1,-,-,-,-,-,-,,-,1,4,14,0.36,,100%,23,-,-,-,-,,1,14,-,-,1,-,-,1,,-,-,-,2,1,-,-,,80:00,-,Dragons,7,2015-04-17T09:35:00Z,Dragons vs Broncos,2015
4,,"Peter
                
                  Mata'utia",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,17.0,,9,90,20,,30,-,-,-,-,-,1,-,-,1,1,-,,-,1,3,17,0.33,,100%,6,-,-,-,2,,1,-,-,-,1,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,7,2015-04-17T09:35:00Z,Dragons vs Broncos,2015
5,,"Gareth
                
                  Widdop",6.0,Five-Eighth,,80:00,,4,-,1,2,1,66.67%,-,,46.0,,8,57,-,,19,-,-,1,-,1,-,-,-,-,-,-,,-,2,29,46,3.62,,86.4%,19,2,1,-,-,,11,285,4,2,3,-,1,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,7,2015-04-17T09:35:00Z,Dragons vs Broncos,2015
6,,"Benji
                
                  Marshall",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,28.0,,4,30,-,,6,-,-,-,-,2,-,-,-,-,-,-,,-,4,33,46,8.25,,81.8%,9,2,-,-,1,,10,260,-,3,4,-,-,1,,-,1,-,-,-,-,-,,80:00,-,Dragons,7,2015-04-17T09:35:00Z,Dragons vs Broncos,2015
7,,"Leeson
                
                  Ah Mau",8.0,Prop,,45:00,,-,-,-,-,-,-,-,,40.0,,8,91,30,,29,-,-,-,-,-,6,-,-,-,-,-,,-,-,-,8,-,,100%,31,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,45:00,-,Dragons,7,2015-04-17T09:35:00Z,Dragons vs Broncos,2015
8,,"Mitch
                
                  Rein",9.0,Hooker,,52:00,,-,-,-,-,-,-,-,,44.0,,4,24,-,,7,-,1,1,-,-,-,-,-,3,23,-,,-,10,92,95,23,,97.5%,39,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,52:00,-,Dragons,7,2015-04-17T09:35:00Z,Dragons vs Broncos,2015
9,,"Mike
                
                  Cooper",24.0,Prop,,59:00,,4,1,-,-,-,-,-,,65.0,,12,120,-,,30,1,-,-,-,5,12,-,-,-,-,-,,1,1,9,21,0.75,,100%,26,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,59:00,-,Dragons,7,2015-04-17T09:35:00Z,Dragons vs Broncos,2015
