,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Broncos vs Dragons,2014
1,Penalty - Late Tackle,Andrew McCullough,,,,Broncos,77:59,Broncos vs Dragons,2014
2,Conversion-Made,Corey Parker,,,30-22,Broncos,72:22,Broncos vs Dragons,2014
3,Try,Matt Gillett,,,28-22,Broncos,71:10,Broncos vs Dragons,2014
4,Linebreak,Matt Gillett,,,,Broncos,71:10,Broncos vs Dragons,2014
5,Penalty - Holding Down,Peter Mata'utia,,,,Dragons,66:51,Broncos vs Dragons,2014
6,Conversion-Made,Gareth Widdop,,,24-22,Dragons,65:23,Broncos vs Dragons,2014
7,Try,Peter Mata'utia,,,24-20,Dragons,64:02,Broncos vs Dragons,2014
8,Linebreak,Peter Mata'utia,,,,Dragons,64:00,Broncos vs Dragons,2014
9,Conversion-Made,Gareth Widdop,,,24-16,Dragons,60:33,Broncos vs Dragons,2014
10,Try,Joel Thompson,,,24-14,Dragons,59:31,Broncos vs Dragons,2014
11,Linebreak,Joel Thompson,,,,Dragons,59:26,Broncos vs Dragons,2014
12,Interchange - Sin Bin Return,Corey Oates,,,,Broncos,58:00,Broncos vs Dragons,2014
13,Line Dropout,Gareth Widdop,,,,Dragons,57:21,Broncos vs Dragons,2014
14,Conversion-Made,Gareth Widdop,,,24-10,Dragons,54:35,Broncos vs Dragons,2014
15,Try,Josh Dugan,,,24-8,Dragons,53:42,Broncos vs Dragons,2014
16,Interchange - Sin Bin Return,Daniel Vidot,,,,Broncos,53:38,Broncos vs Dragons,2014
17,Interchange,,,,,Broncos,52:39,Broncos vs Dragons,2014
18,Sin Bin,Matt Gillett,,,,Broncos,52:39,Broncos vs Dragons,2014
19,Penalty - Professional Foul,Matt Gillett,,,,Broncos,52:35,Broncos vs Dragons,2014
20,Linebreak,Benji Marshall,,,,Dragons,52:26,Broncos vs Dragons,2014
21,Penalty - Holding Down,Sam Thaiday,,,,Broncos,52:20,Broncos vs Dragons,2014
22,Penalty - Dangerous Tackle,Sam Thaiday,,,,Broncos,49:40,Broncos vs Dragons,2014
23,Kick Bomb,Ben Hunt,,,,Broncos,48:18,Broncos vs Dragons,2014
24,Interchange - Sin Bin Return,Jason Nightingale,,,,Dragons,47:10,Broncos vs Dragons,2014
25,Penalty - 2nd Effort,Ben Hunt,,,,Broncos,46:01,Broncos vs Dragons,2014
26,Interchange - Sin Bin Return,Alex Glenn,,,,Broncos,45:11,Broncos vs Dragons,2014
27,Penalty - Offside inside 10m,Josh Dugan,,,,Dragons,43:36,Broncos vs Dragons,2014
28,Kick Bomb,Benji Marshall,,,,Dragons,43:22,Broncos vs Dragons,2014
29,Penalty - Crowding,Andrew McCullough,,,,Broncos,42:08,Broncos vs Dragons,2014
30,Interchange - Sin Bin Return,Tyson Frizell,,,,Dragons,40:46,Broncos vs Dragons,2014
31,Line Dropout,Gareth Widdop,,,,Dragons,39:34,Broncos vs Dragons,2014
32,Penalty - Dangerous Tackle,Tyson Frizell,,,,Dragons,37:26,Broncos vs Dragons,2014
33,Conversion-Made,Corey Parker,,,24-4,Broncos,36:41,Broncos vs Dragons,2014
34,Try,Daniel Vidot,,,22-4,Broncos,35:11,Broncos vs Dragons,2014
35,Linebreak,Daniel Vidot,,,,Broncos,35:08,Broncos vs Dragons,2014
36,Linebreak,Andrew McCullough,,,,Broncos,34:57,Broncos vs Dragons,2014
37,Penalty - Holding Down,Ben Hannant,,,,Broncos,32:37,Broncos vs Dragons,2014
38,Linebreak,Daniel Vidot,,,,Broncos,32:11,Broncos vs Dragons,2014
39,Interchange - Sin Bin Return,Ben Hannant,,,,Broncos,30:55,Broncos vs Dragons,2014
40,Conversion-Made,Corey Parker,,,18-4,Broncos,29:40,Broncos vs Dragons,2014
41,Try,Matt Gillett,,,16-4,Broncos,28:09,Broncos vs Dragons,2014
42,Linebreak,Matt Gillett,,,,Broncos,28:07,Broncos vs Dragons,2014
43,Penalty - Holding Down,Will Matthews,,,,Dragons,27:08,Broncos vs Dragons,2014
44,Conversion-Made,Corey Parker,,,12-4,Broncos,24:48,Broncos vs Dragons,2014
45,Try,Ben Hunt,,,10-4,Broncos,23:14,Broncos vs Dragons,2014
46,Linebreak,Ben Hunt,,,,Broncos,23:14,Broncos vs Dragons,2014
47,Line Dropout,Gareth Widdop,,,,Dragons,22:17,Broncos vs Dragons,2014
48,Penalty - Crowding,Josh McGuire,,,,Broncos,17:18,Broncos vs Dragons,2014
49,Conversion-Missed,Gareth Widdop,,,,Dragons,16:33,Broncos vs Dragons,2014
50,Try,Jason Nightingale,,,6-4,Dragons,14:35,Broncos vs Dragons,2014
51,Interchange - Sin Bin Return,Ben Hunt,,,,Broncos,11:45,Broncos vs Dragons,2014
52,Linebreak,Leeson Ah Mau,,,,Dragons,11:35,Broncos vs Dragons,2014
53,Kick Bomb,Ben Barba,,,,Broncos,10:50,Broncos vs Dragons,2014
54,Conversion-Made,Corey Parker,,,6-0,Broncos,09:28,Broncos vs Dragons,2014
55,Try,Ben Hunt,,,4-0,Broncos,08:28,Broncos vs Dragons,2014
56,Linebreak,Ben Hunt,,,,Broncos,08:27,Broncos vs Dragons,2014
57,Penalty - Pressure on Kicker,Mitch Rein,,,,Dragons,07:26,Broncos vs Dragons,2014
58,Penalty - Offside inside 10m,Dale Copley,,,,Broncos,05:14,Broncos vs Dragons,2014
59,KICK OFF,,,,,,00:00,Broncos vs Dragons,2014
