,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Sea Eagles vs Wests Tigers,2018
1,Conversion-Made,Esan Marsters,,,12-38,Wests Tigers,79:57,Sea Eagles vs Wests Tigers,2018
2,Video Referee,Try,,,,Wests Tigers,79:05,Sea Eagles vs Wests Tigers,2018
3,Penalty Try,Jacob Liddle,,,12-36,Wests Tigers,79:01,Sea Eagles vs Wests Tigers,2018
4,Conversion-Made,Daly Cherry-Evans,,,12-32,Sea Eagles,76:41,Sea Eagles vs Wests Tigers,2018
5,Video Referee,Try,,,,Sea Eagles,76:13,Sea Eagles vs Wests Tigers,2018
6,Try,Brad Parker,,,10-32,Sea Eagles,76:06,Sea Eagles vs Wests Tigers,2018
7,Error,Jacob Liddle,,,,Wests Tigers,75:00,Sea Eagles vs Wests Tigers,2018
8,Tigers Interchange,,                   Josh Reynolds,                   Jacob Liddle,,Wests,74:23,Sea Eagles vs Wests Tigers,2018
9,Eagles Interchange,,                   Martin Taupau,                   Shaun Lane,,Sea,73:45,Sea Eagles vs Wests Tigers,2018
10,Error,Jake Trbojevic,,,,Sea Eagles,69:57,Sea Eagles vs Wests Tigers,2018
11,Linebreak,Tom Trbojevic,,,,Sea Eagles,69:55,Sea Eagles vs Wests Tigers,2018
12,Error,Jack Gosiewski,,,,Sea Eagles,67:57,Sea Eagles vs Wests Tigers,2018
13,Penalty - Flop,Corey Thompson,,,,Wests Tigers,67:19,Sea Eagles vs Wests Tigers,2018
14,Penalty - Ball Strip,Josh Aloiai,,,,Wests Tigers,66:00,Sea Eagles vs Wests Tigers,2018
15,Eagles Interchange,,                   Taniela Paseka,                   Jake Trbojevic,,Sea,65:40,Sea Eagles vs Wests Tigers,2018
16,Eagles Interchange,,                   Apisai Koroisau,                   Matthew Wright,,Sea,65:34,Sea Eagles vs Wests Tigers,2018
17,Tigers Interchange,,                   Chris Lawrence,                   Matthew Eisenhuth,,Wests,65:14,Sea Eagles vs Wests Tigers,2018
18,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,64:37,Sea Eagles vs Wests Tigers,2018
19,Error,Apisai Koroisau,,,,Sea Eagles,61:33,Sea Eagles vs Wests Tigers,2018
20,Error,Malakai Watene-Zelezniak,,,,Wests Tigers,60:57,Sea Eagles vs Wests Tigers,2018
21,Kick Bomb,Lachlan Croker,,,,Sea Eagles,60:53,Sea Eagles vs Wests Tigers,2018
22,Error,Chris Lawrence,,,,Wests Tigers,59:32,Sea Eagles vs Wests Tigers,2018
23,Penalty - Marker Not Square,Taniela Paseka,,,,Sea Eagles,58:59,Sea Eagles vs Wests Tigers,2018
