,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Matt
                
                  Moylan",1.0,Fullback,,61:00,,-,-,-,-,-,-,-,,20.0,,11.0,52.0,13,,9.0,-,1,1,-,-,-,6.0,3.47s,-,-,-,,1,2,19,27.0,1.73,,83.3%,5.0,1,-,-,2,,1,39,-,-,-,-,-,-,,-,-,-,-,-,-,-,,59:53,-,Panthers,22,2016-08-08T09:00:00Z,Panthers vs Roosters,2016
1,,"Josh
                
                  Mansour",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,20.0,,18.0,166.0,-,,72.0,-,-,-,-,2,-,13.0,2.47s,1,10,-,,-,3,2,19.0,0.11,,100%,1.0,-,-,-,1,,-,-,-,-,-,-,-,-,,2,1,-,-,-,-,-,,80:00,-,Panthers,22,2016-08-08T09:00:00Z,Panthers vs Roosters,2016
2,,"Waqa
                
                  Blake",3.0,Centre,,80:00,,4,1,-,-,-,-,-,,49.0,,10.0,106.0,1,,40.0,1,-,-,-,4,1,8.0,3.48s,1,19,-,,1,-,5,12.0,0.5,,92.3%,12.0,1,-,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Panthers,22,2016-08-08T09:00:00Z,Panthers vs Roosters,2016
3,,"Tyrone
                
                  Peachey",4.0,Centre,,80:00,,8,2,-,-,-,-,-,,61.0,,17.0,160.0,-,,36.0,1,-,-,-,6,1,13.0,2.48s,5,51,-,,1,-,6,20.0,0.35,,87.5%,7.0,1,-,-,-,,1,9,-,-,1,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Panthers,22,2016-08-08T09:00:00Z,Panthers vs Roosters,2016
4,,"Dallin
                
                  Watene-Zelezniak",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,29.0,,15.0,199.0,29,,50.0,-,1,-,-,4,1,15.0,2.47s,2,23,-,,-,3,3,18.0,0.2,,57.1%,4.0,3,-,1,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Panthers,22,2016-08-08T09:00:00Z,Panthers vs Roosters,2016
5,,"Bryce
                
                  Cartwright",6.0,Five-Eighth,,80:00,,4,1,-,-,-,-,-,,62.0,,18.0,131.0,-,,41.0,1,1,1,-,1,-,8.0,3.32s,2,6,-,,5,14,23,42.0,1.28,,90.9%,20.0,1,1,-,-,,3,19,-,-,2,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Panthers,22,2016-08-08T09:00:00Z,Panthers vs Roosters,2016
6,,"Nathan
                
                  Cleary",7.0,Halfback,,80:00,,14,1,5,7,-,71.43%,-,,86.0,,10.0,80.0,-,,7.0,2,1,2,-,6,-,7.0,3.35s,-,-,-,,-,13,30,47.0,3,,86.7%,13.0,2,-,-,1,,10,243,1,2,2,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Panthers,22,2016-08-08T09:00:00Z,Panthers vs Roosters,2016
7,,"Leilani
                
                  Latu",8.0,Prop,,51:00,,-,-,-,-,-,-,-,,30.0,,10.0,91.0,18,,33.0,-,-,-,-,1,7,8.0,3.8s,-,-,-,,-,3,3,11.0,0.3,,82.4%,28.0,4,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,28:01,23:52,Panthers,22,2016-08-08T09:00:00Z,Panthers vs Roosters,2016
8,,"Peter
                
                  Wallace",9.0,Hooker,,80:00,,-,-,-,-,-,-,-,,38.0,,3.0,28.0,-,,9.0,-,1,1,-,-,-,3.0,3.88s,3,28,-,,-,8,102,108.0,34,,90.9%,30.0,-,3,-,1,,3,83,-,-,-,-,-,-,,1,-,-,2,-,-,-,,80:00,-,Panthers,22,2016-08-08T09:00:00Z,Panthers vs Roosters,2016
9,,"Moses
                
                  Leota",14.0,Prop,,20:00,,-,-,-,-,-,-,-,,15.0,,3.0,28.0,-,,14.0,-,-,-,-,-,3,3.0,2.67s,-,-,-,,-,-,-,3.0,-,,85%,17.0,2,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,13:45,07:06,Panthers,22,2016-08-08T09:00:00Z,Panthers vs Roosters,2016
