,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Michael
                
                  Gordon",1.0,Fullback,,83:00,,4,-,1,2,1,66.67%,-,,20.0,,13.0,89,45,,31,-,-,-,-,1,-,12,3.86s,-,-,-,,1,-,5,18.0,0.38,,63.6%,7.0,3,1,-,2,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,83:00,-,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
1,,"Daniel
                
                  Tupou",2.0,Winger,,83:00,,-,-,-,-,-,-,-,,22.0,,17.0,142,7,,51,-,-,-,-,2,1,14,3.37s,2,19,-,,1,-,2,20.0,0.12,,66.7%,4.0,1,1,-,2,,-,-,-,-,-,-,-,-,,2,1,-,-,-,-,-,,83:00,-,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
2,,"Joseph
                
                  Manu",4.0,Centre,,83:00,,-,-,-,-,-,-,-,,21.0,,3.0,19,-,,7,-,-,-,-,2,-,4,4.41s,-,-,-,,-,1,1,6.0,0.33,,80%,20.0,2,3,-,-,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,83:00,-,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
3,,"Shaun
                
                  Kenny-Dowall",3.0,Centre,,83:00,,-,-,-,-,-,-,-,,32.0,,14.0,83,-,,21,-,-,-,-,5,-,11,3.34s,-,-,-,,2,2,2,17.0,0.14,,73.3%,11.0,3,1,-,1,,1,34,-,-,-,-,-,-,,-,-,-,1,-,-,-,,83:00,-,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
4,,"Blake
                
                  Ferguson",5.0,Winger,,83:00,,4,1,-,-,-,-,-,,27.0,,17.0,135,6,,34,-,-,-,-,1,1,15,3.81s,-,-,-,,-,-,-,18.0,-,,100%,3.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,83:00,-,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
5,,"Luke
                
                  Keary",6.0,Five-Eighth,,83:00,,-,-,-,-,-,-,-,,28.0,,11.0,60,5,,1,-,-,-,-,-,-,2,3.22s,-,-,-,,1,2,17,28.0,1.55,,82.8%,24.0,2,3,-,-,,6,159,1,1,3,-,-,-,,3,2,-,1,-,-,-,,83:00,-,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
6,,"Mitchell
                
                  Pearce",7.0,Halfback,,83:00,,5,1,-,-,-,-,1,,68.0,,8.0,54,-,,9,2,-,-,-,2,-,5,6.03s,-,-,-,,-,4,31,52.0,3.88,,80.6%,25.0,4,2,-,1,,13,410,1,1,2,-,2,-,,-,-,-,1,-,-,-,,83:00,-,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
7,,"Jared
                
                  Waerea-Hargreaves",8.0,Prop,,55:00,,-,-,-,-,-,-,-,,39.0,,14.0,145,9,,48,-,-,-,-,1,13,13,3.6s,-,-,-,,-,3,1,16.0,0.07,,87.2%,34.0,4,1,-,-,,-,-,-,-,-,-,-,-,,1,1,-,1,-,-,-,,30:43,24:10,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
8,,"Jake
                
                  Friend",9.0,Hooker,,73:00,,-,-,-,-,-,-,-,,56.0,,1.0,-,-,,-,-,-,1,-,-,-,-,-,1,-,-,,-,1,145,142.0,145,,86.6%,58.0,5,4,-,-,,4,111,-,-,2,-,-,1,,1,1,-,-,-,-,-,,73:07,02:59,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
9,,"Isaac
                
                  Liu",10.0,Prop,,47:00,,-,-,-,-,-,-,-,,39.0,,11.0,98,8,,28,-,1,1,-,1,9,10,3.18s,-,-,-,,-,-,2,13.0,0.18,,84.8%,28.0,3,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,25:10,22:08,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
10,,"Boyd
                
                  Cordner",11.0,2nd Row,,83:00,,-,-,-,-,-,-,-,,55.0,,19.0,201,-,,70,-,-,-,-,2,19,17,3.63s,-,-,-,,-,4,2,22.0,0.11,,88.1%,37.0,3,2,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,83:00,-,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
11,,"Aidan
                
                  Guerra",13.0,2nd Row,,83:00,,-,-,-,-,-,-,-,,47.0,,8.0,70,-,,22,-,-,-,-,1,8,7,2.9s,-,-,-,,-,1,1,9.0,0.12,,85.5%,47.0,4,4,1,-,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,83:00,-,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
12,,"Siosiua
                
                  Taukeiaho",17.0,Lock,,44:00,,-,-,-,-,-,-,-,,44.0,,14.0,112,-,,36,-,-,-,-,-,13,12,3.5s,-,-,-,,-,4,1,14.0,0.07,,94.3%,33.0,-,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,25:10,19:08,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
13,,"Zane
                
                  Tetevano",14.0,Interchange,,39:00,,-,-,-,-,-,-,-,,29.0,,8.0,70,-,,23,-,-,-,-,1,8,8,3.63s,-,-,-,,-,2,1,9.0,0.12,,95%,19.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,38:41,-,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
14,,"Paul
                
                  Carter",15.0,Interchange,,07:00,,-,-,-,-,-,-,-,,5.0,,2.0,18,-,,4,-,-,-,-,1,1,2,2.78s,1,12,-,,-,1,5,6.0,2.5,,77.8%,7.0,2,-,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,06:54,-,Roosters,8,2017-04-25T06:00:00Z,Roosters vs Dragons,2017
