,Time,Event Type,Player,Team,Player On,Player Off,Score,Match,Year
29,53:51,Penalty Shot-Made,Latrell Mitchell,Roosters,,,18-6,Roosters vs Panthers,2019
30,52:48,Penalty - 2nd Effort,Nathan Cleary,Panthers,,,,Roosters vs Panthers,2019
31,51:39,Penalty - Ball Strip,Spencer Leniu,Panthers,,,,Roosters vs Panthers,2019
32,50:50,Conversion-Missed,Latrell Mitchell,Roosters,,,,Roosters vs Panthers,2019
33,49:36,Interchange #4,,Roosters,                   Lindsay Collins,                   Siosiua Taukeiaho,,Roosters vs Panthers,2019
34,49:02,Try,Latrell Mitchell,Roosters,,,16-6,Roosters vs Panthers,2019
35,49:02,Linebreak,Latrell Mitchell,Roosters,,,,Roosters vs Panthers,2019
36,47:41,Error,Brent Naden,Panthers,,,,Roosters vs Panthers,2019
37,46:31,Error,Brian To'o,Panthers,,,,Roosters vs Panthers,2019
38,46:18,Interchange #4,,Panthers,                   Spencer Leniu,                   James Tamou,,Roosters vs Panthers,2019
39,46:18,Interchange - HIA,,Panthers,                   Liam Martin,                   Viliame Kikau,,Roosters vs Panthers,2019
40,43:53,Error,Nat Butcher,Roosters,,,,Roosters vs Panthers,2019
41,43:50,Linebreak,Nat Butcher,Roosters,,,,Roosters vs Panthers,2019
42,43:06,Penalty - Crowding,Brent Naden,Panthers,,,,Roosters vs Panthers,2019
43,41:38,Penalty - Dangerous Tackle,Daniel Tupou,Roosters,,,,Roosters vs Panthers,2019
44,40:34,Penalty - Slow Peel,Sam Verrills,Roosters,,,,Roosters vs Panthers,2019
45,39:51,Drop Goal-Missed,Latrell Mitchell,Roosters,,,,Roosters vs Panthers,2019
46,39:43,Drop Goal-Missed,Luke Keary,Roosters,,,,Roosters vs Panthers,2019
47,38:30,Penalty - Obstruction,Reagan Campbell-Gillard,Panthers,,,,Roosters vs Panthers,2019
48,38:02,Penalty - Hand in the Ruck,Sam Verrills,Roosters,,,,Roosters vs Panthers,2019
49,37:40,Line Dropout,Latrell Mitchell,Roosters,,,,Roosters vs Panthers,2019
50,36:43,Line Dropout,Latrell Mitchell,Roosters,,,,Roosters vs Panthers,2019
51,35:05,Penalty - Holding Down,Brett Morris,Roosters,,,,Roosters vs Panthers,2019
52,33:05,Error,Dylan Edwards,Panthers,,,,Roosters vs Panthers,2019
53,33:01,Kick Bomb,James Maloney,Panthers,,,,Roosters vs Panthers,2019
54,28:59,Error,Latrell Mitchell,Roosters,,,,Roosters vs Panthers,2019
55,28:28,Interchange #3,,Roosters,                   Zane Tetevano,                   Isaac Liu,,Roosters vs Panthers,2019
56,27:40,Interchange #3,,Panthers,                   Wayde Egan,                   Sione Katoa,,Roosters vs Panthers,2019
57,27:13,Interchange #2,,Roosters,                   Nat Butcher,                   Victor Radley,,Roosters vs Panthers,2019
58,27:05,Interchange #1,,Roosters,                   Siosiua Taukeiaho,                   Jared Waerea-Hargreaves,,Roosters vs Panthers,2019
59,26:05,Penalty - Offside inside 10m,Angus Crichton,Roosters,,,,Roosters vs Panthers,2019
60,25:27,Line Dropout,Latrell Mitchell,Roosters,,,,Roosters vs Panthers,2019
61,25:07,Interchange #2,,Panthers,                   Billy Burns,                   Liam Martin,,Roosters vs Panthers,2019
62,23:35,Kick Bomb,James Maloney,Panthers,,,,Roosters vs Panthers,2019
63,23:35,Penalty - Pressure on Kicker,Victor Radley,Roosters,,,,Roosters vs Panthers,2019
64,22:31,Error,Brett Morris,Roosters,,,,Roosters vs Panthers,2019
65,21:51,Penalty - Slow Peel,Nathan Cleary,Panthers,,,,Roosters vs Panthers,2019
66,19:38,Interchange #1,,Panthers,                   Reagan Campbell-Gillard,                   Moses Leota,,Roosters vs Panthers,2019
67,19:38,Conversion-Made,Latrell Mitchell,Roosters,,,12-6,Roosters vs Panthers,2019
68,18:09,Try,James Tedesco,Roosters,,,10-6,Roosters vs Panthers,2019
69,18:02,Linebreak,Angus Crichton,Roosters,,,,Roosters vs Panthers,2019
70,17:11,Conversion-Made,Latrell Mitchell,Roosters,,,6-6,Roosters vs Panthers,2019
71,15:51,Try,Sam Verrills,Roosters,,,4-6,Roosters vs Panthers,2019
72,15:51,Linebreak,Sam Verrills,Roosters,,,,Roosters vs Panthers,2019
73,14:25,Error,Brian To'o,Panthers,,,,Roosters vs Panthers,2019
74,14:21,Kick Bomb,Luke Keary,Roosters,,,,Roosters vs Panthers,2019
75,12:59,Penalty - Dangerous Tackle,James Maloney,Panthers,,,,Roosters vs Panthers,2019
76,12:49,Kick Bomb,James Maloney,Panthers,,,,Roosters vs Panthers,2019
77,11:45,Error,Daniel Tupou,Roosters,,,,Roosters vs Panthers,2019
78,10:47,Line Dropout,James Maloney,Panthers,,,,Roosters vs Panthers,2019
79,10:10,Linebreak,James Tedesco,Roosters,,,,Roosters vs Panthers,2019
80,09:41,Line Dropout,James Maloney,Panthers,,,,Roosters vs Panthers,2019
81,08:10,Penalty - 2nd Effort,James Maloney,Panthers,,,,Roosters vs Panthers,2019
82,06:57,Kick Bomb,Luke Keary,Roosters,,,,Roosters vs Panthers,2019
83,05:10,Conversion-Made,Nathan Cleary,Panthers,,,0-6,Roosters vs Panthers,2019
84,03:43,Try,Viliame Kikau,Panthers,,,0-4,Roosters vs Panthers,2019
85,03:43,Linebreak,Viliame Kikau,Panthers,,,,Roosters vs Panthers,2019
86,03:02,Line Dropout,Latrell Mitchell,Roosters,,,,Roosters vs Panthers,2019
87,01:17,Penalty - Dangerous Tackle,Jared Waerea-Hargreaves,Roosters,,,,Roosters vs Panthers,2019
88,00:00,KICK OFF,,,,,,Roosters vs Panthers,2019
