,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Roosters vs Dragons,2014
1,Conversion-Made,Gareth Widdop,,,30-22,Dragons,78:17,Roosters vs Dragons,2014
2,Try,Josh Dugan,,,30-20,Dragons,77:55,Roosters vs Dragons,2014
3,Linebreak,Josh Dugan,,,,Dragons,77:52,Roosters vs Dragons,2014
4,Penalty - Offside inside 10m,Shaun Kenny-Dowall,,,,Roosters,77:10,Roosters vs Dragons,2014
5,Linebreak,Josh Dugan,,,,Dragons,76:57,Roosters vs Dragons,2014
6,Linebreak,Adam Quinlan,,,,Dragons,75:33,Roosters vs Dragons,2014
7,Kick Bomb,James Maloney,,,,Roosters,74:37,Roosters vs Dragons,2014
8,Conversion-Made,James Maloney,,,30-16,Roosters,73:26,Roosters vs Dragons,2014
9,Try,Jake Friend,,,28-16,Roosters,72:07,Roosters vs Dragons,2014
10,Linebreak,Jake Friend,,,,Roosters,72:07,Roosters vs Dragons,2014
11,Interchange - Sin Bin Return,Joel Thompson,,,,Dragons,70:54,Roosters vs Dragons,2014
12,Conversion-Made,Gareth Widdop,,,24-16,Dragons,69:35,Roosters vs Dragons,2014
13,Try,Benji Marshall,,,24-14,Dragons,69:20,Roosters vs Dragons,2014
14,Linebreak,Benji Marshall,,,,Dragons,69:19,Roosters vs Dragons,2014
15,Penalty - Dangerous Tackle,Jared Waerea-Hargreaves,,,,Roosters,67:40,Roosters vs Dragons,2014
16,Kick Bomb,James Maloney,,,,Roosters,67:10,Roosters vs Dragons,2014
17,Penalty - Offside inside 10m,Mitchell Pearce,,,,Roosters,64:50,Roosters vs Dragons,2014
18,Line Dropout,James Maloney,,,,Roosters,63:19,Roosters vs Dragons,2014
19,Interchange - Sin Bin Return,Mitchell Pearce,,,,Roosters,62:40,Roosters vs Dragons,2014
20,Conversion-Made,James Maloney,,,24-10,Roosters,62:08,Roosters vs Dragons,2014
21,Try,Michael Jennings,,,22-10,Roosters,60:16,Roosters vs Dragons,2014
22,Kick Bomb,Benji Marshall,,,,Dragons,59:28,Roosters vs Dragons,2014
23,Kick Bomb,James Maloney,,,,Roosters,56:25,Roosters vs Dragons,2014
24,Linebreak,Trent Merrin,,,,Dragons,53:07,Roosters vs Dragons,2014
25,Interchange - Sin Bin Return,Heath L'Estrange,,,,Roosters,52:32,Roosters vs Dragons,2014
26,Line Dropout,James Maloney,,,,Roosters,50:59,Roosters vs Dragons,2014
27,Penalty - Holding Down,Heath L'Estrange,,,,Roosters,48:45,Roosters vs Dragons,2014
28,Interchange - Sin Bin Return,Mitchell Pearce,,,,Roosters,48:25,Roosters vs Dragons,2014
29,Kick Bomb,James Maloney,,,,Roosters,48:20,Roosters vs Dragons,2014
30,Conversion-Made,James Maloney,,,18-10,Roosters,47:12,Roosters vs Dragons,2014
31,Try,Aidan Guerra,,,16-10,Roosters,45:34,Roosters vs Dragons,2014
32,Linebreak,Aidan Guerra,,,,Roosters,45:34,Roosters vs Dragons,2014
33,Kick Bomb,Gareth Widdop,,,,Dragons,44:26,Roosters vs Dragons,2014
34,Interchange - Sin Bin Return,Aidan Guerra,,,,Roosters,38:15,Roosters vs Dragons,2014
35,Interchange - Sin Bin Return,Benji Marshall,,,,Dragons,36:46,Roosters vs Dragons,2014
36,Kick Bomb,Mitchell Pearce,,,,Roosters,35:04,Roosters vs Dragons,2014
37,Conversion-Made,James Maloney,,,12-10,Roosters,33:46,Roosters vs Dragons,2014
38,Try,Nene Macdonald,,,10-10,Roosters,31:58,Roosters vs Dragons,2014
39,Linebreak,Nene Macdonald,,,,Roosters,31:57,Roosters vs Dragons,2014
40,Penalty - Dangerous Tackle,Will Matthews,,,,Dragons,30:41,Roosters vs Dragons,2014
41,Conversion-Made,Gareth Widdop,,,6-10,Dragons,23:50,Roosters vs Dragons,2014
42,Try,Joel Thompson,,,6-8,Dragons,22:13,Roosters vs Dragons,2014
43,Linebreak,Joel Thompson,,,,Dragons,22:11,Roosters vs Dragons,2014
44,Penalty - Marker Not Square,Frank-Paul Nuuausala,,,,Roosters,21:27,Roosters vs Dragons,2014
45,Kick Bomb,James Maloney,,,,Roosters,20:50,Roosters vs Dragons,2014
46,Interchange - Sin Bin Return,Sam Moa,,,,Roosters,18:28,Roosters vs Dragons,2014
47,Penalty - Hand in the Ruck,Jason Nightingale,,,,Dragons,17:42,Roosters vs Dragons,2014
48,Penalty - Offside inside 10m,Ben Creagh,,,,Dragons,16:49,Roosters vs Dragons,2014
49,Kick Bomb,Gareth Widdop,,,,Dragons,16:36,Roosters vs Dragons,2014
50,Linebreak,Benji Marshall,,,,Dragons,16:04,Roosters vs Dragons,2014
51,Conversion-Missed,Gareth Widdop,,,,Dragons,14:40,Roosters vs Dragons,2014
52,Try,Brett Morris,,,6-4,Dragons,13:06,Roosters vs Dragons,2014
53,Conversion-Made,James Maloney,,,6-0,Roosters,10:34,Roosters vs Dragons,2014
54,Try,Michael Jennings,,,4-0,Roosters,09:16,Roosters vs Dragons,2014
55,Linebreak,Michael Jennings,,,,Roosters,09:15,Roosters vs Dragons,2014
56,Kick Bomb,James Maloney,,,,Roosters,09:10,Roosters vs Dragons,2014
57,Interchange - Sin Bin Return,Gareth Widdop,,,,Dragons,08:07,Roosters vs Dragons,2014
58,Penalty - Slow Peel,Jake Friend,,,,Roosters,01:39,Roosters vs Dragons,2014
59,Penalty - Offside inside 10m,Boyd Cordner,,,,Roosters,01:00,Roosters vs Dragons,2014
60,KICK OFF,,,,,,00:00,Roosters vs Dragons,2014
