,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Sea Eagles vs Roosters,2014
1,Conversion-Made,Jamie Lyon,,,24-16,Sea Eagles,78:50,Sea Eagles vs Roosters,2014
2,Try,Peta Hiku,,,22-16,Sea Eagles,77:37,Sea Eagles vs Roosters,2014
3,Linebreak,Peta Hiku,,,,Sea Eagles,77:34,Sea Eagles vs Roosters,2014
4,Line Dropout,James Maloney,,,,Roosters,77:02,Sea Eagles vs Roosters,2014
5,Interchange - Sin Bin Return,Shaun Kenny-Dowall,,,,Roosters,75:31,Sea Eagles vs Roosters,2014
6,Kick Bomb,Kieran Foran,,,,Sea Eagles,74:42,Sea Eagles vs Roosters,2014
7,Linebreak,Tom Symonds,,,,Sea Eagles,72:45,Sea Eagles vs Roosters,2014
8,Drop Goal-Missed,Daly Cherry-Evans,,,,Sea Eagles,71:14,Sea Eagles vs Roosters,2014
9,Conversion-Missed,James Maloney,,,,Roosters,69:11,Sea Eagles vs Roosters,2014
10,Try,Mitchell Pearce,,,18-16,Roosters,67:40,Sea Eagles vs Roosters,2014
11,Linebreak,Frank-Paul Nuuausala,,,,Roosters,67:33,Sea Eagles vs Roosters,2014
12,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,66:50,Sea Eagles vs Roosters,2014
13,Eagles Interchange - Sin Bin Return,Peta Hiku,,,,Sea,62:54,Sea Eagles vs Roosters,2014
14,Linebreak,Roger Tuivasa-Sheck,,,,Roosters,57:24,Sea Eagles vs Roosters,2014
15,Kick Bomb,Jamie Lyon,,,,Sea Eagles,57:12,Sea Eagles vs Roosters,2014
16,Penalty - Offside Downtown,Kieran Foran,,,,Sea Eagles,54:51,Sea Eagles vs Roosters,2014
17,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,54:46,Sea Eagles vs Roosters,2014
18,Conversion-Made,Jamie Lyon,,,18-12,Sea Eagles,53:15,Sea Eagles vs Roosters,2014
19,Try,Brett Stewart,,,16-12,Sea Eagles,51:47,Sea Eagles vs Roosters,2014
20,Linebreak,Brett Stewart,,,,Sea Eagles,51:47,Sea Eagles vs Roosters,2014
21,Kick Bomb,James Maloney,,,,Roosters,47:20,Sea Eagles vs Roosters,2014
22,Kick Bomb,Mitchell Pearce,,,,Roosters,43:22,Sea Eagles vs Roosters,2014
23,Penalty Shot-Made,Jamie Lyon,,,12-12,Sea Eagles,40:00,Sea Eagles vs Roosters,2014
24,Penalty - Offside inside 10m,Mitchell Aubusson,,,,Roosters,39:29,Sea Eagles vs Roosters,2014
25,40/20 Kick,Daly Cherry-Evans,,,,Sea Eagles,38:46,Sea Eagles vs Roosters,2014
26,Kick Bomb,Mitchell Pearce,,,,Roosters,38:03,Sea Eagles vs Roosters,2014
27,Eagles Interchange - Sin Bin Return,Brett Stewart,,,,Sea,37:08,Sea Eagles vs Roosters,2014
