,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Roosters vs Sharks,2014
1,Conversion-Made,Michael Gordon,,,28-30,Sharks,78:48,Roosters vs Sharks,2014
2,Try,Jeff Robson,,,28-28,Sharks,77:25,Roosters vs Sharks,2014
3,Linebreak,Jeff Robson,,,,Sharks,77:24,Roosters vs Sharks,2014
4,Line Dropout,James Maloney,,,,Roosters,76:39,Roosters vs Sharks,2014
5,Penalty - Ball Strip,Sam Moa,,,,Roosters,74:35,Roosters vs Sharks,2014
6,Conversion-Made,Michael Gordon,,,28-24,Sharks,73:49,Roosters vs Sharks,2014
7,Try,Jacob Gagan,,,28-22,Sharks,72:31,Roosters vs Sharks,2014
8,Linebreak,Jacob Gagan,,,,Sharks,72:31,Roosters vs Sharks,2014
9,Penalty - Hand in the Ruck,Jake Friend,,,,Roosters,71:49,Roosters vs Sharks,2014
10,Interchange - Sin Bin Return,Nene Macdonald,,,,Roosters,71:31,Roosters vs Sharks,2014
11,Kick Bomb,Jeff Robson,,,,Sharks,71:27,Roosters vs Sharks,2014
12,Penalty - Offside Downtown,Michael Lichaa,,,,Sharks,69:01,Roosters vs Sharks,2014
13,Kick Bomb,Jeff Robson,,,,Sharks,69:01,Roosters vs Sharks,2014
14,Interchange - Sin Bin Return,James Maloney,,,,Roosters,67:58,Roosters vs Sharks,2014
15,Penalty - Working on the Ground,Anthony Tupou,,,,Sharks,66:54,Roosters vs Sharks,2014
16,Interchange - Sin Bin Return,James Maloney,,,,Roosters,64:40,Roosters vs Sharks,2014
17,Penalty - Obstruction,Michael Lichaa,,,,Sharks,63:42,Roosters vs Sharks,2014
18,Interchange - Sin Bin Return,Shaun Kenny-Dowall,,,,Roosters,63:30,Roosters vs Sharks,2014
19,Kick Bomb,Jeff Robson,,,,Sharks,63:24,Roosters vs Sharks,2014
20,Line Dropout,Fa'amanu Brown,,,,Sharks,61:08,Roosters vs Sharks,2014
21,Conversion-Missed,James Maloney,,,,Roosters,57:32,Roosters vs Sharks,2014
22,Try,Mitchell Aubusson,,,28-18,Roosters,55:47,Roosters vs Sharks,2014
23,Linebreak,Mitchell Aubusson,,,,Roosters,55:47,Roosters vs Sharks,2014
24,Penalty - 2nd Effort,Fa'amanu Brown,,,,Sharks,54:30,Roosters vs Sharks,2014
25,Conversion-Made,Michael Gordon,,,24-18,Sharks,52:20,Roosters vs Sharks,2014
26,Try,Sosaia Feki,,,24-16,Sharks,50:30,Roosters vs Sharks,2014
27,Linebreak,Wade Graham,,,,Sharks,49:55,Roosters vs Sharks,2014
28,Penalty - Offside inside 10m,Heath L'Estrange,,,,Roosters,49:10,Roosters vs Sharks,2014
29,Penalty - Holding Down,Heath L'Estrange,,,,Roosters,45:06,Roosters vs Sharks,2014
30,Conversion-Made,Michael Gordon,,,24-12,Sharks,44:13,Roosters vs Sharks,2014
31,Try,Jacob Gagan,,,24-10,Sharks,42:42,Roosters vs Sharks,2014
32,Linebreak,Ricky Leutele,,,,Sharks,42:26,Roosters vs Sharks,2014
33,Kick Bomb,James Maloney,,,,Roosters,41:47,Roosters vs Sharks,2014
34,Conversion-Made,Michael Gordon,,,24-6,Sharks,37:55,Roosters vs Sharks,2014
35,Try,Wade Graham,,,24-4,Sharks,36:45,Roosters vs Sharks,2014
36,Interchange - Sin Bin Return,Anthony Minichiello,,,,Roosters,33:32,Roosters vs Sharks,2014
37,Kick Bomb,James Maloney,,,,Roosters,33:28,Roosters vs Sharks,2014
38,Conversion-Made,James Maloney,,,24-0,Roosters,32:11,Roosters vs Sharks,2014
39,Try,Brendan Elliot,,,22-0,Roosters,30:34,Roosters vs Sharks,2014
40,Linebreak,Brendan Elliot,,,,Roosters,30:32,Roosters vs Sharks,2014
41,Penalty - Ball Strip,Sam Tagataese,,,,Sharks,29:04,Roosters vs Sharks,2014
42,Linebreak,Sam Tagataese,,,,Sharks,28:55,Roosters vs Sharks,2014
43,Penalty - Dangerous Tackle,Wade Graham,,,,Sharks,26:51,Roosters vs Sharks,2014
44,Interchange - Sin Bin Return,Dylan Napa,,,,Roosters,23:15,Roosters vs Sharks,2014
45,Penalty - Obstruction,Tupou Sopoaga,,,,Sharks,20:43,Roosters vs Sharks,2014
46,Penalty - 2nd Effort,Dylan Napa,,,,Roosters,19:41,Roosters vs Sharks,2014
47,Conversion-Made,James Maloney,,,18-0,Roosters,16:15,Roosters vs Sharks,2014
48,Try,Shaun Kenny-Dowall,,,16-0,Roosters,14:45,Roosters vs Sharks,2014
49,Linebreak,Nene Macdonald,,,,Roosters,14:38,Roosters vs Sharks,2014
50,Line Dropout,James Maloney,,,,Roosters,13:10,Roosters vs Sharks,2014
