,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Bulldogs vs Broncos,2014
1,Conversion-Missed,Corey Parker,,,,Broncos,75:55,Bulldogs vs Broncos,2014
2,Try,Lachlan Maranta,,,12-18,Broncos,74:25,Bulldogs vs Broncos,2014
3,Linebreak,Lachlan Maranta,,,,Broncos,74:24,Bulldogs vs Broncos,2014
4,Penalty - Hand in the Ruck,Chase Stanley,,,,Bulldogs,72:52,Bulldogs vs Broncos,2014
5,Linebreak,Dale Copley,,,,Broncos,72:45,Bulldogs vs Broncos,2014
6,Kick Bomb,Josh Reynolds,,,,Bulldogs,72:11,Bulldogs vs Broncos,2014
7,Line Dropout,Ben Hunt,,,,Broncos,69:06,Bulldogs vs Broncos,2014
8,Line Dropout,Ben Hunt,,,,Broncos,67:27,Bulldogs vs Broncos,2014
9,Kick Bomb,Trent Hodkinson,,,,Bulldogs,66:28,Bulldogs vs Broncos,2014
10,Interchange - Sin Bin Return,Ben Hunt,,,,Broncos,65:21,Bulldogs vs Broncos,2014
11,Interchange - Sin Bin Return,Jack Reed,,,,Broncos,59:27,Bulldogs vs Broncos,2014
12,Penalty - 2nd Effort,Aiden Tolman,,,,Bulldogs,58:14,Bulldogs vs Broncos,2014
13,Kick Bomb,Trent Hodkinson,,,,Bulldogs,55:44,Bulldogs vs Broncos,2014
14,Conversion-Made,Trent Hodkinson,,,12-14,Bulldogs,54:19,Bulldogs vs Broncos,2014
15,Try,Tony Williams,,,10-14,Bulldogs,52:31,Bulldogs vs Broncos,2014
16,Linebreak,Tony Williams,,,,Bulldogs,52:31,Bulldogs vs Broncos,2014
17,Penalty - Dangerous Tackle,Sam Thaiday,,,,Broncos,52:01,Bulldogs vs Broncos,2014
18,Interchange - Sin Bin Return,Josh Hoffman,,,,Broncos,51:14,Bulldogs vs Broncos,2014
19,Line Dropout,Ben Hunt,,,,Broncos,48:34,Bulldogs vs Broncos,2014
20,Kick Bomb,Trent Hodkinson,,,,Bulldogs,46:10,Bulldogs vs Broncos,2014
21,Penalty - Holding Down,Ben Hannant,,,,Broncos,44:45,Bulldogs vs Broncos,2014
22,Penalty - Holding Down,Pat O'Hanlon,,,,Bulldogs,42:33,Bulldogs vs Broncos,2014
23,On Report,Andrew McCullough,,,,Broncos,41:09,Bulldogs vs Broncos,2014
24,Penalty - Dangerous Tackle,Andrew McCullough,,,,Broncos,41:06,Bulldogs vs Broncos,2014
25,Kick Bomb,Josh Hoffman,,,,Broncos,38:55,Bulldogs vs Broncos,2014
26,Conversion-Made,Trent Hodkinson,,,6-14,Bulldogs,36:19,Bulldogs vs Broncos,2014
27,Try,Josh Morris,,,4-14,Bulldogs,34:39,Bulldogs vs Broncos,2014
28,On Report,Martin Kennedy,,,,Broncos,32:44,Bulldogs vs Broncos,2014
29,Penalty - Dangerous Tackle,Martin Kennedy,,,,Broncos,32:44,Bulldogs vs Broncos,2014
30,Penalty - Slow Peel,Martin Kennedy,,,,Broncos,31:45,Bulldogs vs Broncos,2014
31,Penalty Shot-Made,Ben Hunt,,,0-14,Broncos,28:00,Bulldogs vs Broncos,2014
32,Penalty - Holding Back,Josh Jackson,,,,Bulldogs,26:26,Bulldogs vs Broncos,2014
33,Interchange - Sin Bin Return,Tony Williams,,,,Bulldogs,24:48,Bulldogs vs Broncos,2014
34,Line Dropout,Ben Hunt,,,,Broncos,24:21,Bulldogs vs Broncos,2014
35,Line Dropout,Ben Hunt,,,,Broncos,23:12,Bulldogs vs Broncos,2014
36,Penalty - Holding Down,Matt Gillett,,,,Broncos,21:42,Bulldogs vs Broncos,2014
37,Interchange - Sin Bin Return,Dale Copley,,,,Broncos,21:15,Bulldogs vs Broncos,2014
38,Penalty - Marker Not Square,Tony Williams,,,,Bulldogs,19:51,Bulldogs vs Broncos,2014
39,Penalty - Offside inside 10m,Andrew McCullough,,,,Broncos,18:21,Bulldogs vs Broncos,2014
40,Conversion-Made,Corey Parker,,,0-12,Broncos,16:01,Bulldogs vs Broncos,2014
41,Try,Daniel Vidot,,,0-10,Broncos,14:45,Bulldogs vs Broncos,2014
42,Linebreak,Daniel Vidot,,,,Broncos,14:44,Bulldogs vs Broncos,2014
43,Penalty - Slow Peel,Josh Reynolds,,,,Bulldogs,13:46,Bulldogs vs Broncos,2014
44,Interchange - Sin Bin Return,Frank Pritchard,,,,Bulldogs,12:59,Bulldogs vs Broncos,2014
45,Penalties - Other,Chase Stanley,,,,Bulldogs,08:40,Bulldogs vs Broncos,2014
46,Conversion-Made,Corey Parker,,,0-6,Broncos,08:08,Bulldogs vs Broncos,2014
47,Try,Dale Copley,,,0-4,Broncos,06:35,Bulldogs vs Broncos,2014
48,Penalty - Holding Down,Josh Reynolds,,,,Bulldogs,06:03,Bulldogs vs Broncos,2014
49,Penalty - Shoulder Charge,Frank Pritchard,,,,Bulldogs,05:08,Bulldogs vs Broncos,2014
50,Line Dropout,Trent Hodkinson,,,,Bulldogs,04:58,Bulldogs vs Broncos,2014
51,Kick Bomb,Ben Hunt,,,,Broncos,04:13,Bulldogs vs Broncos,2014
52,Penalty - Holding Down,Corey Parker,,,,Broncos,00:28,Bulldogs vs Broncos,2014
53,KICK OFF,,,,,,00:00,Bulldogs vs Broncos,2014
