,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Sharks vs Sea Eagles,2016
1,Error,James Maloney,,,,Sharks,80:00,Sharks vs Sea Eagles,2016
2,Error,Jamie Lyon,,,,Sea Eagles,80:00,Sharks vs Sea Eagles,2016
3,Interchange - Sin Bin Return,Sosaia Feki,,,,Sharks,77:56,Sharks vs Sea Eagles,2016
4,Error,Sosaia Feki,,,,Sharks,77:56,Sharks vs Sea Eagles,2016
5,Error,Luke Lewis,,,,Sharks,76:33,Sharks vs Sea Eagles,2016
6,Eagles Interchange - Sin Bin Return,Matthew Wright,,,,Sea,75:49,Sharks vs Sea Eagles,2016
7,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,75:44,Sharks vs Sea Eagles,2016
8,Eagles Interchange,,                   Darcy Lussick,                   Brenton Lawrence,,Sea,75:22,Sharks vs Sea Eagles,2016
9,Interchange,,                   Wade Graham,                   Jayson Bukuya,,Sharks,75:05,Sharks vs Sea Eagles,2016
10,Error,Tom Trbojevic,,,,Sea Eagles,74:12,Sharks vs Sea Eagles,2016
11,Interchange - Sin Bin Return,Chad Townsend,,,,Sharks,73:57,Sharks vs Sea Eagles,2016
12,Error,Chad Townsend,,,,Sharks,73:57,Sharks vs Sea Eagles,2016
13,Eagles Interchange - Sin Bin Return,Daly Cherry-Evans,,,,Sea,73:11,Sharks vs Sea Eagles,2016
14,Conversion-Made,James Maloney,,,20-12,Sharks,72:42,Sharks vs Sea Eagles,2016
15,Interchange,,                   Sam Tagataese,                   Paul Gallen,,Sharks,72:14,Sharks vs Sea Eagles,2016
16,Try,Ben Barba,,,18-12,Sharks,71:00,Sharks vs Sea Eagles,2016
17,Linebreak,Ben Barba,,,,Sharks,70:59,Sharks vs Sea Eagles,2016
18,Line Dropout,Daly Cherry-Evans,,,,Sea Eagles,70:29,Sharks vs Sea Eagles,2016
19,Penalty - Slow Peel,Dylan Walker,,,,Sea Eagles,68:37,Sharks vs Sea Eagles,2016
20,Penalty - Escorts,Brett Stewart,,,,Sea Eagles,67:46,Sharks vs Sea Eagles,2016
