,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Rabbitohs vs Sea Eagles,2018
1,Penalties - Other,Daly Cherry-Evans,,,,Sea Eagles,78:53,Rabbitohs vs Sea Eagles,2018
2,Conversion-Missed,Adam Doueihi,,,,Rabbitohs,78:49,Rabbitohs vs Sea Eagles,2018
3,Try,Hymel Hunt,,,34-6,Rabbitohs,77:19,Rabbitohs vs Sea Eagles,2018
4,Linebreak,Cody Walker,,,,Rabbitohs,77:16,Rabbitohs vs Sea Eagles,2018
5,Kick Bomb,Adam Doueihi,,,,Rabbitohs,77:06,Rabbitohs vs Sea Eagles,2018
6,Error,Lachlan Croker,,,,Sea Eagles,75:35,Rabbitohs vs Sea Eagles,2018
7,Error,Cody Walker,,,,Rabbitohs,74:40,Rabbitohs vs Sea Eagles,2018
8,Error,Jorge Taufua,,,,Sea Eagles,73:02,Rabbitohs vs Sea Eagles,2018
9,Error,Hymel Hunt,,,,Rabbitohs,72:30,Rabbitohs vs Sea Eagles,2018
10,Interchange,,                   Mark Nicholls,                   Thomas Burgess,,Rabbitohs,71:19,Rabbitohs vs Sea Eagles,2018
11,Penalty - Lying in the Ruck,Cody Walker,,,,Rabbitohs,70:39,Rabbitohs vs Sea Eagles,2018
12,Penalty - Hand in the Ruck,Adam Doueihi,,,,Rabbitohs,69:58,Rabbitohs vs Sea Eagles,2018
13,Penalty - Ball Strip,Cameron Murray,,,,Rabbitohs,69:21,Rabbitohs vs Sea Eagles,2018
14,Line Dropout,Greg Inglis,,,,Rabbitohs,68:36,Rabbitohs vs Sea Eagles,2018
15,Error,Sam Burgess,,,,Rabbitohs,67:08,Rabbitohs vs Sea Eagles,2018
16,Interchange,,                   John Sutton,                   Hymel Hunt,,Rabbitohs,66:56,Rabbitohs vs Sea Eagles,2018
17,Interchange,,                   George Burgess,                   Sam Burgess,,Rabbitohs,64:54,Rabbitohs vs Sea Eagles,2018
18,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,64:30,Rabbitohs vs Sea Eagles,2018
19,Error,Damien Cook,,,,Rabbitohs,62:52,Rabbitohs vs Sea Eagles,2018
20,Conversion-Made,Adam Doueihi,,,30-6,Rabbitohs,62:09,Rabbitohs vs Sea Eagles,2018
21,Try,Robert Jennings,,,28-6,Rabbitohs,60:41,Rabbitohs vs Sea Eagles,2018
22,Linebreak,Robert Jennings,,,,Rabbitohs,60:41,Rabbitohs vs Sea Eagles,2018
23,Line Dropout,Daly Cherry-Evans,,,,Sea Eagles,60:06,Rabbitohs vs Sea Eagles,2018
24,Eagles Interchange,,                   Addin Fonua-Blake,                   Lloyd Perrett,,Sea,59:47,Rabbitohs vs Sea Eagles,2018
25,Linebreak,Cameron Murray,,,,Rabbitohs,57:07,Rabbitohs vs Sea Eagles,2018
26,Conversion-Made,Adam Doueihi,,,24-6,Rabbitohs,56:35,Rabbitohs vs Sea Eagles,2018
27,Eagles Interchange,,                   Jackson Hastings,                   Apisai Koroisau,,Sea,56:33,Rabbitohs vs Sea Eagles,2018
28,Video Referee,Try,,,,Rabbitohs,55:20,Rabbitohs vs Sea Eagles,2018
29,Try,Richard Kennar,,,22-6,Rabbitohs,55:15,Rabbitohs vs Sea Eagles,2018
30,Error,Tom Trbojevic,,,,Sea Eagles,55:11,Rabbitohs vs Sea Eagles,2018
31,Kick Bomb,Adam Doueihi,,,,Rabbitohs,55:07,Rabbitohs vs Sea Eagles,2018
32,Interchange,,                   Sam Burgess,                   George Burgess,,Rabbitohs,55:00,Rabbitohs vs Sea Eagles,2018
33,Interchange,,                   Thomas Burgess,                   Mark Nicholls,,Rabbitohs,53:12,Rabbitohs vs Sea Eagles,2018
34,Conversion-Made,Daly Cherry-Evans,,,18-6,Sea Eagles,53:10,Rabbitohs vs Sea Eagles,2018
35,Try,Jackson Hastings,,,18-4,Sea Eagles,52:03,Rabbitohs vs Sea Eagles,2018
36,Linebreak,Jackson Hastings,,,,Sea Eagles,52:02,Rabbitohs vs Sea Eagles,2018
37,Penalty - Marker Not Square,Thomas Burgess,,,,Rabbitohs,50:55,Rabbitohs vs Sea Eagles,2018
38,Eagles Interchange,,                   Kelepi Tanginoa,                   Martin Taupau,,Sea,50:22,Rabbitohs vs Sea Eagles,2018
39,Interchange,,                   Tevita Tatola,                   Cameron Murray,,Rabbitohs,50:04,Rabbitohs vs Sea Eagles,2018
40,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,49:28,Rabbitohs vs Sea Eagles,2018
41,Conversion-Missed,Adam Doueihi,,,,Rabbitohs,46:56,Rabbitohs vs Sea Eagles,2018
42,Try,Robert Jennings,,,18-0,Rabbitohs,45:28,Rabbitohs vs Sea Eagles,2018
43,Linebreak,Robert Jennings,,,,Rabbitohs,45:28,Rabbitohs vs Sea Eagles,2018
44,Error,Akuila Uate,,,,Sea Eagles,44:20,Rabbitohs vs Sea Eagles,2018
45,Error,Akuila Uate,,,,Sea Eagles,42:49,Rabbitohs vs Sea Eagles,2018
