,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Panthers vs Rabbitohs,2017
1,Drop Goal-Made,Adam Reynolds,,,20-21,Rabbitohs,79:18,Panthers vs Rabbitohs,2017
2,Penalty - Early Tackle,Leilani Latu,,,,Panthers,78:05,Panthers vs Rabbitohs,2017
3,Conversion-Made,Nathan Cleary,,,20-20,Panthers,76:51,Panthers vs Rabbitohs,2017
4,Try,Michael Oldfield,,,18-20,Panthers,75:24,Panthers vs Rabbitohs,2017
5,Linebreak,Michael Oldfield,,,,Panthers,75:23,Panthers vs Rabbitohs,2017
6,Error,Nathan Cleary,,,,Panthers,73:40,Panthers vs Rabbitohs,2017
7,Line Dropout,Adam Reynolds,,,,Rabbitohs,72:55,Panthers vs Rabbitohs,2017
8,Error,Braidon Burns,,,,Rabbitohs,72:17,Panthers vs Rabbitohs,2017
9,Interchange,,                   Robbie Farah,                   Thomas Burgess,,Rabbitohs,70:55,Panthers vs Rabbitohs,2017
10,Error,Trent Merrin,,,,Panthers,70:31,Panthers vs Rabbitohs,2017
11,Penalty - Ball Strip,Alex Johnston,,,,Rabbitohs,69:52,Panthers vs Rabbitohs,2017
12,Error,Braidon Burns,,,,Rabbitohs,68:35,Panthers vs Rabbitohs,2017
13,Kick Bomb,Nathan Cleary,,,,Panthers,68:30,Panthers vs Rabbitohs,2017
14,Interchange,,                   James Tamou,                   Leilani Latu,,Panthers,68:07,Panthers vs Rabbitohs,2017
15,Interchange,,                   George Burgess,                   Sam Burgess,,Rabbitohs,67:23,Panthers vs Rabbitohs,2017
16,Kick Bomb,Nathan Cleary,,,,Panthers,66:57,Panthers vs Rabbitohs,2017
17,Error,Braidon Burns,,,,Rabbitohs,63:29,Panthers vs Rabbitohs,2017
18,Line Dropout,Dylan Edwards,,,,Panthers,63:20,Panthers vs Rabbitohs,2017
19,Penalty - Grapple,James Tamou,,,,Panthers,61:02,Panthers vs Rabbitohs,2017
20,Interchange,,                   Sitaleki Akauola,                   Reagan Campbell-Gillard,,Panthers,60:08,Panthers vs Rabbitohs,2017
21,Interchange,,                   Corey Harawira-Naera,                   Sione Katoa,,Panthers,59:32,Panthers vs Rabbitohs,2017
22,Interchange - Sin Bin Return,Alex Johnston,,,,Rabbitohs,59:28,Panthers vs Rabbitohs,2017
23,Error,Alex Johnston,,,,Rabbitohs,59:28,Panthers vs Rabbitohs,2017
24,Line Dropout,Dylan Edwards,,,,Panthers,58:23,Panthers vs Rabbitohs,2017
25,Interchange,,                   Sam Burgess,                   Damien Cook,,Rabbitohs,57:53,Panthers vs Rabbitohs,2017
26,Kick Bomb,Nathan Cleary,,,,Panthers,55:25,Panthers vs Rabbitohs,2017
27,Linebreak,John Sutton,,,,Rabbitohs,54:15,Panthers vs Rabbitohs,2017
28,Interchange,,                   Jason Clark,                   Kyle Turner,,Rabbitohs,52:44,Panthers vs Rabbitohs,2017
29,Kick Bomb,Nathan Cleary,,,,Panthers,50:24,Panthers vs Rabbitohs,2017
30,Interchange,,                   Moses Leota,                   Trent Merrin,,Panthers,49:56,Panthers vs Rabbitohs,2017
31,Interchange,,                   Leilani Latu,                   Sitaleki Akauola,,Panthers,49:47,Panthers vs Rabbitohs,2017
32,Kick Bomb,Adam Reynolds,,,,Rabbitohs,49:29,Panthers vs Rabbitohs,2017
33,Interchange,,                   Zane Musgrove,                   George Burgess,,Rabbitohs,49:16,Panthers vs Rabbitohs,2017
34,Conversion-Made,Adam Reynolds,,,14-20,Rabbitohs,46:17,Panthers vs Rabbitohs,2017
35,Try,Adam Reynolds,,,14-18,Rabbitohs,44:50,Panthers vs Rabbitohs,2017
36,Linebreak,Adam Reynolds,,,,Rabbitohs,44:49,Panthers vs Rabbitohs,2017
37,Error,Corey Harawira-Naera,,,,Panthers,43:20,Panthers vs Rabbitohs,2017
38,Interchange - Sin Bin Return,Sam Burgess,,,,Rabbitohs,40:50,Panthers vs Rabbitohs,2017
39,Error,Sam Burgess,,,,Rabbitohs,40:50,Panthers vs Rabbitohs,2017
40,Error,Robert Jennings,,,,Rabbitohs,39:26,Panthers vs Rabbitohs,2017
41,Penalty - Crowding,Nathan Cleary,,,,Panthers,38:18,Panthers vs Rabbitohs,2017
42,Conversion-Made,Adam Reynolds,,,14-14,Rabbitohs,37:18,Panthers vs Rabbitohs,2017
43,Video Referee,Try,,,,Rabbitohs,35:55,Panthers vs Rabbitohs,2017
44,Try,Cody Walker,,,14-12,Rabbitohs,35:46,Panthers vs Rabbitohs,2017
45,Linebreak,Cody Walker,,,,Rabbitohs,35:46,Panthers vs Rabbitohs,2017
46,Penalty - Ball Strip,Peter Wallace,,,,Panthers,35:02,Panthers vs Rabbitohs,2017
47,Error,Malakai Watene-Zelezniak,,,,Panthers,34:23,Panthers vs Rabbitohs,2017
48,Interchange,,                   Damien Cook,                   Robbie Farah,,Rabbitohs,33:08,Panthers vs Rabbitohs,2017
49,Kick Bomb,Nathan Cleary,,,,Panthers,32:46,Panthers vs Rabbitohs,2017
