,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Roosters vs Rabbitohs,2013
1,Conversion-Made,James Maloney,,,10-28,Roosters,75:55,Roosters vs Rabbitohs,2013
2,Try,Sonny Bill Williams,,,8-28,Roosters,74:41,Roosters vs Rabbitohs,2013
3,Linebreak,Sonny Bill Williams,,,,Roosters,74:38,Roosters vs Rabbitohs,2013
4,Penalty - 2nd Effort,Nathan Peats,,,,Rabbitohs,73:49,Roosters vs Rabbitohs,2013
5,Kick Bomb,Adam Reynolds,,,,Rabbitohs,73:15,Roosters vs Rabbitohs,2013
6,Linebreak,Greg Inglis,,,,Rabbitohs,71:05,Roosters vs Rabbitohs,2013
7,Kick Bomb,Adam Reynolds,,,,Rabbitohs,67:24,Roosters vs Rabbitohs,2013
8,Interchange - Sin Bin Return,Anthony Minichiello,,,,Roosters,63:35,Roosters vs Rabbitohs,2013
9,Conversion-Made,Adam Reynolds,,,4-28,Rabbitohs,61:46,Roosters vs Rabbitohs,2013
10,Try,Nathan Merritt,,,4-26,Rabbitohs,59:51,Roosters vs Rabbitohs,2013
11,Linebreak,Nathan Merritt,,,,Rabbitohs,59:50,Roosters vs Rabbitohs,2013
12,Penalty - Obstruction,Jared Waerea-Hargreaves,,,,Roosters,58:30,Roosters vs Rabbitohs,2013
13,Interchange - Sin Bin Return,Shaun Kenny-Dowall,,,,Roosters,57:31,Roosters vs Rabbitohs,2013
14,On Report,Sam Burgess,,,,Rabbitohs,56:55,Roosters vs Rabbitohs,2013
15,Penalty - Dangerous Tackle,Sam Burgess,,,,Rabbitohs,56:44,Roosters vs Rabbitohs,2013
16,Penalty - Offside General,Roy Asotasi,,,,Rabbitohs,55:31,Roosters vs Rabbitohs,2013
17,Penalty - Marker Not Square,Jared Waerea-Hargreaves,,,,Roosters,53:43,Roosters vs Rabbitohs,2013
18,Linebreak,Mitchell Aubusson,,,,Roosters,53:00,Roosters vs Rabbitohs,2013
19,Interchange - Sin Bin Return,Anthony Minichiello,,,,Roosters,50:35,Roosters vs Rabbitohs,2013
20,Linebreak,Michael Jennings,,,,Roosters,50:33,Roosters vs Rabbitohs,2013
21,Conversion-Made,Adam Reynolds,,,4-22,Rabbitohs,46:44,Roosters vs Rabbitohs,2013
22,Try,George Burgess,,,4-20,Rabbitohs,45:21,Roosters vs Rabbitohs,2013
23,Linebreak,George Burgess,,,,Rabbitohs,45:21,Roosters vs Rabbitohs,2013
24,Penalty - Slow Peel,Jake Friend,,,,Roosters,44:07,Roosters vs Rabbitohs,2013
25,Conversion-Missed,Adam Reynolds,,,,Rabbitohs,39:59,Roosters vs Rabbitohs,2013
26,Try,Chris McQueen,,,4-16,Rabbitohs,39:13,Roosters vs Rabbitohs,2013
27,Line Dropout,James Maloney,,,,Roosters,37:57,Roosters vs Rabbitohs,2013
28,Penalty - Marker Not Square,Sonny Bill Williams,,,,Roosters,35:43,Roosters vs Rabbitohs,2013
29,On Report,Michael Jennings,,,,Roosters,35:19,Roosters vs Rabbitohs,2013
30,Penalty - Dangerous Tackle,Michael Jennings,,,,Roosters,35:13,Roosters vs Rabbitohs,2013
31,Kick Bomb,James Maloney,,,,Roosters,34:58,Roosters vs Rabbitohs,2013
32,Interchange - Sin Bin Return,Martin Kennedy,,,,Roosters,32:33,Roosters vs Rabbitohs,2013
33,Conversion-Made,Adam Reynolds,,,4-12,Rabbitohs,29:32,Roosters vs Rabbitohs,2013
34,Try,Nathan Merritt,,,4-10,Rabbitohs,27:43,Roosters vs Rabbitohs,2013
35,Penalty - Hand in the Ruck,Aidan Guerra,,,,Roosters,26:14,Roosters vs Rabbitohs,2013
36,Penalty - Offside inside 10m,Jake Friend,,,,Roosters,25:25,Roosters vs Rabbitohs,2013
37,Interchange - Sin Bin Return,Andrew Everingham,,,,Rabbitohs,24:01,Roosters vs Rabbitohs,2013
38,Line Dropout,James Maloney,,,,Roosters,23:34,Roosters vs Rabbitohs,2013
39,Penalty - 2nd Effort,Anthony Minichiello,,,,Roosters,21:47,Roosters vs Rabbitohs,2013
40,Line Dropout,James Maloney,,,,Roosters,21:17,Roosters vs Rabbitohs,2013
41,Penalty - Ball Strip,Roger Tuivasa-Sheck,,,,Roosters,19:20,Roosters vs Rabbitohs,2013
42,Interchange - Sin Bin Return,Shaun Kenny-Dowall,,,,Roosters,17:34,Roosters vs Rabbitohs,2013
43,Penalty - Slow Peel,Ben Lowe,,,,Rabbitohs,16:11,Roosters vs Rabbitohs,2013
44,Kick Bomb,John Sutton,,,,Rabbitohs,15:56,Roosters vs Rabbitohs,2013
45,Interchange - Sin Bin Return,Aidan Guerra,,,,Roosters,12:44,Roosters vs Rabbitohs,2013
46,Conversion-Made,Adam Reynolds,,,4-6,Rabbitohs,11:18,Roosters vs Rabbitohs,2013
47,Try,Nathan Merritt,,,4-4,Rabbitohs,09:13,Roosters vs Rabbitohs,2013
48,Linebreak,Nathan Merritt,,,,Rabbitohs,09:12,Roosters vs Rabbitohs,2013
49,Interchange - Sin Bin Return,Shaun Kenny-Dowall,,,,Roosters,07:39,Roosters vs Rabbitohs,2013
50,Kick Bomb,James Maloney,,,,Roosters,05:27,Roosters vs Rabbitohs,2013
51,Conversion-Missed,James Maloney,,,,Roosters,04:10,Roosters vs Rabbitohs,2013
52,Try,James Maloney,,,4-0,Roosters,02:39,Roosters vs Rabbitohs,2013
53,Linebreak,James Maloney,,,,Roosters,02:38,Roosters vs Rabbitohs,2013
54,KICK OFF,,,,,,00:00,Roosters vs Rabbitohs,2013
