,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Raiders vs Warriors,2013
1,Kick Bomb,Shaun Johnson,,,,Warriors,79:12,Raiders vs Warriors,2013
2,Conversion-Made,Jarrod Croker,,,20-16,Raiders,76:45,Raiders vs Warriors,2013
3,Try,Edrick Lee,,,18-16,Raiders,75:46,Raiders vs Warriors,2013
4,Interchange - Sin Bin Return,Reece Robinson,,,,Raiders,74:03,Raiders vs Warriors,2013
5,Interchange - Sin Bin Return,Jack Wighton,,,,Raiders,71:03,Raiders vs Warriors,2013
6,Line Dropout,Kevin Locke,,,,Warriors,69:56,Raiders vs Warriors,2013
7,Interchange - Sin Bin Return,Terry Campese,,,,Raiders,67:15,Raiders vs Warriors,2013
8,Penalty - Holding Back,Konrad Hurrell,,,,Warriors,66:22,Raiders vs Warriors,2013
9,Kick Bomb,Josh McCrone,,,,Raiders,66:15,Raiders vs Warriors,2013
10,Conversion-Made,Jarrod Croker,,,14-16,Raiders,62:10,Raiders vs Warriors,2013
11,Try,Sam Williams,,,12-16,Raiders,60:38,Raiders vs Warriors,2013
12,Linebreak,Sam Williams,,,,Raiders,60:37,Raiders vs Warriors,2013
13,Penalty - 2nd Effort,Kevin Locke,,,,Warriors,59:11,Raiders vs Warriors,2013
14,Linebreak,Terry Campese,,,,Raiders,57:08,Raiders vs Warriors,2013
15,Line Dropout,Kevin Locke,,,,Warriors,56:40,Raiders vs Warriors,2013
16,Interchange - Sin Bin Return,Ngani Laumape,,,,Warriors,54:52,Raiders vs Warriors,2013
17,Penalty - Offside General,Ngani Laumape,,,,Warriors,54:52,Raiders vs Warriors,2013
18,Interchange - Sin Bin Return,Manu Vatuvei,,,,Warriors,54:51,Raiders vs Warriors,2013
19,Conversion-Missed,Jarrod Croker,,,,Raiders,53:08,Raiders vs Warriors,2013
20,Try,Edrick Lee,,,8-16,Raiders,52:14,Raiders vs Warriors,2013
21,Linebreak,Edrick Lee,,,,Raiders,52:14,Raiders vs Warriors,2013
22,Penalty - Offside inside 10m,Shaun Johnson,,,,Warriors,51:15,Raiders vs Warriors,2013
23,Linebreak,Josh Papalii,,,,Raiders,47:14,Raiders vs Warriors,2013
24,Penalty - Slow Peel,Joel Edwards,,,,Raiders,45:29,Raiders vs Warriors,2013
25,Conversion-Made,Shaun Johnson,,,4-16,Warriors,44:46,Raiders vs Warriors,2013
26,Try,Ben Henry,,,4-14,Warriors,43:42,Raiders vs Warriors,2013
27,Interchange - Sin Bin Return,Jarrod Croker,,,,Raiders,42:21,Raiders vs Warriors,2013
28,Kick Bomb,Sam Williams,,,,Raiders,42:17,Raiders vs Warriors,2013
29,Interchange - Sin Bin Return,Jack Wighton,,,,Raiders,37:36,Raiders vs Warriors,2013
30,Kick Bomb,Sam Williams,,,,Raiders,37:32,Raiders vs Warriors,2013
31,Interchange - Sin Bin Return,Reece Robinson,,,,Raiders,25:59,Raiders vs Warriors,2013
32,Conversion-Made,Shaun Johnson,,,4-10,Warriors,24:02,Raiders vs Warriors,2013
33,Try,Manu Vatuvei,,,4-8,Warriors,22:50,Raiders vs Warriors,2013
34,Linebreak,Manu Vatuvei,,,,Warriors,22:50,Raiders vs Warriors,2013
35,On Report,Jack Wighton,,,,Raiders,15:55,Raiders vs Warriors,2013
36,Conversion-Missed,Shaun Johnson,,,,Warriors,14:40,Raiders vs Warriors,2013
37,Try,Manu Vatuvei,,,4-4,Warriors,12:28,Raiders vs Warriors,2013
38,Linebreak,Manu Vatuvei,,,,Warriors,12:27,Raiders vs Warriors,2013
39,Conversion-Missed,Jarrod Croker,,,,Raiders,10:10,Raiders vs Warriors,2013
40,Try,Sandor Earl,,,4-0,Raiders,08:51,Raiders vs Warriors,2013
41,Kick Bomb,Sam Williams,,,,Raiders,08:37,Raiders vs Warriors,2013
42,Line Dropout,Kevin Locke,,,,Warriors,05:13,Raiders vs Warriors,2013
43,Interchange - Sin Bin Return,Ngani Laumape,,,,Warriors,03:18,Raiders vs Warriors,2013
44,Interchange - Sin Bin Return,Jarrod Croker,,,,Raiders,03:16,Raiders vs Warriors,2013
45,Penalty - 2nd Effort,Konrad Hurrell,,,,Warriors,02:01,Raiders vs Warriors,2013
46,Penalty - Offside Downtown,Dane Nielsen,,,,Warriors,00:55,Raiders vs Warriors,2013
47,KICK OFF,,,,,,00:00,Raiders vs Warriors,2013
