,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Reece
                
                  Robinson",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,1,,20.0,204.0,95,,30.0,-,1,1,-,4,-,-,-,-,-,-,,-,-,13,37.0,0.65,,100%,2.0,-,-,-,7,,2,77,1,-,1,-,-,1,,-,2,-,-,-,-,-,,80:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
1,,"Sandor
                
                  Earl",2.0,Winger,,48:00,,4,1,-,-,-,-,-,,-,,4.0,37.0,-,,2.0,-,-,-,-,1,-,-,-,-,-,-,,-,-,-,4.0,-,,66.7%,4.0,-,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,48:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
2,,"Jarrod
                
                  Croker",3.0,Centre,,80:00,,4,-,2,4,-,50%,-,,1,,13.0,125.0,-,,20.0,-,-,-,-,-,-,-,-,1,8,-,,-,-,4,22.0,0.31,,78.3%,18.0,3,2,1,1,,1,12,-,-,1,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
3,,"Jack
                
                  Wighton",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,1,,14.0,121.0,9,,17.0,-,-,-,-,-,-,-,-,-,-,-,,-,-,1,17.0,0.07,,90%,18.0,-,2,-,1,,-,-,-,-,-,-,-,-,,-,2,-,-,1,-,-,,80:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
4,,"Edrick
                
                  Lee",5.0,Winger,,80:00,,8,2,-,-,-,-,-,,1,,12.0,130.0,12,,30.0,1,-,-,-,4,-,-,-,1,8,-,,1,-,3,16.0,0.25,,60%,3.0,1,1,-,2,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
5,,"Josh
                
                  McCrone",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,1,,6.0,41.0,-,,8.0,-,1,1,-,-,-,-,-,3,23,-,,-,-,102,112.0,17,,80.6%,25.0,2,4,-,-,,4,48,-,1,1,-,1,-,,-,-,-,-,-,-,-,,80:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
6,,"Sam
                
                  Williams",7.0,Halfback,,80:00,,4,1,-,-,-,-,-,,-,,5.0,37.0,10,,7.0,1,1,1,-,1,-,-,-,-,-,-,,-,-,51,64.0,10.2,,87.5%,14.0,-,2,-,-,,12,339,2,3,2,-,1,1,,-,-,-,-,-,-,-,,80:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
7,,"David
                
                  Shillington",8.0,Prop,,07:00,,-,-,-,-,-,-,-,,-,,4.0,23.0,-,,3.0,-,-,-,-,-,4,-,-,-,-,-,,-,1,-,4.0,-,,100%,1.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,07:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
8,,"Matt
                
                  McIlwrick",9.0,Hooker,,60:00,,-,-,-,-,-,-,-,,1,,9.0,83.0,-,,11.0,-,-,-,-,-,-,-,-,2,24,-,,-,-,33,43.0,3.67,,82.6%,19.0,1,3,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,60:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
9,,"Brett
                
                  White",10.0,Prop,,41:00,,-,-,-,-,-,-,-,,-,,8.0,65.0,-,,12.0,-,-,-,-,-,8,-,-,-,-,-,,-,-,1,9.0,0.13,,95.2%,20.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,41:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
10,,"Josh
                
                  Papalii",11.0,2nd Row,,77:00,,-,-,-,-,-,-,-,,-,,12.0,151.0,-,,18.0,1,-,-,-,3,12,-,-,-,-,-,,-,-,4,14.0,0.33,,92.3%,24.0,1,1,-,-,,1,15,-,-,1,-,-,-,,-,1,-,-,-,-,-,,77:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
11,,"Joel
                
                  Edwards",12.0,2nd Row,,68:00,,-,-,-,-,-,-,-,,1,,13.0,122.0,29,,17.0,-,-,-,-,-,11,-,-,-,-,-,,-,-,5,19.0,0.38,,88.6%,31.0,1,3,-,-,,1,6,-,-,-,-,-,-,,-,-,-,1,-,-,-,,68:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
12,,"Shaun
                
                  Fensom",13.0,Lock,,80:00,,-,-,-,-,-,-,-,,-,,21.0,170.0,-,,35.0,-,-,-,-,3,21,-,-,-,-,-,,2,-,3,25.0,0.14,,98.2%,56.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
13,,"Dane
                
                  Tilse",16.0,Interchange,,42:00,,-,-,-,-,-,-,-,,1,,12.0,112.0,15,,16.0,-,-,-,-,-,11,-,-,-,-,-,,2,2,1,14.0,0.08,,92.9%,13.0,-,1,-,-,,1,22,-,-,1,-,-,1,,-,-,-,-,-,-,-,,42:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
14,,"Tom
                
                  Learoyd-Lahrs",17.0,Interchange,,44:00,,-,-,-,-,-,-,-,,-,,13.0,165.0,44,,28.0,-,-,-,-,1,11,-,-,-,-,-,,2,-,1,14.0,0.08,,94.4%,17.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,44:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
15,,"Terry
                
                  Campese",18.0,Interchange,,-,,-,-,-,-,-,-,-,,-,,3.0,38.0,-,,3.0,1,-,1,-,2,-,-,-,1,2,-,,-,2,41,52.0,13.67,,90.9%,10.0,1,-,-,1,,8,249,-,-,1,-,2,1,,-,1,-,-,-,-,-,,-,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
16,,"Joel
                
                  Thompson",19.0,Interchange,,58:00,,-,-,-,-,-,-,-,,1,,13.0,140.0,-,,20.0,-,-,-,-,2,7,-,-,-,-,-,,-,-,-,14.0,-,,92.9%,13.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,58:00,-,Raiders,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
0,,"Kevin
                
                  Locke",1.0,Fullback,,79:00,,-,-,-,-,-,-,-,,1,,15,97,48,,14,-,1,1,-,-,-,-,-,-,-,-,,2,-,10,26.0,0.67,,60%,6.0,3,1,-,6,,1,30,-,-,-,-,-,-,,-,-,-,1,-,-,-,,79:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
1,,"Ngani
                
                  Laumape",3.0,Winger,,79:00,,-,-,-,-,-,-,-,,1,,18,150,17,,44,-,-,-,-,3,2,-,-,4,31,-,,1,-,2,22.0,0.11,,92.9%,13.0,1,-,-,2,,-,-,-,-,-,-,-,-,,-,2,-,1,-,-,-,,79:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
2,,"Dane
                
                  Nielsen",21.0,Centre,,16:00,,-,-,-,-,-,-,-,,1,,3,21,-,,1,-,1,1,-,-,-,-,-,1,4,-,,2,-,3,6.0,1,,71.4%,5.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,16:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
3,,"Konrad
                
                  Hurrell",4.0,Centre,,79:00,,-,-,-,-,-,-,-,,-,,9,135,-,,30,-,-,-,-,3,3,-,-,-,-,-,,-,-,1,10.0,0.11,,87.5%,21.0,2,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,2,-,-,-,,79:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
4,,"Manu
                
                  Vatuvei",5.0,Winger,,79:00,,8,2,-,-,-,-,-,,1,,8,66,1,,12,2,-,-,-,-,2,-,-,1,9,-,,-,-,4,17.0,0.5,,66.7%,2.0,1,-,1,2,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,79:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
5,,"Thomas
                
                  Leuluai",6.0,Five-Eighth,,79:00,,-,-,-,-,-,-,-,,-,,5,50,-,,6,-,-,-,-,-,-,-,-,-,-,-,,-,1,21,32.0,4.2,,92.9%,26.0,2,-,-,-,,6,162,-,-,1,-,1,-,,-,-,-,-,-,-,-,,79:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
6,,"Shaun
                
                  Johnson",7.0,Halfback,,79:00,,4,-,2,3,-,66.67%,-,,-,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,34,47.0,-,,85.7%,18.0,2,1,-,-,,12,469,-,1,1,-,-,-,,-,-,-,1,-,-,-,,79:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
7,,"Ben
                
                  Matulino",14.0,Prop,,46:00,,-,-,-,-,-,-,-,,-,,11,107,13,,19,-,-,-,-,-,10,-,-,-,-,-,,1,-,-,11.0,-,,95.8%,23.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,46:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
8,,"Nathan
                
                  Friend",9.0,Hooker,,79:00,,-,-,-,-,-,-,-,,-,,4,45,-,,3,-,-,-,-,-,-,-,-,2,23,-,,-,-,90,88.0,22.5,,96.7%,59.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,79:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
9,,"Russell
                
                  Packer",10.0,Prop,,27:00,,-,-,-,-,-,-,-,,2,,7,72,16,,16,-,-,-,-,-,5,-,-,-,-,-,,2,-,1,7.0,0.14,,95.7%,22.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,27:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
10,,"Feleti
                
                  Mateo",11.0,2nd Row,,47:00,,-,-,-,-,-,-,-,,-,,12,97,-,,15,-,-,-,-,-,12,-,-,-,-,-,,1,-,7,21.0,0.58,,89.5%,17.0,1,1,1,-,,2,34,-,-,1,-,-,-,,-,1,-,-,-,-,-,,47:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
11,,"Simon
                
                  Mannering",12.0,2nd Row,,79:00,,-,-,-,-,-,-,-,,-,,4,35,-,,4,-,-,-,-,-,4,-,-,-,-,-,,-,-,4,8.0,1,,95.2%,40.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,79:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
12,,"Todd
                
                  Lowrie",13.0,Lock,,79:00,,-,-,-,-,-,-,-,,-,,10,79,-,,10,-,-,-,-,2,10,-,-,-,-,-,,1,-,4,14.0,0.4,,92.9%,39.0,2,1,-,-,,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,,79:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
13,,"Bill
                
                  Tupou",2.0,Interchange,,63:00,,-,-,-,-,-,-,-,,-,,9,78,1,,11,-,-,-,-,1,-,-,-,4,37,-,,1,-,1,10.0,0.11,,50%,3.0,1,2,-,2,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,63:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
14,,"Sam
                
                  Rapira",8.0,Interchange,,51:00,,-,-,-,-,-,-,-,,1,,9,70,12,,5,-,-,-,-,-,7,-,-,-,-,-,,1,-,2,9.0,0.22,,95.2%,20.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,51:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
15,,"Ben
                
                  Henry",18.0,Interchange,,49:00,,4,1,-,-,-,-,-,,-,,9,63,-,,14,-,-,-,-,-,7,-,-,1,-,-,,-,-,5,14.0,0.56,,96.6%,28.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,49:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
16,,"Sebastine
                
                  Ikahihifo",20.0,Interchange,,34:00,,-,-,-,-,-,-,-,,1,,8,62,10,,13,-,-,-,-,3,6,-,-,-,-,-,,-,-,3,10.0,0.38,,88%,22.0,1,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,34:00,-,Warriors,6,2013-04-13T09:30:00Z,Raiders vs Warriors,2013
