,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Warriors vs Bulldogs,2014
1,Linebreak,Konrad Hurrell,,,,Warriors,80:00,Warriors vs Bulldogs,2014
2,Penalty - Offside General,Michael Ennis,,,,Bulldogs,79:58,Warriors vs Bulldogs,2014
3,Drop Goal-Made,Trent Hodkinson,,,20-21,Bulldogs,78:24,Warriors vs Bulldogs,2014
4,Drop Goal-Missed,Thomas Leuluai,,,,Warriors,77:18,Warriors vs Bulldogs,2014
5,Interchange - Sin Bin Return,Sam Perrett,,,,Bulldogs,76:33,Warriors vs Bulldogs,2014
6,Penalty Shot-Made,Trent Hodkinson,,,20-20,Bulldogs,75:42,Warriors vs Bulldogs,2014
7,Penalty - Leg Pull,Sam Tomkins,,,,Warriors,74:30,Warriors vs Bulldogs,2014
8,Interchange - Sin Bin Return,Mitch Brown,,,,Bulldogs,72:47,Warriors vs Bulldogs,2014
9,Linebreak,Corey Thompson,,,,Bulldogs,71:01,Warriors vs Bulldogs,2014
10,Kick Bomb,Trent Hodkinson,,,,Bulldogs,69:43,Warriors vs Bulldogs,2014
11,Conversion-Made,Trent Hodkinson,,,20-18,Bulldogs,68:13,Warriors vs Bulldogs,2014
12,Try,Timoteo Lafai,,,20-16,Bulldogs,66:33,Warriors vs Bulldogs,2014
13,Linebreak,Timoteo Lafai,,,,Bulldogs,66:33,Warriors vs Bulldogs,2014
14,Linebreak,Trent Hodkinson,,,,Bulldogs,66:07,Warriors vs Bulldogs,2014
15,Penalty - Hand in the Ruck,James Graham,,,,Bulldogs,64:47,Warriors vs Bulldogs,2014
16,Kick Bomb,Thomas Leuluai,,,,Warriors,59:31,Warriors vs Bulldogs,2014
17,Conversion-Made,Shaun Johnson,,,20-12,Warriors,58:18,Warriors vs Bulldogs,2014
18,Try,Simon Mannering,,,18-12,Warriors,57:04,Warriors vs Bulldogs,2014
19,Penalty - Hand in the Ruck,Siliva Havili,,,,Warriors,55:00,Warriors vs Bulldogs,2014
20,Kick Bomb,Shaun Johnson,,,,Warriors,54:31,Warriors vs Bulldogs,2014
21,Kick Bomb,Trent Hodkinson,,,,Bulldogs,53:33,Warriors vs Bulldogs,2014
22,Kick Bomb,Thomas Leuluai,,,,Warriors,52:35,Warriors vs Bulldogs,2014
23,Conversion-Made,Trent Hodkinson,,,14-12,Bulldogs,50:30,Warriors vs Bulldogs,2014
24,Try,Tony Williams,,,14-10,Bulldogs,48:57,Warriors vs Bulldogs,2014
25,Linebreak,Tony Williams,,,,Bulldogs,48:54,Warriors vs Bulldogs,2014
26,Kick Bomb,Josh Reynolds,,,,Bulldogs,47:34,Warriors vs Bulldogs,2014
27,Kick Bomb,Thomas Leuluai,,,,Warriors,46:46,Warriors vs Bulldogs,2014
28,Conversion-Missed,Shaun Johnson,,,,Warriors,45:35,Warriors vs Bulldogs,2014
29,Try,Konrad Hurrell,,,14-6,Warriors,43:56,Warriors vs Bulldogs,2014
30,Linebreak,Konrad Hurrell,,,,Warriors,43:55,Warriors vs Bulldogs,2014
31,Kick Bomb,Shaun Johnson,,,,Warriors,40:00,Warriors vs Bulldogs,2014
32,Interchange - Sin Bin Return,Tim Browne,,,,Bulldogs,39:26,Warriors vs Bulldogs,2014
33,Line Dropout,Sam Tomkins,,,,Warriors,38:44,Warriors vs Bulldogs,2014
34,Penalty - Obstruction,Greg Eastwood,,,,Bulldogs,35:35,Warriors vs Bulldogs,2014
35,Penalty - Slow Peel,Dane Nielsen,,,,Warriors,34:40,Warriors vs Bulldogs,2014
36,Linebreak,Josh Reynolds,,,,Bulldogs,33:12,Warriors vs Bulldogs,2014
37,Conversion-Made,Trent Hodkinson,,,10-6,Bulldogs,32:03,Warriors vs Bulldogs,2014
38,Try,Sam Perrett,,,10-4,Bulldogs,30:27,Warriors vs Bulldogs,2014
39,Linebreak,Sam Perrett,,,,Bulldogs,30:26,Warriors vs Bulldogs,2014
40,Conversion-Missed,Shaun Johnson,,,,Warriors,28:13,Warriors vs Bulldogs,2014
41,Try,Manu Vatuvei,,,10-0,Warriors,26:29,Warriors vs Bulldogs,2014
42,Linebreak,Manu Vatuvei,,,,Warriors,26:28,Warriors vs Bulldogs,2014
43,Penalty - Holding Down,Josh Reynolds,,,,Bulldogs,25:37,Warriors vs Bulldogs,2014
44,Linebreak,Shaun Johnson,,,,Warriors,25:27,Warriors vs Bulldogs,2014
45,Penalty - Ball Strip,Trent Hodkinson,,,,Bulldogs,18:02,Warriors vs Bulldogs,2014
46,Penalty - Hand in the Ruck,Jacob Lillyman,,,,Warriors,14:05,Warriors vs Bulldogs,2014
47,Linebreak,Josh Morris,,,,Bulldogs,13:42,Warriors vs Bulldogs,2014
48,Line Dropout,Sam Tomkins,,,,Warriors,11:36,Warriors vs Bulldogs,2014
49,Conversion-Made,Shaun Johnson,,,6-0,Warriors,10:26,Warriors vs Bulldogs,2014
50,Try,Sam Tomkins,,,4-0,Warriors,08:46,Warriors vs Bulldogs,2014
51,Linebreak,Thomas Leuluai,,,,Warriors,08:43,Warriors vs Bulldogs,2014
52,Kick Bomb,Thomas Leuluai,,,,Warriors,04:54,Warriors vs Bulldogs,2014
53,Penalty - Marker Not Square,Corey Thompson,,,,Bulldogs,03:40,Warriors vs Bulldogs,2014
54,Line Dropout,Sam Tomkins,,,,Warriors,02:30,Warriors vs Bulldogs,2014
55,KICK OFF,,,,,,00:00,Warriors vs Bulldogs,2014
