,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Knights vs Warriors,2019
1,Penalty - Professional Foul,Agnatius Paasi,,,,Warriors,80:00,Knights vs Warriors,2019
2,Error,Leeson Ah Mau,,,,Warriors,80:00,Knights vs Warriors,2019
3,Sin Bin,Agnatius Paasi,,,,Warriors,80:00,Knights vs Warriors,2019
4,Error,Jesse Ramien,,,,Knights,80:00,Knights vs Warriors,2019
5,Penalty - Scrum Infringement,Adam Blair,,,,Warriors,79:08,Knights vs Warriors,2019
6,Error,Isaiah Papali'i,,,,Warriors,79:00,Knights vs Warriors,2019
7,Error,Ken Maumalo,,,,Warriors,76:52,Knights vs Warriors,2019
8,Conversion-Made,Issac Luke,,,20-24,Warriors,76:43,Knights vs Warriors,2019
9,Video Referee,Try,,,,Warriors,75:53,Knights vs Warriors,2019
10,Try,Sam Lisone,,,20-22,Warriors,75:49,Knights vs Warriors,2019
11,Error,Connor Watson,,,,Knights,75:46,Knights vs Warriors,2019
12,On Report,Jamie Buhrer,,,,Knights,74:48,Knights vs Warriors,2019
13,Penalty - Dangerous Tackle,Jamie Buhrer,,,,Knights,74:24,Knights vs Warriors,2019
14,Error,Isaiah Papali'i,,,,Warriors,72:44,Knights vs Warriors,2019
15,Conversion-Made,Mason Lino,,,20-18,Knights,70:36,Knights vs Warriors,2019
16,Interchange - HIA,,                   Peta Hiku,                   Sam Lisone,,Warriors,70:26,Knights vs Warriors,2019
17,Try,Sione Mata'utia,,,18-18,Knights,69:02,Knights vs Warriors,2019
18,Linebreak,Sione Mata'utia,,,,Knights,69:00,Knights vs Warriors,2019
19,Interchange #7,,                   Josh King,                   Phoenix Crossland,,Knights,68:18,Knights vs Warriors,2019
20,Error,Agnatius Paasi,,,,Warriors,68:11,Knights vs Warriors,2019
21,Error,Mason Lino,,,,Knights,66:09,Knights vs Warriors,2019
22,Interchange #6,,                   Pasami Saulo,                   Herman Ese'ese,,Knights,65:47,Knights vs Warriors,2019
23,Interchange #6,,                   Jazz Tevaga,                   Lachlan Burr,,Warriors,65:25,Knights vs Warriors,2019
24,Error,Ken Maumalo,,,,Warriors,65:19,Knights vs Warriors,2019
25,Error,Jesse Ramien,,,,Knights,64:05,Knights vs Warriors,2019
26,Line Dropout,Kurt Mann,,,,Knights,62:12,Knights vs Warriors,2019
27,Line Dropout,Kurt Mann,,,,Knights,60:46,Knights vs Warriors,2019
28,Kick Bomb,Mason Lino,,,,Knights,59:06,Knights vs Warriors,2019
29,Error,Issac Luke,,,,Warriors,58:06,Knights vs Warriors,2019
30,Interchange #5,,                   Lachlan Burr,                   Leeson Ah Mau,,Warriors,57:18,Knights vs Warriors,2019
31,Interchange #5,,                   Jacob Saifiti,                   James Gavet,,Knights,57:18,Knights vs Warriors,2019
32,Interchange #4,,                   Aidan Guerra,                   Pasami Saulo,,Knights,57:14,Knights vs Warriors,2019
33,Conversion-Made,Issac Luke,,,14-18,Warriors,57:11,Knights vs Warriors,2019
34,Video Referee,Try,,,,Warriors,55:57,Knights vs Warriors,2019
35,Try,Ken Maumalo,,,14-16,Warriors,55:52,Knights vs Warriors,2019
36,Linebreak,Ken Maumalo,,,,Warriors,55:52,Knights vs Warriors,2019
37,Penalty - Dangerous Tackle,Jacob Saifiti,,,,Knights,54:10,Knights vs Warriors,2019
38,Interchange #4,,                   Sam Lisone,                   Agnatius Paasi,,Warriors,52:19,Knights vs Warriors,2019
39,Penalty Shot-Made,Mason Lino,,,14-12,Knights,51:34,Knights vs Warriors,2019
40,Penalty - Slow Peel,Jazz Tevaga,,,,Warriors,50:23,Knights vs Warriors,2019
41,Error,Ken Maumalo,,,,Warriors,49:33,Knights vs Warriors,2019
42,Interchange #3,,                   Herman Ese'ese,                   Josh King,,Knights,49:10,Knights vs Warriors,2019
43,Conversion-Missed,Issac Luke,,,,Warriors,49:10,Knights vs Warriors,2019
44,Try,Ken Maumalo,,,12-12,Warriors,47:33,Knights vs Warriors,2019
45,Linebreak,Ken Maumalo,,,,Warriors,47:33,Knights vs Warriors,2019
46,Line Dropout,Kurt Mann,,,,Knights,46:44,Knights vs Warriors,2019
47,Linebreak,David Fusitu'a,,,,Warriors,45:34,Knights vs Warriors,2019
48,Conversion-Made,Issac Luke,,,12-8,Warriors,44:46,Knights vs Warriors,2019
49,Try,Peta Hiku,,,12-6,Warriors,43:33,Knights vs Warriors,2019
50,Linebreak,Peta Hiku,,,,Warriors,43:31,Knights vs Warriors,2019
51,Penalty - Marker Not Square,Sione Mata'utia,,,,Knights,42:32,Knights vs Warriors,2019
52,Penalty - Offside inside 10m,Jamie Buhrer,,,,Knights,42:01,Knights vs Warriors,2019
53,Penalty - Ball Strip,Herman Ese'ese,,,,Knights,41:15,Knights vs Warriors,2019
54,Interchange - HIA Cleared,,                   Bunty Afoa,                   Jazz Tevaga,,Warriors,40:01,Knights vs Warriors,2019
55,Conversion-Missed,Mason Lino,,,,Knights,40:00,Knights vs Warriors,2019
56,Try,Lachlan Fitzgibbon,,,12-2,Knights,39:59,Knights vs Warriors,2019
57,Linebreak,Jesse Ramien,,,,Knights,39:40,Knights vs Warriors,2019
58,Line Dropout,Kurt Mann,,,,Knights,37:36,Knights vs Warriors,2019
59,Penalty - Obstruction,Connor Watson,,,,Knights,35:37,Knights vs Warriors,2019
60,Kick Bomb,Blake Green,,,,Warriors,35:25,Knights vs Warriors,2019
61,Error,Jesse Ramien,,,,Knights,34:40,Knights vs Warriors,2019
62,Interchange - HIA,,                   Jazz Tevaga,                   Lachlan Burr,,Warriors,31:07,Knights vs Warriors,2019
63,Error,Aidan Guerra,,,,Knights,30:24,Knights vs Warriors,2019
64,Interchange #2,,                   Josh King,                   Aidan Guerra,,Knights,29:40,Knights vs Warriors,2019
65,Penalty - Flop,Isaiah Papali'i,,,,Warriors,29:19,Knights vs Warriors,2019
66,Conversion-Made,Mason Lino,,,8-2,Knights,28:40,Knights vs Warriors,2019
67,Try,Sione Mata'utia,,,6-2,Knights,27:11,Knights vs Warriors,2019
68,Linebreak,Sione Mata'utia,,,,Knights,27:10,Knights vs Warriors,2019
69,Error,Adam Blair,,,,Warriors,26:41,Knights vs Warriors,2019
70,Interchange #1,,                   James Gavet,                   Jacob Saifiti,,Knights,26:03,Knights vs Warriors,2019
71,Interchange #3,,                   Leeson Ah Mau,                   Sam Lisone,,Warriors,25:29,Knights vs Warriors,2019
72,Kick Bomb,Kurt Mann,,,,Knights,24:58,Knights vs Warriors,2019
73,Error,David Fusitu'a,,,,Warriors,23:53,Knights vs Warriors,2019
74,Penalty - Crowding,James Gavet,,,,Knights,22:33,Knights vs Warriors,2019
75,Interchange #2,,                   Agnatius Paasi,                   Bunty Afoa,,Warriors,22:29,Knights vs Warriors,2019
76,Error,Kodi Nikorima,,,,Warriors,19:01,Knights vs Warriors,2019
77,Penalty - Dangerous Tackle,Lachlan Fitzgibbon,,,,Knights,18:01,Knights vs Warriors,2019
78,Kick Bomb,Blake Green,,,,Warriors,16:55,Knights vs Warriors,2019
79,Penalty Shot-Made,Issac Luke,,,2-2,Warriors,15:17,Knights vs Warriors,2019
80,Penalty - Offside inside 10m,Mason Lino,,,,Knights,14:06,Knights vs Warriors,2019
81,Interchange #1,,                   Karl Lawton,                   Issac Luke,,Warriors,13:40,Knights vs Warriors,2019
82,Error,Jamie Buhrer,,,,Knights,13:35,Knights vs Warriors,2019
83,Error,Jesse Ramien,,,,Knights,11:17,Knights vs Warriors,2019
84,Error,Ken Maumalo,,,,Warriors,10:33,Knights vs Warriors,2019
85,Error,Shaun Kenny-Dowall,,,,Knights,09:50,Knights vs Warriors,2019
86,Error,Connor Watson,,,,Knights,08:54,Knights vs Warriors,2019
87,Penalty Shot-Made,Mason Lino,,,2-0,Knights,06:05,Knights vs Warriors,2019
88,Penalty - Slow Peel,Jazz Tevaga,,,,Warriors,04:52,Knights vs Warriors,2019
89,Penalty - Holding Down,Jazz Tevaga,,,,Warriors,03:47,Knights vs Warriors,2019
90,Error,Jazz Tevaga,,,,Warriors,03:09,Knights vs Warriors,2019
91,Penalty - Slow Peel,Kurt Mann,,,,Knights,01:59,Knights vs Warriors,2019
92,Kick Bomb,Blake Green,,,,Warriors,01:00,Knights vs Warriors,2019
93,KICK OFF,,,,,,00:00,Knights vs Warriors,2019
