,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Connor
                
                  Watson",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,31.0,,15.0,123.0,20,,22.0,-,-,-,-,6,-,12.0,3.15s,2,19,-,,-,2,24,39.0,1.6,,72.7%,8.0,3,-,-,5,,-,-,-,-,-,-,-,-,,2,2,-,1,-,-,-,,80:00,-,Knights,16,2019-07-06T09:35:00Z,Knights vs Warriors,2019
1,,"Hymel
                
                  Hunt",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,15.0,,13.0,67.0,5,,24.0,-,-,-,-,1,-,13.0,3.04s,-,-,-,,-,-,-,12.0,-,,100%,4.0,-,-,-,2,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Knights,16,2019-07-06T09:35:00Z,Knights vs Warriors,2019
2,,"Sione
                
                  Mata'utia",12.0,Centre,,80:00,,8,2,-,-,-,-,-,,51.0,,15.0,132.0,-,,45.0,2,-,-,-,1,1,13.0,3.29s,-,-,-,,-,-,2,16.0,0.13,,93.8%,15.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Knights,16,2019-07-06T09:35:00Z,Knights vs Warriors,2019
3,,"Jesse
                
                  Ramien",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,37.0,,9.0,104.0,-,,22.0,1,-,-,-,4,-,3.0,3.43s,-,-,-,,-,-,6,14.0,0.67,,82.6%,19.0,-,4,-,-,,1,6,-,-,-,-,-,-,,4,4,-,-,-,-,-,,80:00,-,Knights,16,2019-07-06T09:35:00Z,Knights vs Warriors,2019
4,,"Shaun
                
                  Kenny-Dowall",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,36.0,,17.0,144.0,23,,35.0,-,-,-,-,6,2,14.0,2.95s,4,41,-,,2,-,5,23.0,0.29,,66.7%,4.0,1,1,-,-,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Knights,16,2019-07-06T09:35:00Z,Knights vs Warriors,2019
5,,"Mason
                
                  Lino",6.0,Five-Eighth,,80:00,,8,-,2,3,2,80%,-,,58.0,,13.0,81.0,-,,10.0,-,-,-,-,2,-,3.0,3.05s,-,-,-,,1,1,29,44.0,2.23,,88.6%,31.0,3,1,-,1,,9,256,-,1,1,-,-,-,,1,3,-,1,-,-,-,,80:00,-,Knights,16,2019-07-06T09:35:00Z,Knights vs Warriors,2019
6,,"Kurt
                
                  Mann",3.0,Halfback,,80:00,,-,-,-,-,-,-,-,,27.0,,5.0,42.0,-,,10.0,-,-,1,-,1,1,3.0,2.97s,1,8,-,,-,-,6,13.0,1.2,,88.2%,15.0,2,-,-,-,,4,132,-,1,1,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Knights,16,2019-07-06T09:35:00Z,Knights vs Warriors,2019
7,,"James
                
                  Gavet",8.0,Prop,,49:00,,-,-,-,-,-,-,-,,36.0,,11.0,122.0,27,,49.0,-,-,-,-,3,9,9.0,3.28s,-,-,-,,-,-,2,14.0,0.18,,86.2%,25.0,4,-,-,-,,-,-,-,-,-,-,-,-,,-,1,-,1,-,-,-,,26:03,22:42,Knights,16,2019-07-06T09:35:00Z,Knights vs Warriors,2019
8,,"Danny
                
                  Levi",9.0,Hooker,,80:00,,-,-,-,-,-,-,-,,46.0,,7.0,57.0,-,,13.0,-,-,-,-,1,1,5.0,2.86s,4,50,-,,-,-,90,92.0,12.86,,89.8%,44.0,3,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Knights,16,2019-07-06T09:35:00Z,Knights vs Warriors,2019
9,,"Josh
                
                  King",16.0,Prop,,49:00,,-,-,-,-,-,-,-,,31.0,,7.0,55.0,-,,24.0,-,-,-,-,-,7,6.0,3.25s,-,-,-,,-,-,-,7.0,-,,93.8%,30.0,2,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,29:40,19:08,Knights,16,2019-07-06T09:35:00Z,Knights vs Warriors,2019
