,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Rabbitohs vs Dragons,2016
1,Penalty Shot-Made,Adam Reynolds,,,34-24,Rabbitohs,80:00,Rabbitohs vs Dragons,2016
2,Penalty - Ball Strip,Jason Nightingale,,,,Dragons,79:03,Rabbitohs vs Dragons,2016
3,Linebreak,Thomas Burgess,,,,Rabbitohs,78:53,Rabbitohs vs Dragons,2016
4,Error,Gareth Widdop,,,,Dragons,78:16,Rabbitohs vs Dragons,2016
5,Conversion-Made,Gareth Widdop,,,32-24,Dragons,77:20,Rabbitohs vs Dragons,2016
6,Try,Will Matthews,,,32-22,Dragons,76:55,Rabbitohs vs Dragons,2016
7,Linebreak,Will Matthews,,,,Dragons,76:53,Rabbitohs vs Dragons,2016
8,Interchange - Sin Bin Return,Bryson Goodwin,,,,Rabbitohs,75:58,Rabbitohs vs Dragons,2016
9,Kick Bomb,Adam Reynolds,,,,Rabbitohs,75:54,Rabbitohs vs Dragons,2016
10,Interchange,,                   Sam Burgess,                   George Burgess,,Rabbitohs,75:03,Rabbitohs vs Dragons,2016
11,Conversion-Made,Adam Reynolds,,,32-18,Rabbitohs,74:55,Rabbitohs vs Dragons,2016
12,Video Referee,Try,,,,Rabbitohs,73:34,Rabbitohs vs Dragons,2016
13,Try,Bryson Goodwin,,,30-18,Rabbitohs,73:31,Rabbitohs vs Dragons,2016
14,Line Dropout,Josh Dugan,,,,Dragons,72:24,Rabbitohs vs Dragons,2016
15,Linebreak,Cody Walker,,,,Rabbitohs,71:28,Rabbitohs vs Dragons,2016
16,Interchange - HIA Cleared,,                   Paul Carter,                   Kyle Turner,,Rabbitohs,71:22,Rabbitohs vs Dragons,2016
17,Interchange,,                   Dunamis Lui,                   Russell Packer,,Dragons,70:15,Rabbitohs vs Dragons,2016
18,Line Dropout,Josh Dugan,,,,Dragons,69:57,Rabbitohs vs Dragons,2016
19,Interchange,,                   Mitch Rein,                   Siliva Havili,,Dragons,66:54,Rabbitohs vs Dragons,2016
20,Interchange,,                   Mike Cooper,                   Tyson Frizell,,Dragons,66:37,Rabbitohs vs Dragons,2016
21,Interchange - Sin Bin Return,Nathan Brown,,,,Rabbitohs,65:41,Rabbitohs vs Dragons,2016
22,Error,Nathan Brown,,,,Rabbitohs,65:41,Rabbitohs vs Dragons,2016
23,Interchange,,                   Jason Clark,                   Nathan Brown,,Rabbitohs,65:15,Rabbitohs vs Dragons,2016
24,Conversion-Made,Adam Reynolds,,,26-18,Rabbitohs,62:58,Rabbitohs vs Dragons,2016
25,Try,Paul Carter,,,24-18,Rabbitohs,61:32,Rabbitohs vs Dragons,2016
26,Interchange - Sin Bin Return,Gareth Widdop,,,,Dragons,61:30,Rabbitohs vs Dragons,2016
27,Error,Gareth Widdop,,,,Dragons,61:30,Rabbitohs vs Dragons,2016
28,Error,Josh Dugan,,,,Dragons,59:36,Rabbitohs vs Dragons,2016
29,Error,Sam Burgess,,,,Rabbitohs,57:48,Rabbitohs vs Dragons,2016
30,Interchange,,                   Russell Packer,                   Leeson Ah Mau,,Dragons,57:01,Rabbitohs vs Dragons,2016
31,Interchange - HIA,,                   Kyle Turner,                   Jack Gosiewski,,Rabbitohs,56:46,Rabbitohs vs Dragons,2016
32,Conversion-Missed,Gareth Widdop,,,,Dragons,54:14,Rabbitohs vs Dragons,2016
33,Interchange,,                   Tyson Frizell,                   Dunamis Lui,,Dragons,53:34,Rabbitohs vs Dragons,2016
34,Try,Kalifa Faifai Loa,,,20-18,Dragons,52:29,Rabbitohs vs Dragons,2016
35,Error,Kyle Turner,,,,Rabbitohs,51:49,Rabbitohs vs Dragons,2016
36,Interchange,,                   Cameron McInnes,                   Luke Keary,,Rabbitohs,51:38,Rabbitohs vs Dragons,2016
37,Interchange,,                   George Burgess,                   Thomas Burgess,,Rabbitohs,51:38,Rabbitohs vs Dragons,2016
38,Kick Bomb,Adam Reynolds,,,,Rabbitohs,50:25,Rabbitohs vs Dragons,2016
39,Conversion-Made,Adam Reynolds,,,20-14,Rabbitohs,47:28,Rabbitohs vs Dragons,2016
40,Video Referee,Try,,,,Rabbitohs,46:37,Rabbitohs vs Dragons,2016
41,Try,Kyle Turner,,,18-14,Rabbitohs,46:33,Rabbitohs vs Dragons,2016
42,Penalty - Slow Peel,Tyson Frizell,,,,Dragons,45:00,Rabbitohs vs Dragons,2016
43,Penalty Shot-Made,Gareth Widdop,,,14-14,Dragons,43:26,Rabbitohs vs Dragons,2016
44,Penalty - Leg Pull,Sam Burgess,,,,Rabbitohs,42:31,Rabbitohs vs Dragons,2016
45,Interchange - Sin Bin Return,Alex Johnston,,,,Rabbitohs,41:15,Rabbitohs vs Dragons,2016
46,Error,Alex Johnston,,,,Rabbitohs,41:15,Rabbitohs vs Dragons,2016
47,Error,George Burgess,,,,Rabbitohs,40:21,Rabbitohs vs Dragons,2016
48,Interchange,,                   Dunamis Lui,                   Russell Packer,,Dragons,40:05,Rabbitohs vs Dragons,2016
49,Interchange - HIA Cleared,,                   Jack Gosiewski,                   Paul Carter,,Rabbitohs,40:01,Rabbitohs vs Dragons,2016
50,Conversion-Made,Adam Reynolds,,,14-12,Rabbitohs,40:00,Rabbitohs vs Dragons,2016
51,Try,Cody Walker,,,12-12,Rabbitohs,39:23,Rabbitohs vs Dragons,2016
52,Kick Bomb,Josh McCrone,,,,Dragons,38:26,Rabbitohs vs Dragons,2016
53,Interchange - HIA Cleared,,                   Leeson Ah Mau,                   Tyson Frizell,,Dragons,36:47,Rabbitohs vs Dragons,2016
54,Penalty - Dangerous Tackle,Dunamis Lui,,,,Dragons,36:27,Rabbitohs vs Dragons,2016
55,Kick Bomb,Adam Reynolds,,,,Rabbitohs,35:27,Rabbitohs vs Dragons,2016
56,Conversion-Missed,Adam Reynolds,,,,Rabbitohs,34:10,Rabbitohs vs Dragons,2016
57,Interchange - HIA,,                   Paul Carter,                   Jack Gosiewski,,Rabbitohs,33:30,Rabbitohs vs Dragons,2016
58,Try,Dane Nielsen,,,8-12,Rabbitohs,32:32,Rabbitohs vs Dragons,2016
59,Linebreak,Dane Nielsen,,,,Rabbitohs,32:31,Rabbitohs vs Dragons,2016
60,Penalty - Ball Strip,Will Matthews,,,,Dragons,31:09,Rabbitohs vs Dragons,2016
61,Penalty Shot-Made,Gareth Widdop,,,4-12,Dragons,29:25,Rabbitohs vs Dragons,2016
62,Penalty - Dangerous Tackle,George Burgess,,,,Rabbitohs,28:26,Rabbitohs vs Dragons,2016
63,Penalty - Offside inside 10m,Jason Clark,,,,Rabbitohs,27:33,Rabbitohs vs Dragons,2016
64,Interchange,,                   Russell Packer,                   Leeson Ah Mau,,Dragons,26:55,Rabbitohs vs Dragons,2016
65,Interchange,,                   Nathan Brown,                   Jason Clark,,Rabbitohs,26:55,Rabbitohs vs Dragons,2016
66,Interchange,,                   Thomas Burgess,                   George Burgess,,Rabbitohs,26:55,Rabbitohs vs Dragons,2016
67,Conversion-Missed,Gareth Widdop,,,,Dragons,26:51,Rabbitohs vs Dragons,2016
68,Try,Timoteo Lafai,,,4-10,Dragons,25:20,Rabbitohs vs Dragons,2016
69,Linebreak,Timoteo Lafai,,,,Dragons,25:14,Rabbitohs vs Dragons,2016
70,Interchange - HIA,,                   Tyson Frizell,                   Dunamis Lui,,Dragons,23:10,Rabbitohs vs Dragons,2016
71,Interchange - Sin Bin Return,Alex Johnston,,,,Rabbitohs,23:05,Rabbitohs vs Dragons,2016
