,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Warriors vs Eels,2017
1,Line Dropout,Corey Norman,,,,Eels,78:29,Warriors vs Eels,2017
2,Linebreak,Blake Ayshford,,,,Warriors,78:06,Warriors vs Eels,2017
3,Penalty - Offside Downtown,Clinton Gutherson,,,,Eels,76:44,Warriors vs Eels,2017
4,Kick Bomb,Kieran Foran,,,,Warriors,75:46,Warriors vs Eels,2017
5,Interchange,,                   Charlie Gubb,                   Sam Lisone,,Warriors,75:11,Warriors vs Eels,2017
6,Error,Manu Ma'u,,,,Eels,74:30,Warriors vs Eels,2017
7,Error,Simon Mannering,,,,Warriors,73:35,Warriors vs Eels,2017
8,Interchange,,                   Tim Mannah,                   Peni Terepo,,Eels,73:27,Warriors vs Eels,2017
9,Error,Brad Takairangi,,,,Eels,72:15,Warriors vs Eels,2017
10,Interchange,,                   Issac Luke,                   Nathaniel Roache,,Warriors,71:16,Warriors vs Eels,2017
11,Error,Issac Luke,,,,Warriors,69:33,Warriors vs Eels,2017
12,Interchange - Sin Bin Return,Issac Luke,,,,Warriors,69:32,Warriors vs Eels,2017
13,Interchange,,                   Simon Mannering,                   James Gavet,,Warriors,68:57,Warriors vs Eels,2017
14,Interchange - HIA,,                   Kaysa Pritchard,                   Siosaia Vave,,Eels,68:14,Warriors vs Eels,2017
15,Interchange,,                   Beau Scott,                   Tim Mannah,,Eels,66:33,Warriors vs Eels,2017
16,Interchange,,                   Peni Terepo,                   Suaia Matagi,,Eels,65:58,Warriors vs Eels,2017
17,Penalty - Leg Pull,Peni Terepo,,,,Eels,64:06,Warriors vs Eels,2017
18,Conversion-Made,Shaun Johnson,,,22-10,Warriors,62:53,Warriors vs Eels,2017
19,Try,Ken Maumalo,,,20-10,Warriors,61:23,Warriors vs Eels,2017
20,Linebreak,Kieran Foran,,,,Warriors,61:17,Warriors vs Eels,2017
21,Error,Ryan Hoffman,,,,Warriors,59:10,Warriors vs Eels,2017
22,Linebreak,Roger Tuivasa-Sheck,,,,Warriors,58:41,Warriors vs Eels,2017
23,Interchange,,                   Ligi Sao,                   Charlie Gubb,,Warriors,58:19,Warriors vs Eels,2017
24,Penalty - Offside Downtown,Simon Mannering,,,,Warriors,56:13,Warriors vs Eels,2017
25,Penalty - Verbal Dissent,Corey Norman,,,,Eels,54:46,Warriors vs Eels,2017
26,Penalty - Shoulder Charge,Corey Norman,,,,Eels,54:36,Warriors vs Eels,2017
27,Interchange,,                   Siosaia Vave,                   Nathan Brown,,Eels,54:07,Warriors vs Eels,2017
28,Kick Bomb,Kieran Foran,,,,Warriors,53:44,Warriors vs Eels,2017
29,Interchange,,                   Sam Lisone,                   Jacob Lillyman,,Warriors,53:43,Warriors vs Eels,2017
30,Error,Semi Radradra,,,,Eels,51:18,Warriors vs Eels,2017
31,Penalty - Ball Strip,Simon Mannering,,,,Warriors,50:36,Warriors vs Eels,2017
32,Error,Kieran Foran,,,,Warriors,49:39,Warriors vs Eels,2017
33,Interchange - Sin Bin Return,Kieran Foran,,,,Warriors,49:38,Warriors vs Eels,2017
34,Penalty - Obstruction,Michael Jennings,,,,Eels,48:25,Warriors vs Eels,2017
35,Penalty - 2nd Effort,Ligi Sao,,,,Warriors,47:15,Warriors vs Eels,2017
36,Interchange,,                   James Gavet,                   Ligi Sao,,Warriors,46:22,Warriors vs Eels,2017
37,Conversion-Missed,Clinton Gutherson,,,,Eels,46:09,Warriors vs Eels,2017
38,Try,Josh Hoffman,,,16-10,Eels,44:35,Warriors vs Eels,2017
39,Linebreak,Josh Hoffman,,,,Eels,44:35,Warriors vs Eels,2017
40,Error,Roger Tuivasa-Sheck,,,,Warriors,43:00,Warriors vs Eels,2017
41,Error,Blake Ayshford,,,,Warriors,41:43,Warriors vs Eels,2017
42,Interchange,,                   Frank Pritchard,                   Tepai Moeroa,,Eels,40:01,Warriors vs Eels,2017
43,Penalty - Dangerous Tackle,Frank Pritchard,,,,Eels,36:24,Warriors vs Eels,2017
44,Conversion-Missed,Shaun Johnson,,,,Warriors,35:50,Warriors vs Eels,2017
45,Try,Bodene Thompson,,,16-6,Warriors,34:15,Warriors vs Eels,2017
46,Linebreak,Bodene Thompson,,,,Warriors,34:14,Warriors vs Eels,2017
47,Penalty - Offside inside 10m,Manu Ma'u,,,,Eels,32:47,Warriors vs Eels,2017
48,Interchange,,                   Nathan Brown,                   Peni Terepo,,Eels,32:21,Warriors vs Eels,2017
49,Conversion-Made,Shaun Johnson,,,12-6,Warriors,31:43,Warriors vs Eels,2017
50,Video Referee,Try,,,,Warriors,30:23,Warriors vs Eels,2017
51,Try,Simon Mannering,,,10-6,Warriors,30:15,Warriors vs Eels,2017
52,Linebreak,Simon Mannering,,,,Warriors,30:15,Warriors vs Eels,2017
53,Line Dropout,Corey Norman,,,,Eels,29:29,Warriors vs Eels,2017
54,Interchange - HIA Cleared,,                   Charlie Gubb,                   James Gavet,,Warriors,28:14,Warriors vs Eels,2017
55,Interchange,,                   Tepai Moeroa,                   Siosaia Vave,,Eels,27:13,Warriors vs Eels,2017
56,Conversion-Made,Shaun Johnson,,,6-6,Warriors,25:59,Warriors vs Eels,2017
57,Interchange - HIA Cleared,,                   Tim Mannah,                   Semi Radradra,,Eels,24:35,Warriors vs Eels,2017
58,Video Referee,Try,,,,Warriors,24:34,Warriors vs Eels,2017
59,Try,Bodene Thompson,,,4-6,Warriors,24:21,Warriors vs Eels,2017
60,Error,Michael Jennings,,,,Eels,22:43,Warriors vs Eels,2017
61,Linebreak,Blake Ayshford,,,,Warriors,22:41,Warriors vs Eels,2017
62,Interchange,,                   Jacob Lillyman,                   Sam Lisone,,Warriors,22:34,Warriors vs Eels,2017
63,Interchange,,                   Suaia Matagi,                   Beau Scott,,Eels,21:48,Warriors vs Eels,2017
64,Conversion-Made,Clinton Gutherson,,,0-6,Eels,20:35,Warriors vs Eels,2017
65,Try,Nathan Brown,,,0-4,Eels,19:17,Warriors vs Eels,2017
66,Linebreak,Nathan Brown,,,,Eels,19:17,Warriors vs Eels,2017
67,Penalty - Hand in the Ruck,Charlie Gubb,,,,Warriors,18:42,Warriors vs Eels,2017
68,Penalty - Dangerous Tackle,Solomone Kata,,,,Warriors,17:31,Warriors vs Eels,2017
69,Kick Bomb,Shaun Johnson,,,,Warriors,17:08,Warriors vs Eels,2017
70,Interchange - Sin Bin Return,David Fusitu'a,,,,Warriors,14:57,Warriors vs Eels,2017
71,Error,David Fusitu'a,,,,Warriors,14:57,Warriors vs Eels,2017
72,Error,Tim Mannah,,,,Eels,13:41,Warriors vs Eels,2017
73,Interchange - HIA,,                   James Gavet,                   Charlie Gubb,,Warriors,12:53,Warriors vs Eels,2017
74,Penalty - Leg Pull,Kaysa Pritchard,,,,Eels,12:15,Warriors vs Eels,2017
75,Error,Frank Pritchard,,,,Eels,12:09,Warriors vs Eels,2017
76,Interchange - Sin Bin Return,Frank Pritchard,,,,Eels,12:08,Warriors vs Eels,2017
77,Penalty - Marker Not Square,Solomone Kata,,,,Warriors,10:50,Warriors vs Eels,2017
78,Kick Bomb,Shaun Johnson,,,,Warriors,10:33,Warriors vs Eels,2017
79,Interchange - HIA,,                   Semi Radradra,                   Tepai Moeroa,,Eels,08:13,Warriors vs Eels,2017
80,Error,Semi Radradra,,,,Eels,08:00,Warriors vs Eels,2017
81,Penalty - Hand in the Ruck,James Gavet,,,,Warriors,06:47,Warriors vs Eels,2017
82,Linebreak,Solomone Kata,,,,Warriors,06:14,Warriors vs Eels,2017
83,Kick Bomb,Brad Takairangi,,,,Eels,05:42,Warriors vs Eels,2017
84,Linebreak,Michael Jennings,,,,Eels,04:02,Warriors vs Eels,2017
85,Error,Ryan Hoffman,,,,Warriors,03:11,Warriors vs Eels,2017
86,Interchange - Sin Bin Return,Ryan Hoffman,,,,Warriors,03:10,Warriors vs Eels,2017
87,Error,Corey Norman,,,,Eels,01:28,Warriors vs Eels,2017
88,Penalty - Slow Peel,Nathan Brown,,,,Eels,00:23,Warriors vs Eels,2017
89,KICK OFF,,,,,,00:00,Warriors vs Eels,2017
