,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Kalyn
                
                  Ponga",1.0,Fullback,,80:00,,12,1,2,2,2,100%,-,,58.0,,14.0,144.0,70,,27.0,-,1,-,-,5,-,6.0,3.29s,-,-,-,,-,6,24,42.0,1.71,,75%,3.0,1.0,-,-,2,,6,179,1,-,1,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Knights,14,2018-06-09T07:30:00Z,Knights vs Roosters,2018
1,,"Ken
                
                  Sio",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,12.0,,12.0,111.0,21,,48.0,-,-,-,-,-,-,12.0,2.97s,-,-,-,,-,-,7,20.0,0.58,,66.7%,2.0,1.0,-,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Knights,14,2018-06-09T07:30:00Z,Knights vs Roosters,2018
2,,"Sione
                
                  Mata'utia",3.0,Centre,,80:00,,4,1,-,-,-,-,-,,65.0,,6.0,74.0,-,,13.0,2,-,1,-,6,-,3.0,3.49s,-,-,-,,-,1,7,11.0,1.17,,96.4%,27.0,1.0,-,-,-,,-,-,-,-,-,-,-,-,,2,1,-,1,-,-,-,,80:00,-,Knights,14,2018-06-09T07:30:00Z,Knights vs Roosters,2018
3,,"Cory
                
                  Denniss",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,10.0,,10.0,91.0,-,,42.0,-,-,-,-,-,4,9.0,2.81s,1,4,-,,-,-,8,16.0,0.8,,72.2%,13.0,4.0,1,-,-,,-,-,-,-,-,-,-,-,,1,1,-,1,-,-,-,,80:00,-,Knights,14,2018-06-09T07:30:00Z,Knights vs Roosters,2018
4,,"Shaun
                
                  Kenny-Dowall",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,17.0,,15.0,118.0,9,,45.0,-,-,-,-,1,2,14.0,2.44s,1,7,-,,-,-,5,22.0,0.33,,62.5%,5.0,2.0,1,1,2,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Knights,14,2018-06-09T07:30:00Z,Knights vs Roosters,2018
5,,"Connor
                
                  Watson",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,29.0,,14.0,148.0,10,,48.0,-,1,-,-,3,-,12.0,3.08s,-,-,1,,-,7,21,34.0,1.5,,83.3%,10.0,2.0,-,-,-,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Knights,14,2018-06-09T07:30:00Z,Knights vs Roosters,2018
6,,"Jack
                
                  Cogger",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,37.0,,8.0,56.0,-,,20.0,-,-,-,-,1,-,7.0,3.09s,-,-,-,,-,4,34,55.0,4.25,,90.9%,10.0,1.0,-,-,-,,14,383,1,3,3,-,2,2,,-,-,-,-,-,-,-,,80:00,-,Knights,14,2018-06-09T07:30:00Z,Knights vs Roosters,2018
7,,"Herman
                
                  Ese'ese",8.0,Prop,,52:00,,-,-,-,-,-,-,-,,46.0,,19.0,189.0,75,,70.0,-,-,-,-,1,13,16.0,3.6s,-,-,-,,-,1,7,25.0,0.37,,91.2%,31.0,3.0,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,18:46,33:06,Knights,14,2018-06-09T07:30:00Z,Knights vs Roosters,2018
8,,"Slade
                
                  Griffin",9.0,Hooker,,59:00,,-,-,-,-,-,-,-,,50.0,,6.0,57.0,-,,27.0,-,-,-,-,-,4,6.0,2.19s,2,16,-,,-,4,55,59.0,9.17,,97.7%,42.0,1.0,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,46:54,11:48,Knights,14,2018-06-09T07:30:00Z,Knights vs Roosters,2018
9,,"Josh
                
                  King",17.0,Prop,,39:00,,-,-,-,-,-,-,-,,34.0,,8.0,56.0,-,,17.0,-,-,-,-,-,7,7.0,3.6s,-,-,-,,-,-,2,9.0,0.25,,97.1%,33.0,1.0,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,23:29,15:52,Knights,14,2018-06-09T07:30:00Z,Knights vs Roosters,2018
10,,"Lachlan
                
                  Fitzgibbon",11.0,2nd Row,,80:00,,-,-,-,-,-,-,-,,37.0,,8.0,68.0,-,,26.0,-,-,-,-,1,6,7.0,3.19s,1,11,-,,-,-,2,9.0,0.25,,90%,36.0,2.0,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,2,-,-,-,,80:00,-,Knights,14,2018-06-09T07:30:00Z,Knights vs Roosters,2018
11,,"Mitchell
                
                  Barnett",12.0,2nd Row,,80:00,,-,-,-,-,-,-,-,,65.0,,13.0,114.0,-,,37.0,-,-,-,-,2,12,7.0,2.52s,-,-,-,,3,2,2,13.0,0.15,,95.2%,40.0,1.0,1,-,1,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Knights,14,2018-06-09T07:30:00Z,Knights vs Roosters,2018
