,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Knights vs Rabbitohs,2017
1,Interchange - Sin Bin Return,Trent Hodkinson,,,,Knights,80:00,Knights vs Rabbitohs,2017
2,Error,Nathan Ross,,,,Knights,79:44,Knights vs Rabbitohs,2017
3,Error,Peter Mata'utia,,,,Knights,78:54,Knights vs Rabbitohs,2017
4,Conversion-Made,Brock Lamb,,,18-24,Knights,77:57,Knights vs Rabbitohs,2017
5,Video Referee,Try,,,,Knights,77:33,Knights vs Rabbitohs,2017
6,Try,Ken Sio,,,16-24,Knights,77:29,Knights vs Rabbitohs,2017
7,Line Dropout,Adam Reynolds,,,,Rabbitohs,76:37,Knights vs Rabbitohs,2017
8,Error,Alex Johnston,,,,Rabbitohs,76:01,Knights vs Rabbitohs,2017
9,Kick Bomb,Brock Lamb,,,,Knights,75:50,Knights vs Rabbitohs,2017
10,Interchange,,                   Josh Starling,                   Jack Stockwell,,Knights,74:55,Knights vs Rabbitohs,2017
11,Error,Bryson Goodwin,,,,Rabbitohs,74:26,Knights vs Rabbitohs,2017
12,Interchange,,                   Sam Burgess,                   John Sutton,,Rabbitohs,73:43,Knights vs Rabbitohs,2017
13,Penalty Shot-Made,Adam Reynolds,,,12-24,Rabbitohs,72:49,Knights vs Rabbitohs,2017
14,Penalty - Working on the Ground,Josh Starling,,,,Knights,71:12,Knights vs Rabbitohs,2017
15,Interchange,,,,,Knights,69:40,Knights vs Rabbitohs,2017
16,Sin Bin,Trent Hodkinson,,,,Knights,69:40,Knights vs Rabbitohs,2017
17,Penalty - Verbal Dissent,Trent Hodkinson,,,,Knights,69:36,Knights vs Rabbitohs,2017
18,Penalty - Flop,Josh Starling,,,,Knights,69:23,Knights vs Rabbitohs,2017
19,Error,Trent Hodkinson,,,,Knights,69:16,Knights vs Rabbitohs,2017
20,Interchange - Sin Bin Return,Robbie Farah,,,,Rabbitohs,68:35,Knights vs Rabbitohs,2017
21,Error,Robbie Farah,,,,Rabbitohs,68:35,Knights vs Rabbitohs,2017
22,Interchange,,                   Zane Musgrove,                   Robbie Farah,,Rabbitohs,68:21,Knights vs Rabbitohs,2017
23,Error,Angus Crichton,,,,Rabbitohs,67:06,Knights vs Rabbitohs,2017
24,Error,Sam Stone,,,,Knights,66:00,Knights vs Rabbitohs,2017
