,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Tuimoala
                
                  Lolohea",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,49.0,,11.0,99.0,49,,35.0,-,-,-,-,10,-,-,-,1,16,-,,-,-,8,19.0,0.73,,100%,3.0,-,-,-,2,,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,,80:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
1,,"Jonathan
                
                  Wright",2.0,Winger,,80:00,,4,1,-,-,-,-,-,,26.0,,10.0,113.0,23,,32.0,-,-,-,-,2,1,-,-,-,-,-,,-,-,-,10.0,-,,71.4%,5.0,2,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
2,,"David
                
                  Fusitu'a",3.0,Centre,,71:00,,4,1,-,-,-,-,-,,38.0,,5.0,44.0,-,,9.0,1,-,-,-,3,-,-,-,-,-,-,,-,1,2,7.0,0.4,,89.5%,17.0,2,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,71:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
3,,"Solomone
                
                  Kata",4.0,Centre,,80:00,,4,1,-,-,-,-,-,,24.0,,7.0,55.0,-,,16.0,-,-,-,-,2,-,-,-,2,14,-,,-,-,4,13.0,0.57,,73.3%,11.0,3,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
4,,"Manu
                
                  Vatuvei",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,35.0,,12.0,136.0,29,,55.0,-,-,1,-,3,-,-,-,-,-,-,,-,-,1,17.0,0.08,,90%,9.0,1,-,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
5,,"Chad
                
                  Townsend",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,37.0,,10.0,80.0,14,,15.0,-,-,-,-,2,-,-,-,1,11,-,,-,8,38,52.0,3.8,,89.5%,17.0,1,1,-,-,,11,209,-,5,1,-,1,-,,-,-,-,1,-,-,-,,80:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
6,,"Shaun
                
                  Johnson",7.0,Halfback,,80:00,,8,-,4,5,-,80%,-,,60.0,,10.0,90.0,6,,9.0,1,2,2,-,1,-,-,-,-,-,-,,-,10,44,52.0,4.4,,79.2%,19.0,1,4,-,-,,7,150,-,1,1,-,2,-,,-,1,-,1,-,-,-,,80:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
7,,"Jacob
                
                  Lillyman",8.0,Prop,,22:00,,-,-,-,-,-,-,-,,15.0,,8.0,59.0,9,,17.0,-,-,-,-,-,7,-,-,-,-,-,,-,-,1,9.0,0.12,,100%,10.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,22:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
8,,"Thomas
                
                  Leuluai",9.0,Hooker,,60:00,,-,-,-,-,-,-,-,,41.0,,4.0,47.0,-,,9.0,-,1,1,-,3,3,-,-,1,14,-,,-,5,67,70.0,16.75,,95.8%,23.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,60:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
9,,"Ben
                
                  Matulino",10.0,Prop,,47:00,,4,1,-,-,-,-,-,,68.0,,19.0,150.0,11,,57.0,1,-,-,-,4,18,-,-,-,-,-,,3,-,2,21.0,0.11,,93.1%,27.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,47:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
10,,"Bodene
                
                  Thompson",11.0,2nd Row,,78:00,,4,1,-,-,-,-,-,,58.0,,17.0,125.0,-,,45.0,1,-,-,-,1,16,-,-,-,-,-,,1,-,1,18.0,0.06,,84.6%,33.0,2,4,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,78:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
11,,"Ryan
                
                  Hoffman",12.0,2nd Row,,46:00,,-,-,-,-,-,-,-,,16.0,,9.0,71.0,-,,27.0,-,-,-,-,-,9,-,-,-,-,-,,1,-,2,12.0,0.22,,90%,9.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,46:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
12,,"Simon
                
                  Mannering",13.0,Lock,,80:00,,-,-,-,-,-,-,-,,53.0,,14.0,96.0,-,,20.0,-,-,-,-,2,13,-,-,-,-,-,,1,2,11,23.0,0.79,,86.4%,38.0,1,5,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
13,,"Nathan
                
                  Friend",14.0,Interchange,,39:00,,-,-,-,-,-,-,-,,39.0,,12.0,80.0,-,,12.0,1,-,1,-,2,3,-,-,8,61,-,,-,6,56,61.0,4.67,,94.1%,16.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,39:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
14,,"Raymond
                
                  Faitala-Mariner",15.0,Interchange,,35:00,,-,-,-,-,-,-,-,,16.0,,3.0,21.0,-,,9.0,-,-,-,-,1,3,-,-,-,-,-,,-,-,2,5.0,0.67,,86.7%,13.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,35:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
15,,"Sam
                
                  Lisone",16.0,Interchange,,40:00,,-,-,-,-,-,-,-,,41.0,,12.0,102.0,-,,25.0,-,-,-,-,5,12,-,-,-,-,-,,-,5,3,15.0,0.25,,94.7%,18.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,,40:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
16,,"Sam
                
                  Rapira",17.0,Interchange,,33:00,,-,-,-,-,-,-,-,,25.0,,12.0,103.0,13,,30.0,-,-,-,-,-,11,-,-,-,-,-,,1,-,4,16.0,0.33,,88.2%,15.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,33:00,-,Warriors,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
0,,"Josh
                
                  Hoffman",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,35.0,,12,81,29,,23,-,-,-,-,3,-,-,-,-,-,-,,-,4,5,17.0,0.42,,90.9%,10,1,-,-,2,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Titans,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
1,,"Anthony
                
                  Don",2.0,Winger,,80:00,,4,1,-,-,-,-,-,,35.0,,9,144,-,,29,2,-,-,-,2,-,-,-,-,-,-,,-,-,1,11.0,0.11,,-,-,1,-,-,1,,1,10,-,-,1,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Titans,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
2,,"James
                
                  Roberts",3.0,Centre,,80:00,,4,1,-,-,-,-,-,,39.0,,12,111,-,,18,1,-,-,-,2,-,-,-,-,-,-,,-,2,10,20.0,0.83,,91.7%,11,1,-,-,-,,1,26,-,-,-,-,-,1,,-,1,-,-,-,-,-,,80:00,-,Titans,8,2015-04-25T01:45:00Z,Warriors vs Titans,2015
