,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Jason
                
                  Nightingale",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,34.0,,16.0,143.0,43,,45.0,-,-,-,-,2,-,10.0,2.74s,3,26,-,,2,3,10,27.0,0.62,,100%,7.0,-,-,-,1,,2,51,-,-,-,-,-,1,,-,-,-,-,-,-,-,,80:00,-,Dragons,10,2017-05-12T08:00:00Z,Dragons vs Sharks,2017
1,,"Nene
                
                  Macdonald",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,27.0,,12.0,98.0,16,,35.0,-,-,-,-,3,-,11.0,3.07s,3,31,-,,1,4,6,19.0,0.5,,83.3%,10.0,2,-,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,10,2017-05-12T08:00:00Z,Dragons vs Sharks,2017
2,,"Euan
                
                  Aitken",3.0,Centre,,20:00,,-,-,-,-,-,-,-,,12.0,,5.0,44.0,-,,19.0,-,-,-,-,-,-,5.0,3.78s,-,-,-,,-,-,1,5.0,0.2,,100%,8.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,19:50,-,Dragons,10,2017-05-12T08:00:00Z,Dragons vs Sharks,2017
3,,"Timoteo
                
                  Lafai",4.0,Centre,,80:00,,6,-,2,2,1,100%,-,,39.0,,18.0,158.0,-,,51.0,-,-,-,-,3,1,10.0,3.22s,2,11,-,,6,2,9,25.0,0.5,,70%,7.0,3,-,-,-,,1,8,-,-,1,-,-,-,,1,1,-,1,-,-,-,,80:00,-,Dragons,10,2017-05-12T08:00:00Z,Dragons vs Sharks,2017
4,,"Taane
                
                  Milne",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,19.0,,13.0,123.0,-,,50.0,-,-,-,-,3,-,11.0,2.97s,-,-,-,,1,-,2,14.0,0.15,,66.7%,6.0,2,1,-,-,,-,-,-,-,-,-,-,-,,2,2,-,1,-,-,-,,80:00,-,Dragons,10,2017-05-12T08:00:00Z,Dragons vs Sharks,2017
5,,"Kurt
                
                  Mann",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,8.0,,7.0,40.0,-,,11.0,-,-,-,-,1,-,5.0,3.58s,-,-,-,,1,4,13,21.0,1.86,,63.6%,7.0,3,1,-,-,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Dragons,10,2017-05-12T08:00:00Z,Dragons vs Sharks,2017
6,,"Josh
                
                  McCrone",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,45.0,,9.0,44.0,-,,11.0,-,-,-,-,-,-,3.0,2.31s,1,11,-,,1,3,26,51.0,2.89,,72%,18.0,4,3,-,-,,21,593,1,4,1,-,5,1,,-,-,-,-,-,-,-,,80:00,-,Dragons,10,2017-05-12T08:00:00Z,Dragons vs Sharks,2017
7,,"Russell
                
                  Packer",8.0,Prop,,48:00,,4,1,-,-,-,-,-,,58.0,,8.0,91.0,14,,41.0,1,-,-,-,2,7,7.0,2.94s,-,-,-,,-,-,1,9.0,0.12,,92.1%,35.0,2,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,24:34,22:52,Dragons,10,2017-05-12T08:00:00Z,Dragons vs Sharks,2017
8,,"Cameron
                
                  McInnes",9.0,Hooker,,80:00,,-,-,-,-,-,-,-,,60.0,,5.0,25.0,-,,6.0,-,1,1,-,2,-,2.0,3.3s,5,25,-,,-,3,127,128.0,25.4,,97.9%,47.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,10,2017-05-12T08:00:00Z,Dragons vs Sharks,2017
9,,"Paul
                
                  Vaughan",10.0,Prop,,50:00,,4,1,-,-,-,-,-,,74.0,,19.0,187.0,13,,83.0,1,1,1,-,3,18,16.0,3.61s,-,-,-,,2,2,-,19.0,-,,96.3%,26.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,30:30,18:56,Dragons,10,2017-05-12T08:00:00Z,Dragons vs Sharks,2017
