,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Panthers vs Dragons,2013
1,Conversion-Made,Luke Walsh,,,25-10,Panthers,80:00,Panthers vs Dragons,2013
2,Try,James Segeyaro,,,23-10,Panthers,78:33,Panthers vs Dragons,2013
3,Interchange - Sin Bin Return,Chase Stanley,,,,Dragons,78:23,Panthers vs Dragons,2013
4,Conversion-Made,Luke Walsh,,,19-10,Panthers,77:44,Panthers vs Dragons,2013
5,Try,James Roberts,,,17-10,Panthers,76:21,Panthers vs Dragons,2013
6,Penalty - 2nd Effort,Michael Weyman,,,,Dragons,75:05,Panthers vs Dragons,2013
7,Interchange - Sin Bin Return,James Roberts,,,,Panthers,73:09,Panthers vs Dragons,2013
8,Interchange - Sin Bin Return,James Roberts,,,,Panthers,71:02,Panthers vs Dragons,2013
9,Kick Bomb,Chase Stanley,,,,Dragons,69:27,Panthers vs Dragons,2013
10,Conversion-Missed,Josh Dugan,,,,Dragons,65:47,Panthers vs Dragons,2013
11,Try,Chase Stanley,,,13-10,Dragons,64:24,Panthers vs Dragons,2013
12,Linebreak,Chase Stanley,,,,Dragons,64:24,Panthers vs Dragons,2013
13,Interchange - Sin Bin Return,Lewis Brown,,,,Panthers,63:21,Panthers vs Dragons,2013
14,Interchange - Sin Bin Return,Jason Nightingale,,,,Dragons,62:20,Panthers vs Dragons,2013
15,Penalty - Marker Not Square,James Segeyaro,,,,Panthers,57:52,Panthers vs Dragons,2013
16,Kick Bomb,Nathan Fien,,,,Dragons,52:45,Panthers vs Dragons,2013
17,Conversion-Made,Luke Walsh,,,13-6,Panthers,50:53,Panthers vs Dragons,2013
18,Try,Brad Tighe,,,11-6,Panthers,48:48,Panthers vs Dragons,2013
19,Interchange - Sin Bin Return,Josh Dugan,,,,Dragons,47:53,Panthers vs Dragons,2013
20,Penalty - 2nd Effort,Michael Weyman,,,,Dragons,43:38,Panthers vs Dragons,2013
21,Line Dropout,Josh Dugan,,,,Dragons,43:07,Panthers vs Dragons,2013
22,Drop Goal-Made,Luke Walsh,,,7-6,Panthers,39:35,Panthers vs Dragons,2013
23,Drop Goal-Missed,Matt Moylan,,,,Panthers,39:09,Panthers vs Dragons,2013
24,Penalty - Dangerous Tackle,Nathan Green,,,,Dragons,36:12,Panthers vs Dragons,2013
25,Interchange - Sin Bin Return,James Segeyaro,,,,Panthers,34:35,Panthers vs Dragons,2013
26,Interchange - Sin Bin Return,Matt Prior,,,,Dragons,32:22,Panthers vs Dragons,2013
27,Interchange - Sin Bin Return,Brad Tighe,,,,Panthers,30:52,Panthers vs Dragons,2013
28,Line Dropout,Josh Dugan,,,,Dragons,29:14,Panthers vs Dragons,2013
29,Penalty - Hand in the Ruck,Matt Prior,,,,Dragons,27:15,Panthers vs Dragons,2013
30,Line Dropout,Luke Walsh,,,,Panthers,25:57,Panthers vs Dragons,2013
31,Interchange - Sin Bin Return,Matt Moylan,,,,Panthers,25:23,Panthers vs Dragons,2013
32,Conversion-Made,Luke Walsh,,,6-6,Panthers,24:54,Panthers vs Dragons,2013
33,Try,Matt Moylan,,,4-6,Panthers,23:39,Panthers vs Dragons,2013
34,Line Dropout,Josh Dugan,,,,Dragons,22:48,Panthers vs Dragons,2013
35,Linebreak,Kevin Kingston,,,,Panthers,22:01,Panthers vs Dragons,2013
36,Kick Bomb,Luke Walsh,,,,Panthers,14:53,Panthers vs Dragons,2013
37,Interchange - Sin Bin Return,Luke Walsh,,,,Panthers,12:58,Panthers vs Dragons,2013
38,Conversion-Made,Josh Dugan,,,0-6,Dragons,08:20,Panthers vs Dragons,2013
39,Try,Jack de Belin,,,0-4,Dragons,07:29,Panthers vs Dragons,2013
40,Linebreak,Jack de Belin,,,,Dragons,07:29,Panthers vs Dragons,2013
41,Interchange - Sin Bin Return,Tim Grant,,,,Panthers,07:08,Panthers vs Dragons,2013
42,Line Dropout,Luke Walsh,,,,Panthers,06:00,Panthers vs Dragons,2013
43,KICK OFF,,,,,,00:00,Panthers vs Dragons,2013
