,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Dane
                
                  Gagai",3.0,Fullback,,80:00,,-,-,-,-,-,-,-,,29.0,,16,128,32,,40,-,-,-,-,5,-,14,3.82s,6,63,-,,1,3,9,24,0.56,,58.3%,7.0,5,-,-,1,,3,39,-,-,2,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Knights,10,2017-05-14T04:00:00Z,Knights vs Raiders,2017
1,,"Ken
                
                  Sio",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,14.0,,11,101,-,,28,-,-,-,-,2,-,9,3.31s,2,22,-,,-,-,-,11,-,,57.1%,4.0,1,2,-,-,,-,-,-,-,-,-,-,-,,2,-,-,-,-,-,-,,80:00,-,Knights,10,2017-05-14T04:00:00Z,Knights vs Raiders,2017
2,,"Joe
                
                  Wardle",15.0,Centre,,80:00,,4,1,-,-,-,-,-,,35.0,,8,55,-,,9,1,-,-,-,3,-,7,3.25s,-,-,-,,-,-,-,9,-,,83.3%,15.0,2,1,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Knights,10,2017-05-14T04:00:00Z,Knights vs Raiders,2017
3,,"Peter
                
                  Mata'utia",4.0,Centre,,80:00,,4,1,-,-,-,-,-,,41.0,,6,43,1,,8,1,1,2,-,3,-,5,5.22s,1,7,-,,-,-,3,10,0.5,,77.8%,14.0,4,-,-,-,,1,14,-,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Knights,10,2017-05-14T04:00:00Z,Knights vs Raiders,2017
4,,"Nathan
                
                  Ross",5.0,Winger,,80:00,,4,1,-,-,-,-,-,,26.0,,13,138,20,,48,1,-,-,-,1,-,12,3.44s,8,83,-,,-,4,6,18,0.46,,50%,2.0,1,1,-,-,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Knights,10,2017-05-14T04:00:00Z,Knights vs Raiders,2017
5,,"Brock
                
                  Lamb",6.0,Five-Eighth,,80:00,,14,1,5,6,-,71.43%,-,,37.0,,5,38,-,,16,-,1,-,-,1,-,3,3.67s,-,-,-,,-,4,20,29,4,,84.6%,11.0,1,1,-,-,,5,88,-,-,1,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Knights,10,2017-05-14T04:00:00Z,Knights vs Raiders,2017
6,,"Jaelen
                
                  Feeney",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,21.0,,10,64,-,,11,-,1,1,-,1,-,4,3.52s,-,-,-,,-,7,34,42,3.4,,54.5%,6.0,2,3,-,-,,4,101,-,1,-,-,-,1,,1,-,-,-,-,-,-,,80:00,-,Knights,10,2017-05-14T04:00:00Z,Knights vs Raiders,2017
7,,"Daniel
                
                  Saifiti",8.0,Prop,,60:00,,-,-,-,-,-,-,-,,50.0,,21,185,-,,70,-,-,-,-,3,20,15,3.09s,-,-,-,,2,-,1,21,0.05,,95.8%,23.0,-,1,-,-,,-,-,-,-,-,-,-,-,,1,-,-,1,-,-,-,,54:46,04:51,Knights,10,2017-05-14T04:00:00Z,Knights vs Raiders,2017
8,,"Danny
                
                  Levi",9.0,Hooker,,57:00,,-,-,-,-,-,-,-,,27.0,,11,62,-,,6,-,-,-,-,-,1,3,4.19s,10,55,-,,1,3,65,69,5.91,,81.8%,27.0,4,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,46:04,10:41,Knights,10,2017-05-14T04:00:00Z,Knights vs Raiders,2017
9,,"Josh
                
                  Starling",10.0,Prop,,43:00,,-,-,-,-,-,-,-,,29.0,,13,115,24,,38,-,1,1,-,-,10,12,3.52s,-,-,-,,-,-,1,14,0.08,,81.2%,13.0,1,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,22:33,20:22,Knights,10,2017-05-14T04:00:00Z,Knights vs Raiders,2017
