,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Bulldogs vs Panthers,2019
1,Error,Dylan Edwards,,,,Panthers,79:58,Bulldogs vs Panthers,2019
2,Penalty - Ball Strip,Jack Cogger,,,,Bulldogs,79:14,Bulldogs vs Panthers,2019
3,Error,James Fisher-Harris,,,,Panthers,77:33,Bulldogs vs Panthers,2019
4,Line Dropout,Nick Meaney,,,,Bulldogs,77:24,Bulldogs vs Panthers,2019
5,Interchange #8,,                   Dylan Napa,                   Danny Fualalo,,Bulldogs,74:35,Bulldogs vs Panthers,2019
6,Error,Brent Naden,,,,Panthers,74:30,Bulldogs vs Panthers,2019
7,On Report,James Maloney,,,,Panthers,73:21,Bulldogs vs Panthers,2019
8,Error,Lachlan Lewis,,,,Bulldogs,73:00,Bulldogs vs Panthers,2019
9,Error,James Maloney,,,,Panthers,72:15,Bulldogs vs Panthers,2019
10,Interchange #7,,                   Reagan Campbell-Gillard,                   Moses Leota,,Panthers,71:36,Bulldogs vs Panthers,2019
11,Interchange #7,,                   Renouf Toomaga,                   Aiden Tolman,,Bulldogs,70:50,Bulldogs vs Panthers,2019
12,Error,Liam Martin,,,,Panthers,70:40,Bulldogs vs Panthers,2019
13,Line Dropout,Nick Meaney,,,,Bulldogs,70:05,Bulldogs vs Panthers,2019
14,Error,Jack Cogger,,,,Bulldogs,68:04,Bulldogs vs Panthers,2019
15,Kick Bomb,James Maloney,,,,Panthers,66:19,Bulldogs vs Panthers,2019
16,Penalty - Offside inside 10m,Jack Cogger,,,,Bulldogs,64:43,Bulldogs vs Panthers,2019
17,Error,Reimis Smith,,,,Bulldogs,64:10,Bulldogs vs Panthers,2019
18,Kick Bomb,James Maloney,,,,Panthers,64:06,Bulldogs vs Panthers,2019
19,Conversion-Made,Kerrod Holland,,,16-8,Bulldogs,62:12,Bulldogs vs Panthers,2019
20,Video Referee,Try,,,,Bulldogs,61:36,Bulldogs vs Panthers,2019
21,Try,Jack Cogger,,,14-8,Bulldogs,61:29,Bulldogs vs Panthers,2019
22,Linebreak,Jack Cogger,,,,Bulldogs,61:28,Bulldogs vs Panthers,2019
23,Error,Nathan Cleary,,,,Panthers,60:40,Bulldogs vs Panthers,2019
24,Error,Brent Naden,,,,Panthers,58:57,Bulldogs vs Panthers,2019
25,Penalty - Slow Peel,Mitchell Kenny,,,,Panthers,57:54,Bulldogs vs Panthers,2019
26,Interchange #6,,                   Jarome Luai,                   James Tamou,,Panthers,57:43,Bulldogs vs Panthers,2019
27,Interchange #6,,                   Aiden Tolman,                   Renouf Toomaga,,Bulldogs,57:40,Bulldogs vs Panthers,2019
28,Error,Liam Martin,,,,Panthers,57:34,Bulldogs vs Panthers,2019
29,Error,Will Hopoate,,,,Bulldogs,56:53,Bulldogs vs Panthers,2019
30,Kick Bomb,Nathan Cleary,,,,Panthers,56:45,Bulldogs vs Panthers,2019
31,Interchange #5,,                   Chris Smith,                   Adam Elliott,,Bulldogs,55:06,Bulldogs vs Panthers,2019
32,Kick Bomb,Nathan Cleary,,,,Panthers,54:56,Bulldogs vs Panthers,2019
33,Interchange #5,,                   Wayde Egan,                   Mitchell Kenny,,Panthers,54:07,Bulldogs vs Panthers,2019
34,Error,Lachlan Lewis,,,,Bulldogs,53:46,Bulldogs vs Panthers,2019
35,Interchange #4,,                   Danny Fualalo,                   Dylan Napa,,Bulldogs,52:27,Bulldogs vs Panthers,2019
36,Interchange #4,,                   Moses Leota,                   Jarome Luai,,Panthers,51:56,Bulldogs vs Panthers,2019
37,Error,Jeremy Marshall-King,,,,Bulldogs,49:42,Bulldogs vs Panthers,2019
38,Conversion-Missed,Kerrod Holland,,,,Bulldogs,49:21,Bulldogs vs Panthers,2019
39,Try,Nick Meaney,,,10-8,Bulldogs,47:57,Bulldogs vs Panthers,2019
