,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Panthers vs Knights,2014
1,Conversion-Made,Peter Wallace,,,30-8,Panthers,76:33,Panthers vs Knights,2014
2,Try,Jeremy Latimore,,,28-8,Panthers,75:33,Panthers vs Knights,2014
3,Penalty - Dangerous Tackle,Joseph Leilua,,,,Knights,72:02,Panthers vs Knights,2014
4,Linebreak,Jeremy Smith,,,,Knights,71:48,Panthers vs Knights,2014
5,Kick Bomb,Michael Dobson,,,,Knights,67:41,Panthers vs Knights,2014
6,Kick Bomb,Michael Dobson,,,,Knights,66:01,Panthers vs Knights,2014
7,Conversion-Made,Peter Wallace,,,24-8,Panthers,63:22,Panthers vs Knights,2014
8,Try,Adam Docker,,,22-8,Panthers,62:17,Panthers vs Knights,2014
9,40/20 Kick,Tyrone Roberts,,,,Knights,61:20,Panthers vs Knights,2014
10,Kick Bomb,Jamie Soward,,,,Panthers,60:37,Panthers vs Knights,2014
11,Line Dropout,Matt Moylan,,,,Panthers,58:50,Panthers vs Knights,2014
12,Interchange - Sin Bin Return,Tyrone Peachey,,,,Panthers,54:14,Panthers vs Knights,2014
13,Interchange - Sin Bin Return,James McManus,,,,Knights,51:50,Panthers vs Knights,2014
14,Kick Bomb,Peter Wallace,,,,Panthers,49:29,Panthers vs Knights,2014
15,Conversion-Made,Peter Wallace,,,18-8,Panthers,48:13,Panthers vs Knights,2014
16,Try,Josh Mansour,,,16-8,Panthers,46:50,Panthers vs Knights,2014
17,Linebreak,Josh Mansour,,,,Panthers,46:50,Panthers vs Knights,2014
18,40/20 Kick,Jamie Soward,,,,Panthers,45:29,Panthers vs Knights,2014
19,Conversion-Made,Peter Wallace,,,12-8,Panthers,44:29,Panthers vs Knights,2014
20,Try,Josh Mansour,,,10-8,Panthers,43:00,Panthers vs Knights,2014
21,Linebreak,Josh Mansour,,,,Panthers,42:55,Panthers vs Knights,2014
22,Penalty - Crowding,Chris Houston,,,,Knights,42:22,Panthers vs Knights,2014
23,Penalty Shot-Made,Tyrone Roberts,,,6-8,Knights,40:00,Panthers vs Knights,2014
24,Penalty - Offside Downtown,James Segeyaro,,,,Panthers,40:00,Panthers vs Knights,2014
25,Conversion-Made,Jamie Soward,,,6-6,Panthers,38:59,Panthers vs Knights,2014
26,Try,Elijah Taylor,,,4-6,Panthers,37:36,Panthers vs Knights,2014
27,Interchange - Sin Bin Return,Michael Dobson,,,,Knights,32:52,Panthers vs Knights,2014
28,Conversion-Made,Kurt Gidley,,,0-6,Knights,32:32,Panthers vs Knights,2014
29,Try,Beau Scott,,,0-4,Knights,31:09,Panthers vs Knights,2014
30,Linebreak,Beau Scott,,,,Knights,31:07,Panthers vs Knights,2014
31,Penalty - Holding Down,Peter Wallace,,,,Panthers,30:19,Panthers vs Knights,2014
32,Kick Bomb,Jamie Soward,,,,Panthers,29:41,Panthers vs Knights,2014
33,Penalty - Offside inside 10m,Joseph Leilua,,,,Knights,26:01,Panthers vs Knights,2014
34,Penalty - Slow Peel,Kevin Kingston,,,,Panthers,21:13,Panthers vs Knights,2014
35,Penalty - Obstruction,Lewis Brown,,,,Panthers,14:37,Panthers vs Knights,2014
36,Penalty - Hand in the Ruck,Kurt Gidley,,,,Knights,13:51,Panthers vs Knights,2014
37,Kick Bomb,Peter Wallace,,,,Panthers,12:35,Panthers vs Knights,2014
38,Interchange - Sin Bin Return,Lewis Brown,,,,Panthers,10:51,Panthers vs Knights,2014
39,Kick Bomb,Michael Dobson,,,,Knights,09:49,Panthers vs Knights,2014
40,Interchange - Sin Bin Return,Josh Mansour,,,,Panthers,08:48,Panthers vs Knights,2014
41,Kick Bomb,Peter Wallace,,,,Panthers,08:44,Panthers vs Knights,2014
42,Penalty - Hand in the Ruck,Lewis Brown,,,,Panthers,03:40,Panthers vs Knights,2014
43,Kick Bomb,Peter Wallace,,,,Panthers,03:05,Panthers vs Knights,2014
44,Kick Bomb,Jamie Soward,,,,Panthers,01:34,Panthers vs Knights,2014
45,KICK OFF,,,,,,00:00,Panthers vs Knights,2014
