,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Wests Tigers vs Dragons,2018
1,Error,Benji Marshall,,,,Wests Tigers,79:54,Wests Tigers vs Dragons,2018
2,Conversion-Missed,Esan Marsters,,,,Wests Tigers,79:30,Wests Tigers vs Dragons,2018
3,Try,Kevin Naiqama,,,10-20,Wests Tigers,78:54,Wests Tigers vs Dragons,2018
4,Linebreak,Kevin Naiqama,,,,Wests Tigers,78:53,Wests Tigers vs Dragons,2018
5,Penalty - Offside inside 10m,Cameron McInnes,,,,Dragons,78:22,Wests Tigers vs Dragons,2018
6,Error,Timoteo Lafai,,,,Dragons,76:56,Wests Tigers vs Dragons,2018
7,Conversion-Made,Timoteo Lafai,,,6-20,Dragons,76:45,Wests Tigers vs Dragons,2018
8,Interchange,,                   Luciano Leilua,                   Blake Lawrie,,Dragons,76:37,Wests Tigers vs Dragons,2018
9,Try,Tyson Frizell,,,6-18,Dragons,75:15,Wests Tigers vs Dragons,2018
10,Linebreak,Tyson Frizell,,,,Dragons,75:15,Wests Tigers vs Dragons,2018
11,Tigers Interchange,,                   Luke Garner,                   Mahe Fonua,,Wests,73:59,Wests Tigers vs Dragons,2018
12,Error,Michael Chee-Kam,,,,Wests Tigers,73:59,Wests Tigers vs Dragons,2018
13,Penalty - Offside inside 10m,Kevin Naiqama,,,,Wests Tigers,71:56,Wests Tigers vs Dragons,2018
14,Interchange,,                   Jai Field,                   Tyson Frizell,,Dragons,70:02,Wests Tigers vs Dragons,2018
15,Kick Bomb,Benji Marshall,,,,Wests Tigers,67:49,Wests Tigers vs Dragons,2018
16,Tigers Interchange,,                   Matthew Eisenhuth,                   Sauaso Sue,,Wests,67:10,Wests Tigers vs Dragons,2018
17,Error,Luciano Leilua,,,,Dragons,66:50,Wests Tigers vs Dragons,2018
18,Penalty - Flop,Luke Garner,,,,Wests Tigers,66:03,Wests Tigers vs Dragons,2018
19,Tigers Interchange,,                   Robbie Farah,                   Jacob Liddle,,Wests,65:33,Wests Tigers vs Dragons,2018
20,Conversion-Made,Timoteo Lafai,,,6-14,Dragons,65:29,Wests Tigers vs Dragons,2018
21,Try,Luciano Leilua,,,6-12,Dragons,63:50,Wests Tigers vs Dragons,2018
22,Linebreak,Luciano Leilua,,,,Dragons,63:49,Wests Tigers vs Dragons,2018
23,Error,Robbie Farah,,,,Wests Tigers,62:52,Wests Tigers vs Dragons,2018
24,Interchange - Sin Bin Return,Ben Hunt,,,,Dragons,61:51,Wests Tigers vs Dragons,2018
25,Error,Luke Garner,,,,Wests Tigers,60:59,Wests Tigers vs Dragons,2018
26,Interchange,,                   Leeson Ah Mau,                   James Graham,,Dragons,60:02,Wests Tigers vs Dragons,2018
