,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Jack
                
                  Wighton",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,31,,15.0,118.0,15,,33,-,1,-,-,3,-,10,3.38s,2,23,-,,3,3,10,26.0,0.67,,33.3%,1.0,2,-,-,3,,2,115,-,-,-,-,-,1,,1,-,-,-,-,-,-,,80:00,-,Raiders,4,2016-03-26T06:30:00Z,Raiders vs Titans,2016
1,,"Edrick
                
                  Lee",2.0,Winger,,80:00,,4,1,-,-,-,-,-,,22,,7.0,98.0,32,,19,-,-,-,-,-,-,8,3.08s,-,-,-,,-,-,2,10.0,0.29,,100%,3.0,-,-,-,2,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Raiders,4,2016-03-26T06:30:00Z,Raiders vs Titans,2016
2,,"Jarrod
                
                  Croker",3.0,Centre,,80:00,,12,1,3,3,1,100%,-,,38,,10.0,89.0,-,,31,-,-,-,-,1,-,6,3.52s,2,18,-,,-,1,6,15.0,0.6,,100%,12.0,-,-,-,1,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Raiders,4,2016-03-26T06:30:00Z,Raiders vs Titans,2016
3,,"Brenko
                
                  Lee",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,28,,12.0,129.0,-,,47,-,-,-,-,2,1,10,3.02s,2,23,-,,-,1,6,16.0,0.5,,74.1%,20.0,4,3,-,-,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Raiders,4,2016-03-26T06:30:00Z,Raiders vs Titans,2016
4,,"Jordan
                
                  Rapana",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,31,,17.0,142.0,3,,32,1,-,-,-,3,2,12,3.18s,6,76,-,,3,1,8,24.0,0.47,,50%,3.0,2,1,-,3,,-,-,-,-,-,-,-,-,,2,1,-,-,-,-,-,,80:00,-,Raiders,4,2016-03-26T06:30:00Z,Raiders vs Titans,2016
5,,"Elliott
                
                  Whitehead",6.0,Five-Eighth,,80:00,,4,1,-,-,-,-,-,,68,,12.0,130.0,-,,38,1,-,-,-,5,-,6,3.55s,1,15,-,,2,3,4,17.0,0.33,,88.6%,31.0,1,3,-,1,,-,-,-,-,-,-,-,-,,2,-,-,1,-,-,-,,80:00,-,Raiders,4,2016-03-26T06:30:00Z,Raiders vs Titans,2016
6,,"Sam
                
                  Williams",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,31,,3.0,26.0,-,,-,1,-,1,-,1,-,-,-,-,-,-,,-,4,35,46.0,11.67,,83.3%,10.0,-,2,-,-,,11,238,1,1,3,-,3,-,,2,1,-,-,-,-,-,,80:00,-,Raiders,4,2016-03-26T06:30:00Z,Raiders vs Titans,2016
7,,"Shannon
                
                  Boyd",8.0,Prop,,31:00,,-,-,-,-,-,-,-,,28,,9.0,88.0,42,,40,-,-,-,-,2,6,9,3.73s,-,-,-,,-,-,-,10.0,-,,82.4%,14.0,-,3,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,20:02,11:05,Raiders,4,2016-03-26T06:30:00Z,Raiders vs Titans,2016
8,,"Josh
                
                  Hodgson",9.0,Hooker,,80:00,,-,-,-,-,-,-,-,,64,,6.0,46.0,-,,2,1,1,2,-,1,2,3,4.48s,3,29,-,,-,4,81,85.0,13.5,,91.3%,42.0,2,2,-,-,,2,111,-,-,-,-,-,1,,-,-,-,1,-,-,-,,80:00,-,Raiders,4,2016-03-26T06:30:00Z,Raiders vs Titans,2016
9,,"Frank-Paul
                
                  Nuuausala",10.0,Prop,,53:00,,-,-,-,-,-,-,-,,28,,8.0,73.0,-,,26,-,-,-,-,2,7,6,3.57s,-,-,-,,-,1,2,9.0,0.25,,82.6%,19.0,1,3,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,23:37,29:08,Raiders,4,2016-03-26T06:30:00Z,Raiders vs Titans,2016
