,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"James
                
                  Tedesco",1.0,Fullback,,80:00,,4,1,-,-,-,-,-,,81.0,,17.0,199.0,73,,17.0,2,1,3,-,8,-,8,4.13s,2,12,-,,1,2,14,28.0,0.82,,100%,3.0,-,-,-,4,,-,-,-,-,-,-,-,-,,2,2,-,-,-,-,-,,80:00,-,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
1,,"Daniel
                
                  Tupou",2.0,Winger,,36:00,,-,-,-,-,-,-,-,,14.0,,6.0,52.0,6,,20.0,-,-,-,-,3,-,3,3.41s,-,-,-,,-,-,-,7.0,-,,100%,1.0,-,-,-,1,,-,-,-,-,-,-,-,-,,2,2,-,-,-,-,-,,35:12,-,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
2,,"Latrell
                
                  Mitchell",3.0,Centre,,51:00,,14,2,2,3,1,75%,-,,44.0,,5.0,44.0,-,,1.0,1,1,-,-,-,-,1,4.72s,-,-,-,,1,-,4,9.0,0.8,,90%,9.0,-,1,-,1,,1,15,-,1,-,-,-,-,,1,1,-,-,-,-,-,,28:23,21:49,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
3,,"Joseph
                
                  Manu",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,20.0,,15.0,125.0,20,,26.0,-,-,-,-,1,-,14,3.89s,2,20,-,,-,-,2,17.0,0.13,,70%,7.0,2,1,-,1,,-,-,-,-,-,-,-,-,,2,1,-,-,-,-,-,,80:00,-,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
4,,"Matt
                
                  Ikuvalu",5.0,Winger,,80:00,,4,1,-,-,-,-,-,,41.0,,12.0,112.0,-,,22.0,2,-,-,-,3,-,9,4.1s,-,-,-,,-,-,1,14.0,0.08,,87.5%,7.0,1,-,-,2,,1,17,-,-,1,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
5,,"Luke
                
                  Keary",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,48.0,,13.0,87.0,-,,11.0,-,1,1,-,2,-,5,4.34s,-,-,-,,1,2,36,46.0,2.77,,93.3%,14.0,-,1,-,-,,6,193,1,3,1,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
6,,"Cooper
                
                  Cronk",7.0,Halfback,,80:00,,4,1,-,-,-,-,-,,35.0,,5.0,46.0,-,,1.0,-,-,-,-,-,-,-,-,-,-,-,,-,1,25,36.0,5,,81.3%,13.0,-,3,-,-,,8,245,-,1,-,-,2,-,,-,-,-,1,-,-,-,,80:00,-,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
7,,"Jared
                
                  Waerea-Hargreaves",8.0,Prop,,59:00,,-,-,-,-,-,-,-,,52.0,,16.0,144.0,-,,42.0,-,-,-,-,3,16,16,3.34s,-,-,-,,-,1,5,21.0,0.31,,97.2%,35.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,2,-,-,-,,31:32,20:27,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
8,,"Victor
                
                  Radley",9.0,Hooker,,80:00,,-,-,-,-,-,-,-,,28.0,,6.0,61.0,-,,9.0,-,1,-,-,-,1,3,3.37s,4,35,-,,-,2,101,99.0,16.83,,81%,34.0,6,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
9,,"Siosiua
                
                  Taukeiaho",10.0,Prop,,67:00,,4,-,2,2,-,100%,-,,67.0,,23.0,263.0,100,,68.0,-,1,-,-,1,16,19,3.74s,-,-,-,,2,1,6,28.0,0.26,,84.8%,28.0,-,5,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,58:11,08:50,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
10,,"Boyd
                
                  Cordner",11.0,2nd Row,,12:00,,-,-,-,-,-,-,-,,7.0,,2.0,20.0,-,,5.0,-,-,-,-,-,2,2,3.28s,-,-,-,,-,-,1,3.0,0.5,,83.3%,5.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,12:00,-,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
11,,"Angus
                
                  Crichton",12.0,2nd Row,,80:00,,-,-,-,-,-,-,-,,48.0,,8.0,74.0,-,,12.0,-,-,-,-,4,8,8,2.62s,-,-,-,,-,-,1,10.0,0.13,,93.9%,31.0,-,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
12,,"Isaac
                
                  Liu",13.0,Lock,,56:00,,-,-,-,-,-,-,-,,42.0,,12.0,110.0,17,,12.0,-,-,-,-,2,9,10,3.18s,-,-,-,,-,1,3,13.0,0.25,,90.6%,29.0,1,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,31:30,24:21,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
13,,"Nat
                
                  Butcher",14.0,Interchange,,48:00,,-,-,-,-,-,-,-,,42.0,,7.0,67.0,-,,28.0,-,-,-,-,3,7,6,2.95s,-,-,-,,-,1,1,8.0,0.14,,93.9%,31.0,1,1,-,-,,1,7,-,-,-,-,-,-,,1,1,-,-,-,-,-,,48:00,-,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
14,,"Zane
                
                  Tetevano",15.0,Interchange,,40:00,,-,-,-,-,-,-,-,,35.0,,8.0,89.0,14,,18.0,-,-,-,-,1,7,6,3.84s,-,-,-,,-,-,2,10.0,0.25,,100%,26.0,-,-,-,-,,-,-,-,-,-,-,-,-,,1,1,1,-,-,-,-,,36:55,03:47,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
15,,"Sitili
                
                  Tupouniua",16.0,Interchange,,42:00,,-,-,-,-,-,-,-,,30.0,,6.0,74.0,-,,9.0,1,-,1,-,1,5,4,4.57s,-,-,-,,1,-,1,6.0,0.17,,82.6%,19.0,4,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,42:47,-,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
16,,"Mitchell
                
                  Aubusson",17.0,Interchange,,68:00,,-,-,-,-,-,-,-,,23.0,,9.0,73.0,-,,25.0,-,-,-,-,2,9,9,4.04s,-,-,-,,-,2,2,11.0,0.22,,93.3%,14.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,68:17,-,Roosters,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
0,,"Charnze
                
                  Nicoll-Klokstad",1.0,Fullback,,80:00,,4,1,-,-,-,-,-,,55.0,,17.0,172.0,46,,26.0,1,1,-,-,6,-,14.0,3.27s,1,13,-,,1,4,4,21.0,0.24,,100%,1,-,-,-,3,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Raiders,9,2019-05-12T04:00:00Z,Roosters vs Raiders,2019
