,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Storm vs Panthers,2018
1,Interchange,,                   James Fisher-Harris,                   James Tamou,,Panthers,78:58,Storm vs Panthers,2018
2,Linebreak,Justin Olam,,,,Storm,78:15,Storm vs Panthers,2018
3,Kick Bomb,Ryley Jacks,,,,Storm,76:59,Storm vs Panthers,2018
4,Conversion-Made,Cameron Smith,,,16-22,Storm,75:59,Storm vs Panthers,2018
5,Try,Scott Drinkwater,,,14-22,Storm,75:12,Storm vs Panthers,2018
6,Linebreak,Scott Drinkwater,,,,Storm,75:11,Storm vs Panthers,2018
7,Line Dropout,James Maloney,,,,Panthers,74:25,Storm vs Panthers,2018
8,Error,Reagan Campbell-Gillard,,,,Panthers,73:48,Storm vs Panthers,2018
9,Interchange,,                   Jesse Bromwich,                   Kenneath Bromwich,,Storm,73:40,Storm vs Panthers,2018
10,Conversion-Missed,Nathan Cleary,,,,Panthers,73:31,Storm vs Panthers,2018
11,Try,Christian Crichton,,,10-22,Panthers,72:02,Storm vs Panthers,2018
12,Error,Cheyse Blair,,,,Storm,71:52,Storm vs Panthers,2018
13,Error,James Fisher-Harris,,,,Panthers,71:14,Storm vs Panthers,2018
14,Penalty - Offside inside 10m,Jesse Bromwich,,,,Storm,70:40,Storm vs Panthers,2018
15,Conversion-Missed,Nathan Cleary,,,,Panthers,69:58,Storm vs Panthers,2018
16,Video Referee,Try,,,,Panthers,69:21,Storm vs Panthers,2018
17,Try,Waqa Blake,,,10-18,Panthers,69:16,Storm vs Panthers,2018
18,Kick Bomb,Scott Drinkwater,,,,Storm,66:28,Storm vs Panthers,2018
19,Interchange,,                   Joe Stimson,                   Dale Finucane,,Storm,65:47,Storm vs Panthers,2018
20,Error,Justin Olam,,,,Storm,64:20,Storm vs Panthers,2018
21,Error,Reagan Campbell-Gillard,,,,Panthers,63:45,Storm vs Panthers,2018
22,Interchange,,                   Jack Hetherington,                   Trent Merrin,,Panthers,59:39,Storm vs Panthers,2018
23,Kick Bomb,Jahrome Hughes,,,,Storm,59:25,Storm vs Panthers,2018
24,Interchange,,                   Kenneath Bromwich,                   Christian Welch,,Storm,59:05,Storm vs Panthers,2018
25,Interchange,,                   James Tamou,                   Reagan Campbell-Gillard,,Panthers,57:57,Storm vs Panthers,2018
26,Error,Scott Drinkwater,,,,Storm,57:04,Storm vs Panthers,2018
27,Penalty - Dangerous Tackle,James Maloney,,,,Panthers,56:00,Storm vs Panthers,2018
28,Interchange,,                   Tui Kamikamica,                   Ryan Hoffman,,Storm,55:41,Storm vs Panthers,2018
29,Kick Bomb,James Maloney,,,,Panthers,55:17,Storm vs Panthers,2018
30,Interchange,,                   Moses Leota,                   James Fisher-Harris,,Panthers,55:02,Storm vs Panthers,2018
31,Conversion-Missed,Nathan Cleary,,,,Panthers,52:44,Storm vs Panthers,2018
32,Video Referee,Try,,,,Panthers,51:30,Storm vs Panthers,2018
33,Try,Waqa Blake,,,10-14,Panthers,51:25,Storm vs Panthers,2018
34,Error,Justin Olam,,,,Storm,51:23,Storm vs Panthers,2018
35,Error,Cheyse Blair,,,,Storm,50:09,Storm vs Panthers,2018
36,Interchange,,                   Dale Finucane,                   Jesse Bromwich,,Storm,49:54,Storm vs Panthers,2018
37,Kick Bomb,Nathan Cleary,,,,Panthers,49:18,Storm vs Panthers,2018
38,Interchange,,                   Sione Katoa,                   Tyrone May,,Panthers,49:05,Storm vs Panthers,2018
39,Kick Bomb,Ryley Jacks,,,,Storm,48:32,Storm vs Panthers,2018
40,Conversion-Missed,Nathan Cleary,,,,Panthers,46:39,Storm vs Panthers,2018
41,Try,Josh Mansour,,,10-10,Panthers,45:10,Storm vs Panthers,2018
42,Linebreak,Waqa Blake,,,,Panthers,45:05,Storm vs Panthers,2018
43,Kick Bomb,Nathan Cleary,,,,Panthers,43:33,Storm vs Panthers,2018
44,Interchange - Sin Bin Return,James Tamou,,,,Panthers,41:44,Storm vs Panthers,2018
45,Penalty - Obstruction,Dale Finucane,,,,Storm,41:06,Storm vs Panthers,2018
46,Error,Jack Hetherington,,,,Panthers,40:12,Storm vs Panthers,2018
47,Drop Goal-Missed,Cameron Smith,,,,Storm,39:55,Storm vs Panthers,2018
48,Penalty Shot-Made,Nathan Cleary,,,10-6,Panthers,37:35,Storm vs Panthers,2018
49,Penalty - Offside inside 10m,Cameron Smith,,,,Storm,36:10,Storm vs Panthers,2018
50,Penalty - Flop,Tui Kamikamica,,,,Storm,35:38,Storm vs Panthers,2018
51,Kick Bomb,Jahrome Hughes,,,,Storm,35:23,Storm vs Panthers,2018
52,Error,Dallin Watene-Zelezniak,,,,Panthers,33:45,Storm vs Panthers,2018
53,Kick Bomb,Ryley Jacks,,,,Storm,33:38,Storm vs Panthers,2018
54,Penalty Shot-Made,Cameron Smith,,,10-4,Storm,32:05,Storm vs Panthers,2018
55,Sin Bin,James Tamou,,,,Panthers,31:55,Storm vs Panthers,2018
56,Penalty - Offside inside 10m,James Tamou,,,,Panthers,31:50,Storm vs Panthers,2018
57,Penalty Shot-Missed,Cameron Smith,,,,Storm,31:38,Storm vs Panthers,2018
58,Interchange,,                   James Fisher-Harris,                   Jack Hetherington,,Panthers,30:42,Storm vs Panthers,2018
59,Interchange,,                   Jesse Bromwich,                   Kenneath Bromwich,,Storm,30:32,Storm vs Panthers,2018
60,Penalty - Dangerous Tackle,Tyrone Peachey,,,,Panthers,29:57,Storm vs Panthers,2018
61,Penalty - Ball Strip,James Fisher-Harris,,,,Panthers,28:39,Storm vs Panthers,2018
62,Interchange - Sin Bin Return,Josh Mansour,,,,Panthers,27:45,Storm vs Panthers,2018
63,Conversion-Made,Cameron Smith,,,8-4,Storm,27:45,Storm vs Panthers,2018
64,Try,Felise Kaufusi,,,6-4,Storm,26:15,Storm vs Panthers,2018
65,Linebreak,Felise Kaufusi,,,,Storm,26:14,Storm vs Panthers,2018
66,Interchange,,                   Reagan Campbell-Gillard,                   Moses Leota,,Panthers,24:41,Storm vs Panthers,2018
67,Error,Dallin Watene-Zelezniak,,,,Panthers,24:38,Storm vs Panthers,2018
68,Error,Ryley Jacks,,,,Storm,24:21,Storm vs Panthers,2018
69,Interchange,,                   Christian Welch,                   Tim Glasby,,Storm,23:33,Storm vs Panthers,2018
70,Error,Justin Olam,,,,Storm,21:44,Storm vs Panthers,2018
71,Penalty - Crowding,James Maloney,,,,Panthers,20:34,Storm vs Panthers,2018
72,Interchange,,                   Trent Merrin,                   James Tamou,,Panthers,19:47,Storm vs Panthers,2018
73,Penalty - Offside inside 10m,Tyrone Peachey,,,,Panthers,19:34,Storm vs Panthers,2018
74,Error,Joe Stimson,,,,Storm,18:33,Storm vs Panthers,2018
75,Sin Bin,Josh Mansour,,,,Panthers,17:26,Storm vs Panthers,2018
76,Penalty - Professional Foul,Josh Mansour,,,,Panthers,17:22,Storm vs Panthers,2018
77,Penalty - Late Tackle,James Fisher-Harris,,,,Panthers,16:04,Storm vs Panthers,2018
78,Conversion-Missed,Nathan Cleary,,,,Panthers,14:31,Storm vs Panthers,2018
79,Try,Josh Mansour,,,2-4,Panthers,12:58,Storm vs Panthers,2018
80,Linebreak,Josh Mansour,,,,Panthers,12:57,Storm vs Panthers,2018
81,Penalties - Other,Cheyse Blair,,,,Storm,11:35,Storm vs Panthers,2018
82,Error,Dallin Watene-Zelezniak,,,,Panthers,10:58,Storm vs Panthers,2018
83,Penalty - Flop,Jahrome Hughes,,,,Storm,10:09,Storm vs Panthers,2018
84,Penalties - Other,Josh Mansour,,,,Panthers,08:14,Storm vs Panthers,2018
85,Error,Christian Welch,,,,Storm,07:50,Storm vs Panthers,2018
86,Penalty - Offside inside 10m,Tyrone Peachey,,,,Panthers,07:13,Storm vs Panthers,2018
87,Penalty Shot-Made,Cameron Smith,,,2-0,Storm,06:01,Storm vs Panthers,2018
88,Penalty - Slow Peel,James Maloney,,,,Panthers,04:42,Storm vs Panthers,2018
89,Penalty - Obstruction,Sione Katoa,,,,Panthers,03:19,Storm vs Panthers,2018
90,Kick Bomb,Cameron Smith,,,,Storm,02:35,Storm vs Panthers,2018
91,Kick Bomb,James Maloney,,,,Panthers,01:43,Storm vs Panthers,2018
92,KICK OFF,,,,,,00:00,Storm vs Panthers,2018
