,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Jahrome
                
                  Hughes",19.0,Fullback,,80:00,,-,-,-,-,-,-,-,,43.0,,9.0,80.0,-,,20.0,-,1,1,-,4,-,5.0,3.29s,2,20,-,,-,3,35,46.0,3.89,,76%,19.0,5,1,-,-,,5,186,-,2,1,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Storm,25,2018-08-31T09:55:00Z,Storm vs Panthers,2018
1,,"Justin
                
                  Olam",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,35.0,,14.0,182.0,14,,73.0,1,-,-,-,5,2,14.0,3.17s,-,-,-,,-,-,-,17.0,-,,83.3%,5.0,1,-,-,1,,-,-,-,-,-,-,-,-,,3,2,-,-,-,-,-,,80:00,-,Storm,25,2018-08-31T09:55:00Z,Storm vs Panthers,2018
2,,"Cheyse
                
                  Blair",3.0,Centre,,80:00,,-,-,-,-,-,-,-,,24.0,,12.0,103.0,-,,34.0,-,-,-,-,3,-,11.0,3.43s,1,8,-,,-,-,5,17.0,0.42,,83.3%,15.0,2,1,-,-,,-,-,-,-,-,-,-,-,,2,2,-,1,-,-,-,,80:00,-,Storm,25,2018-08-31T09:55:00Z,Storm vs Panthers,2018
3,,"Curtis
                
                  Scott",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,38.0,,15.0,110.0,-,,32.0,-,-,-,-,2,-,14.0,3.16s,-,-,-,,1,-,5,21.0,0.33,,95.2%,20.0,1,-,-,1,,1,15,-,-,1,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Storm,25,2018-08-31T09:55:00Z,Storm vs Panthers,2018
4,,"Josh
                
                  Addo-Carr",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,23.0,,12.0,98.0,-,,31.0,-,-,-,-,2,-,10.0,3.14s,3,21,-,,-,2,4,19.0,0.33,,100%,6.0,-,-,-,1,,2,32,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Storm,25,2018-08-31T09:55:00Z,Storm vs Panthers,2018
5,,"Ryley
                
                  Jacks",21.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,35.0,,10.0,63.0,-,,19.0,-,-,-,-,-,-,6.0,4.05s,-,-,-,,1,2,19,33.0,1.9,,95.8%,23.0,1,-,-,-,,6,166,-,3,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Storm,25,2018-08-31T09:55:00Z,Storm vs Panthers,2018
6,,"Scott
                
                  Drinkwater",22.0,Halfback,,80:00,,4,1,-,-,-,-,-,,58.0,,17.0,173.0,92,,23.0,1,-,-,-,8,-,14.0,4.43s,-,-,-,,-,1,15,33.0,0.88,,100%,1.0,-,-,-,4,,1,39,-,1,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Storm,25,2018-08-31T09:55:00Z,Storm vs Panthers,2018
7,,"Jesse
                
                  Bromwich",8.0,Prop,,55:00,,-,-,-,-,-,-,-,,41.0,,20.0,153.0,20,,56.0,-,-,-,-,1,16,17.0,3.19s,-,-,-,,1,1,7,25.0,0.35,,96.2%,25.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,30:32,23:45,Storm,25,2018-08-31T09:55:00Z,Storm vs Panthers,2018
8,,"Cameron
                
                  Smith",9.0,Hooker,,80:00,,8,-,2,2,1,80%,-,,42.0,,2.0,13.0,-,,3.0,-,-,-,-,-,-,1.0,2.16s,2,13,-,,-,3,136,132.0,68,,97.1%,34.0,1,-,-,-,,3,71,-,1,1,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Storm,25,2018-08-31T09:55:00Z,Storm vs Panthers,2018
9,,"Christian
                
                  Welch",15.0,Prop,,45:00,,-,-,-,-,-,-,-,,35.0,,10.0,103.0,-,,51.0,-,-,-,-,1,10,10.0,3.12s,-,-,-,,-,1,7,18.0,0.7,,96.3%,26.0,1,-,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,23:33,20:55,Storm,25,2018-08-31T09:55:00Z,Storm vs Panthers,2018
