,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Eels vs Knights,2014
1,Line Dropout,Chris Sandow,,,,Eels,75:06,Eels vs Knights,2014
2,Drop Goal-Missed,Jarrod Mullen,,,,Knights,74:24,Eels vs Knights,2014
3,Interchange - Sin Bin Return,Jarryd Hayne,,,,Eels,71:15,Eels vs Knights,2014
4,Linebreak,Pauli Pauli,,,,Eels,70:49,Eels vs Knights,2014
5,Conversion-Missed,Chris Sandow,,,,Eels,69:45,Eels vs Knights,2014
6,Try,Semi Radradra,,,10-16,Eels,68:38,Eels vs Knights,2014
7,Linebreak,Semi Radradra,,,,Eels,68:38,Eels vs Knights,2014
8,On Report,Junior Paulo,,,,Eels,66:03,Eels vs Knights,2014
9,Penalty - Dangerous Tackle,Junior Paulo,,,,Eels,65:57,Eels vs Knights,2014
10,Kick Bomb,Jarryd Hayne,,,,Eels,65:52,Eels vs Knights,2014
11,Penalty - 2nd Effort,Joseph Paulo,,,,Eels,59:07,Eels vs Knights,2014
12,Interchange - Sin Bin Return,Ryan Morgan,,,,Eels,58:15,Eels vs Knights,2014
13,Penalty - Hand in the Ruck,Beau Scott,,,,Knights,57:56,Eels vs Knights,2014
14,Interchange - Sin Bin Return,Dane Gagai,,,,Knights,56:40,Eels vs Knights,2014
15,Kick Bomb,Corey Norman,,,,Eels,54:36,Eels vs Knights,2014
16,Kick Bomb,Jarrod Mullen,,,,Knights,53:45,Eels vs Knights,2014
17,Linebreak,Akuila Uate,,,,Knights,53:33,Eels vs Knights,2014
18,Linebreak,Dane Gagai,,,,Knights,52:57,Eels vs Knights,2014
19,Penalty - Offside inside 10m,Tyrone Roberts,,,,Knights,49:50,Eels vs Knights,2014
20,Penalty - Offside inside 10m,Peni Terepo,,,,Eels,48:16,Eels vs Knights,2014
21,Linebreak,Corey Norman,,,,Eels,47:36,Eels vs Knights,2014
22,Penalty - Holding Down,Joseph Leilua,,,,Knights,43:58,Eels vs Knights,2014
23,Drop Goal-Missed,Jarrod Mullen,,,,Knights,40:00,Eels vs Knights,2014
24,Line Dropout,Jarryd Hayne,,,,Eels,39:56,Eels vs Knights,2014
25,Conversion-Made,Kurt Gidley,,,6-16,Knights,36:41,Eels vs Knights,2014
26,Try,Darius Boyd,,,6-14,Knights,35:09,Eels vs Knights,2014
27,Linebreak,Darius Boyd,,,,Knights,35:01,Eels vs Knights,2014
28,Interchange - Sin Bin Return,Ryan Morgan,,,,Eels,34:56,Eels vs Knights,2014
29,Penalty - 2nd Effort,Joseph Leilua,,,,Knights,33:38,Eels vs Knights,2014
30,Conversion-Made,Kurt Gidley,,,6-10,Knights,29:56,Eels vs Knights,2014
31,Try,Joseph Leilua,,,6-8,Knights,29:02,Eels vs Knights,2014
32,Interchange - Sin Bin Return,Ryan Morgan,,,,Eels,29:01,Eels vs Knights,2014
33,Interchange - Sin Bin Return,James McManus,,,,Knights,26:02,Eels vs Knights,2014
34,Penalty - Crowding,Mitchell Allgood,,,,Eels,24:24,Eels vs Knights,2014
35,Penalty - Slow Peel,Isaac De Gois,,,,Eels,23:48,Eels vs Knights,2014
36,Penalty - Hand in the Ruck,Jarrod Mullen,,,,Knights,11:42,Eels vs Knights,2014
37,Conversion-Made,Chris Sandow,,,6-4,Eels,09:20,Eels vs Knights,2014
38,Try,Jarryd Hayne,,,4-4,Eels,07:49,Eels vs Knights,2014
39,Linebreak,Jarryd Hayne,,,,Eels,07:38,Eels vs Knights,2014
40,Conversion-Missed,Kurt Gidley,,,,Knights,06:19,Eels vs Knights,2014
41,Try,Akuila Uate,,,0-4,Knights,04:48,Eels vs Knights,2014
42,Linebreak,Akuila Uate,,,,Knights,04:48,Eels vs Knights,2014
43,Penalty - Holding Down,Kenny Edwards,,,,Eels,03:48,Eels vs Knights,2014
44,Penalty - Ball Strip,David Gower,,,,Eels,03:04,Eels vs Knights,2014
45,KICK OFF,,,,,,00:00,Eels vs Knights,2014
