,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Eels vs Warriors,2017
1,Conversion-Made,Clinton Gutherson,,,32-24,Eels,79:59,Eels vs Warriors,2017
2,Try,Clinton Gutherson,,,30-24,Eels,78:49,Eels vs Warriors,2017
3,Linebreak,Clinton Gutherson,,,,Eels,78:48,Eels vs Warriors,2017
4,Penalty - Dangerous Tackle,Ben Matulino,,,,Warriors,77:29,Eels vs Warriors,2017
5,Error,Simon Mannering,,,,Warriors,77:13,Eels vs Warriors,2017
6,Interchange,,                   Will Smith,                   Suaia Matagi,,Eels,75:35,Eels vs Warriors,2017
7,Error,Solomone Kata,,,,Warriors,75:14,Eels vs Warriors,2017
8,Interchange,,                   James Gavet,                   Albert Vete,,Warriors,73:13,Eels vs Warriors,2017
9,Interchange,,                   Suaia Matagi,                   Beau Scott,,Eels,72:19,Eels vs Warriors,2017
10,Conversion-Made,Shaun Johnson,,,26-24,Warriors,71:45,Eels vs Warriors,2017
11,Try,Roger Tuivasa-Sheck,,,26-22,Warriors,70:33,Eels vs Warriors,2017
12,Linebreak,Roger Tuivasa-Sheck,,,,Warriors,70:32,Eels vs Warriors,2017
13,Linebreak,Issac Luke,,,,Warriors,70:09,Eels vs Warriors,2017
14,Error,Solomone Kata,,,,Warriors,68:23,Eels vs Warriors,2017
15,Kick Bomb,Mitchell Moses,,,,Eels,68:21,Eels vs Warriors,2017
16,Penalty - Ball Strip,Bodene Thompson,,,,Warriors,66:56,Eels vs Warriors,2017
17,Conversion-Made,Shaun Johnson,,,26-18,Warriors,65:05,Eels vs Warriors,2017
18,Try,Ryan Hoffman,,,26-16,Warriors,63:42,Eels vs Warriors,2017
19,Linebreak,Ryan Hoffman,,,,Warriors,63:41,Eels vs Warriors,2017
20,Interchange,,                   Albert Vete,                   Simon Mannering,,Warriors,63:18,Eels vs Warriors,2017
21,Penalty - Offside inside 10m,Brad Takairangi,,,,Eels,63:05,Eels vs Warriors,2017
22,Linebreak,Shaun Johnson,,,,Warriors,62:54,Eels vs Warriors,2017
23,Error,Nathan Brown,,,,Eels,62:07,Eels vs Warriors,2017
24,Interchange,,                   Beau Scott,                   Daniel Alvaro,,Eels,61:56,Eels vs Warriors,2017
25,Interchange - Sin Bin Return,Albert Vete,,,,Warriors,60:54,Eels vs Warriors,2017
26,Error,Albert Vete,,,,Warriors,60:54,Eels vs Warriors,2017
27,Error,Will Smith,,,,Eels,60:03,Eels vs Warriors,2017
28,Error,Shaun Johnson,,,,Warriors,59:52,Eels vs Warriors,2017
29,Penalty - Offside inside 10m,Beau Scott,,,,Eels,59:03,Eels vs Warriors,2017
30,Penalty - Dangerous Tackle,Suaia Matagi,,,,Eels,58:41,Eels vs Warriors,2017
31,Error,Mitchell Moses,,,,Eels,57:51,Eels vs Warriors,2017
32,Conversion-Made,Clinton Gutherson,,,26-12,Eels,56:56,Eels vs Warriors,2017
33,Interchange,,                   Simon Mannering,                   Ben Matulino,,Warriors,55:54,Eels vs Warriors,2017
34,Interchange,,                   Jacob Lillyman,                   Ben Matulino,,Warriors,55:53,Eels vs Warriors,2017
35,Interchange,,                   Jacob Lillyman,                   James Gavet,,Warriors,55:53,Eels vs Warriors,2017
36,Try,Tepai Moeroa,,,24-12,Eels,55:20,Eels vs Warriors,2017
37,Linebreak,Tepai Moeroa,,,,Eels,55:20,Eels vs Warriors,2017
38,Penalty - Ball Strip,Roger Tuivasa-Sheck,,,,Warriors,54:14,Eels vs Warriors,2017
39,Interchange,,                   David Gower,                   Suaia Matagi,,Eels,53:58,Eels vs Warriors,2017
40,Penalty - Dangerous Tackle,Jacob Lillyman,,,,Warriors,53:38,Eels vs Warriors,2017
41,Penalty Shot-Made,Clinton Gutherson,,,20-12,Eels,50:35,Eels vs Warriors,2017
42,Interchange,,                   Sam Lisone,                   Albert Vete,,Warriors,49:32,Eels vs Warriors,2017
43,Penalty - Offside inside 10m,Shaun Johnson,,,,Warriors,48:58,Eels vs Warriors,2017
44,Penalty - Hand in the Ruck,Ryan Hoffman,,,,Warriors,47:34,Eels vs Warriors,2017
45,Penalty - Ball Strip,Roger Tuivasa-Sheck,,,,Warriors,44:40,Eels vs Warriors,2017
46,Linebreak,Solomone Kata,,,,Warriors,44:15,Eels vs Warriors,2017
47,Kick Bomb,Mitchell Moses,,,,Eels,43:30,Eels vs Warriors,2017
48,Error,Beau Scott,,,,Eels,41:59,Eels vs Warriors,2017
49,Error,Shaun Johnson,,,,Warriors,40:48,Eels vs Warriors,2017
50,Penalty - Offside General,Tepai Moeroa,,,,Eels,38:39,Eels vs Warriors,2017
51,Interchange - Sin Bin Return,Issac Luke,,,,Warriors,36:07,Eels vs Warriors,2017
52,Error,Issac Luke,,,,Warriors,36:07,Eels vs Warriors,2017
53,Conversion-Made,Clinton Gutherson,,,18-12,Eels,33:52,Eels vs Warriors,2017
54,Try,Semi Radradra,,,16-12,Eels,32:20,Eels vs Warriors,2017
55,Error,Shaun Johnson,,,,Warriors,32:04,Eels vs Warriors,2017
56,Penalty - Offside inside 10m,Mitchell Moses,,,,Eels,30:41,Eels vs Warriors,2017
57,Kick Bomb,Clinton Gutherson,,,,Eels,30:21,Eels vs Warriors,2017
58,Interchange,,                   Josh Hoffman,                   David Gower,,Eels,29:52,Eels vs Warriors,2017
59,Interchange,,                   Daniel Alvaro,                   Beau Scott,,Eels,28:07,Eels vs Warriors,2017
60,Kick Bomb,Shaun Johnson,,,,Warriors,27:47,Eels vs Warriors,2017
61,Conversion-Made,Shaun Johnson,,,12-12,Warriors,26:31,Eels vs Warriors,2017
62,Interchange,,                   James Gavet,                   Sam Lisone,,Warriors,26:01,Eels vs Warriors,2017
63,Interchange,,                   Ben Matulino,                   Jacob Lillyman,,Warriors,26:01,Eels vs Warriors,2017
64,Video Referee,Try,,,,Warriors,25:15,Eels vs Warriors,2017
